,x,y,confidence
rshoulder,699.98096,435.4705,0.78518516
relbow,666.52344,509.93625,0.9166476
rwrist,658.7397,588.26794,0.72425854
lshoulder,762.5654,437.4228,0.8260212
lelbow,774.2848,494.17035,0.83353513
lwrist,776.4169,543.1712,0.8272446
midhip,668.55273,505.95032,0.7232089
rhip,646.9659,502.05286,0.6985936
rknee,693.9508,539.29767,0.7934058
rankle,664.6476,619.53925,0.8565739
lhip,693.9991,507.91382,0.69792384
lknee,760.6849,519.675,0.8459933
lankle,725.3994,601.9177,0.8888393
reye,758.5998,390.3754,0.901918
leye,770.459,390.3419,0.785448
rear,729.3478,394.2881,0.86420214
lear,0.0,0.0,0.0
lbigtoe,758.7187,617.6043,0.93869376
lsmalltoe,758.592,613.67615,0.82873785
lheel,711.6827,605.93085,0.81619453
rbigtoe,693.9822,643.0798,0.855223
rsmalltoe,680.26953,645.01874,0.82335407
rheel,654.8239,625.4957,0.7244607
nose,764.55316,398.27927,0.9251493
neck,731.29224,437.37924,0.8412927
rshoulder,699.9692,437.34595,0.7830264
relbow,666.51697,509.93988,0.91470546
rwrist,658.7472,588.2869,0.70903736
lshoulder,760.7497,437.38834,0.82919496
lelbow,774.28455,494.138,0.84022284
lwrist,778.23627,543.1436,0.82968307
midhip,668.5574,505.94946,0.7202385
rhip,646.9623,502.06015,0.6973876
rknee,692.09174,539.32544,0.79071665
rankle,664.6514,619.53253,0.8585795
lhip,694.0119,507.90717,0.69763154
lknee,760.68646,519.70074,0.847658
lankle,725.3961,601.9206,0.8891603
reye,758.5876,390.36618,0.89944625
leye,770.4512,390.33563,0.78665245
rear,729.34064,394.28882,0.86452174
lear,0.0,0.0,0.0
lbigtoe,758.7214,617.6012,0.9392935
lsmalltoe,758.5915,613.6719,0.82757384
lheel,711.6824,605.93304,0.81906897
rbigtoe,693.9954,643.08203,0.85934937
rsmalltoe,680.27826,645.0246,0.8230132
rheel,654.83,625.484,0.7246894
nose,764.55096,398.27484,0.9251808
neck,731.28375,437.376,0.84318405
rshoulder,699.97394,435.47308,0.78442127
relbow,666.51575,509.92334,0.9160688
rwrist,658.73157,588.23035,0.7337091
lshoulder,760.74445,437.38068,0.8308858
lelbow,774.28436,494.13522,0.83932596
lwrist,776.41156,543.1471,0.83160824
midhip,668.5652,505.94434,0.71805704
rhip,646.96027,502.05405,0.6938985
rknee,693.9486,539.3213,0.7947597
rankle,664.6453,619.5381,0.8610882
lhip,694.02783,507.90622,0.69839334
lknee,760.6821,521.564,0.8485483
lankle,725.3973,601.9161,0.8892846
reye,758.5767,390.35663,0.89695346
leye,770.4512,388.45398,0.78913176
rear,729.3198,394.30502,0.8654328
lear,0.0,0.0,0.0
lbigtoe,758.71594,617.60156,0.94150686
lsmalltoe,758.5897,613.6737,0.8294982
lheel,711.68097,605.9216,0.82186484
rbigtoe,693.9956,643.08594,0.8582337
rsmalltoe,680.2803,645.02515,0.82594776
rheel,654.8165,625.4983,0.7286237
nose,764.56573,398.26837,0.923537
neck,731.28296,437.38306,0.84454966
rshoulder,699.96484,435.47272,0.78607637
relbow,664.72266,509.96332,0.90930593
rwrist,658.7301,588.21124,0.73946947
lshoulder,760.7517,437.38892,0.8305918
lelbow,774.2873,494.14044,0.83588505
lwrist,776.41125,543.15137,0.8282907
midhip,668.5612,505.92322,0.7100716
rhip,646.9483,502.0488,0.68969214
rknee,692.0606,541.182,0.7864473
rankle,664.65674,619.53253,0.86216366
lhip,694.034,507.88205,0.68922824
lknee,760.6896,521.56134,0.8443625
lankle,725.408,601.9186,0.88993025
reye,758.5866,390.355,0.9012366
leye,770.45807,388.45013,0.79342294
rear,729.3471,396.19067,0.873012
lear,0.0,0.0,0.0
lbigtoe,758.7314,617.5963,0.9344276
lsmalltoe,758.59906,613.66394,0.82138824
lheel,711.6898,605.9376,0.81701094
rbigtoe,693.9763,643.06805,0.85360515
rsmalltoe,680.25726,645.0047,0.8172201
rheel,654.84863,625.49585,0.723805
nose,764.57947,398.24927,0.9215077
neck,731.2981,437.3802,0.84166193
rshoulder,701.83405,435.44113,0.7859284
relbow,664.7087,511.79642,0.9095516
rwrist,658.7376,588.2247,0.73205256
lshoulder,762.5686,437.4046,0.8303958
lelbow,774.29254,494.14438,0.83938384
lwrist,776.4145,543.1529,0.83363
midhip,668.5816,505.91852,0.7070549
rhip,646.9574,502.04623,0.689888
rknee,692.04755,541.154,0.7914448
rankle,664.6622,619.5394,0.86408657
lhip,694.0543,507.88242,0.68985987
lknee,760.696,521.5841,0.84946704
lankle,725.413,601.91614,0.89043605
reye,758.59705,390.33398,0.9038514
leye,770.46796,388.4356,0.7997971
rear,729.37036,396.20117,0.875722
lear,0.0,0.0,0.0
lbigtoe,758.72546,617.59656,0.9321315
lsmalltoe,758.6004,613.6611,0.8228249
lheel,711.69385,605.92773,0.81698626
rbigtoe,693.97833,643.07385,0.85457045
rsmalltoe,680.26245,645.01166,0.8195392
rheel,654.8576,627.39685,0.7251711
nose,764.5815,398.23184,0.9213626
neck,731.29987,437.3879,0.8406282
rshoulder,701.84467,435.44943,0.7838045
relbow,664.7035,509.95752,0.91026497
rwrist,656.83765,588.2214,0.734117
lshoulder,762.56415,437.4055,0.8319904
lelbow,774.2913,494.13364,0.8375204
lwrist,776.41003,543.1494,0.8331678
midhip,668.5549,505.92346,0.716108
rhip,645.0761,502.058,0.6918116
rknee,692.03,539.32477,0.7837761
rankle,664.6687,619.542,0.8626286
lhip,694.0173,507.8745,0.6873754
lknee,760.6862,521.5714,0.84576213
lankle,725.4126,601.91394,0.8884448
reye,758.5901,388.44818,0.903993
leye,772.3206,388.4046,0.81452847
rear,729.3711,396.2096,0.877403
lear,0.0,0.0,0.0
lbigtoe,758.73157,617.5965,0.9294858
lsmalltoe,758.60547,613.65967,0.81952345
lheel,711.69147,605.9348,0.8154838
rbigtoe,693.9808,643.07245,0.8539677
rsmalltoe,680.2648,645.01483,0.81804264
rheel,654.8658,627.40283,0.7193094
nose,764.58014,398.2196,0.92064726
neck,731.2981,437.384,0.8411552
rshoulder,701.84973,435.44016,0.783787
relbow,664.69495,509.9448,0.9107526
rwrist,656.8294,588.2348,0.7333729
lshoulder,760.75354,437.3967,0.83281976
lelbow,774.2817,494.13593,0.83048624
lwrist,776.4188,543.14557,0.83211285
midhip,666.67346,505.9487,0.7327916
rhip,645.0597,503.9604,0.6988816
rknee,692.0424,539.2641,0.7817093
rankle,664.6632,619.5442,0.8593887
lhip,692.08795,507.89,0.6914895
lknee,760.6723,519.67883,0.8340543
lankle,725.4181,601.9079,0.8879179
reye,758.5861,388.43143,0.90395737
leye,772.32355,388.38574,0.82111335
rear,729.37756,396.1998,0.8740623
lear,0.0,0.0,0.0
lbigtoe,758.7345,617.5928,0.9333776
lsmalltoe,758.6032,613.65485,0.8195075
lheel,711.6981,605.93445,0.8122498
rbigtoe,693.9817,643.0702,0.8534114
rsmalltoe,680.26825,645.0121,0.81811506
rheel,654.8523,627.4081,0.71968853
nose,764.55316,398.1971,0.9199964
neck,731.2994,437.4102,0.8386355
rshoulder,699.9728,437.362,0.7796383
relbow,664.71155,509.96436,0.9105225
rwrist,656.84705,588.22675,0.7350297
lshoulder,762.57324,437.41617,0.83063287
lelbow,774.27563,494.12543,0.81806886
lwrist,776.41693,541.2964,0.8339475
midhip,668.5572,505.95737,0.71488917
rhip,646.9451,503.9693,0.69384164
rknee,692.02826,541.17316,0.7813424
rankle,664.6612,619.5394,0.86188126
lhip,694.0186,507.90872,0.68448687
lknee,760.6927,521.5566,0.83373857
lankle,725.41364,601.9132,0.88814926
reye,756.75806,388.41025,0.89916414
leye,770.4359,386.52145,0.822277
rear,729.3672,396.2059,0.8774264
lear,0.0,0.0,0.0
lbigtoe,758.7401,617.59766,0.9314437
lsmalltoe,758.6032,613.66473,0.8191361
lheel,711.6925,605.9321,0.8109643
rbigtoe,693.97266,643.07574,0.8542726
rsmalltoe,680.25745,645.0122,0.8187046
rheel,654.8519,627.3931,0.71906704
nose,764.5571,398.18777,0.91794103
neck,731.28845,439.30814,0.8403518
rshoulder,699.9699,437.3647,0.78126055
relbow,664.7072,511.803,0.90766567
rwrist,658.7376,588.2637,0.7134635
lshoulder,762.5755,439.33014,0.83210486
lelbow,774.3097,494.17273,0.820657
lwrist,776.37976,541.30975,0.8472519
midhip,668.59235,505.98312,0.7120558
rhip,645.08154,503.99698,0.6949004
rknee,692.0608,539.3158,0.79117745
rankle,664.6625,619.5248,0.8612629
lhip,695.94684,507.92474,0.6841624
lknee,760.70154,521.5621,0.8332681
lankle,725.40985,601.9106,0.8881836
reye,758.56616,388.3938,0.9019918
leye,770.4389,386.51733,0.8233591
rear,729.3791,396.19452,0.87208384
lear,0.0,0.0,0.0
lbigtoe,758.7371,617.59894,0.9366938
lsmalltoe,758.60223,613.6646,0.82443345
lheel,711.6914,605.92645,0.81638026
rbigtoe,693.9716,643.0764,0.8543316
rsmalltoe,680.2518,645.0069,0.8134727
rheel,654.8568,625.49194,0.7201981
nose,764.5591,398.18683,0.9179791
neck,731.2992,437.4217,0.8387563
rshoulder,701.8428,435.4643,0.78116375
relbow,664.71204,511.79965,0.9089332
rwrist,658.73975,588.2521,0.7191209
lshoulder,762.5742,439.327,0.8316736
lelbow,774.3053,494.16327,0.8197941
lwrist,776.39197,541.30554,0.84415305
midhip,668.5965,505.97937,0.71217203
rhip,646.95325,503.99716,0.6946254
rknee,692.05396,539.33057,0.78154624
rankle,664.6636,619.5267,0.86211276
lhip,695.9456,507.92145,0.68577594
lknee,760.70544,521.5907,0.8384774
lankle,725.4077,601.9123,0.8883587
reye,758.5689,388.39185,0.9030281
leye,770.44257,386.51825,0.82374877
rear,729.38336,396.19128,0.8707797
lear,0.0,0.0,0.0
lbigtoe,758.7403,617.59875,0.9346945
lsmalltoe,758.60333,613.6634,0.82223016
lheel,711.6862,605.9298,0.81627584
rbigtoe,693.9742,643.0835,0.8555596
rsmalltoe,680.25494,645.0134,0.8169644
rheel,654.8601,625.4867,0.7210905
nose,764.5593,398.18158,0.916348
neck,731.28827,439.32776,0.8418067
rshoulder,699.9639,437.39087,0.7793146
relbow,664.70807,511.82266,0.9074862
rwrist,656.8252,588.23663,0.73739445
lshoulder,762.57996,439.32748,0.8309225
lelbow,774.3053,494.1485,0.82243687
lwrist,776.38074,541.31476,0.8407712
midhip,668.6041,507.81604,0.72447085
rhip,646.96063,505.87445,0.7022267
rknee,692.0682,541.1528,0.78748924
rankle,664.66364,617.6922,0.860358
lhip,695.95654,507.93546,0.69465685
lknee,760.6798,521.64,0.8465563
lankle,725.4015,601.91785,0.88853216
reye,756.75653,388.38266,0.9026471
leye,770.44055,386.49927,0.8315089
rear,729.3651,396.19846,0.87485147
lear,0.0,0.0,0.0
lbigtoe,758.7351,617.597,0.9405706
lsmalltoe,758.6018,613.6608,0.826633
lheel,711.68695,605.93085,0.8180476
rbigtoe,693.96246,643.0868,0.8541181
rsmalltoe,680.2388,645.0064,0.8138949
rheel,654.8578,625.4476,0.71583295
nose,764.5924,398.17133,0.91140616
neck,731.29474,439.3506,0.83940023
rshoulder,699.96326,437.3895,0.7788796
relbow,664.7159,511.81836,0.9102099
rwrist,658.7345,588.26105,0.7173125
lshoulder,762.5895,439.3723,0.8274905
lelbow,774.31305,494.19522,0.82194036
lwrist,776.34204,543.15393,0.84406877
midhip,668.60895,507.8212,0.72371215
rhip,646.9537,504.01407,0.7058341
rknee,692.07196,539.2963,0.78676534
rankle,664.65845,619.5194,0.85954165
lhip,695.9683,507.94604,0.69470453
lknee,760.7018,521.58093,0.8277596
lankle,725.39935,601.91705,0.8867575
reye,758.58496,386.5245,0.91059655
leye,770.46387,386.498,0.82957226
rear,729.3873,396.17154,0.86352247
lear,0.0,0.0,0.0
lbigtoe,758.7448,617.614,0.93727475
lsmalltoe,758.6094,613.6803,0.8287657
lheel,711.6788,605.9394,0.8145437
rbigtoe,693.96246,643.0828,0.854423
rsmalltoe,680.2394,645.0096,0.81488085
rheel,654.845,625.45624,0.7174445
nose,766.51666,398.1549,0.9047489
neck,731.3151,439.338,0.83427894
rshoulder,699.97595,437.36115,0.78086746
relbow,666.5369,509.9105,0.91953933
rwrist,658.7729,588.2704,0.7072171
lshoulder,762.6085,439.37183,0.82389563
lelbow,774.3232,494.24008,0.81531614
lwrist,776.32794,543.16534,0.8523217
midhip,668.5405,505.98007,0.7297186
rhip,645.0577,502.0635,0.69863474
rknee,692.1032,537.3322,0.7833094
rankle,664.6634,619.52124,0.85719347
lhip,694.0264,507.94275,0.69864345
lknee,760.7031,517.7184,0.81072426
lankle,725.40094,601.91833,0.88504744
reye,758.61365,386.50085,0.9207388
leye,772.33203,386.4832,0.82550555
rear,729.4084,394.30746,0.85689443
lear,0.0,0.0,0.0
lbigtoe,758.7602,617.6211,0.931831
lsmalltoe,758.6217,613.6897,0.8257435
lheel,711.68164,607.8013,0.81176025
rbigtoe,693.9726,643.1033,0.8586037
rsmalltoe,680.2472,645.0255,0.81943566
rheel,654.846,625.4562,0.7206914
nose,764.5975,396.23438,0.8709947
neck,731.315,435.45026,0.8423624
rshoulder,701.8393,435.45984,0.778791
relbow,666.64526,509.9216,0.90803206
rwrist,660.75214,588.2768,0.7108812
lshoulder,760.75275,433.53183,0.8455141
lelbow,774.302,494.1652,0.83173037
lwrist,776.3412,543.16425,0.836472
midhip,666.6659,504.00363,0.72261006
rhip,645.01886,498.10333,0.71619016
rknee,694.027,535.34204,0.7902098
rankle,664.6676,619.5413,0.85045993
lhip,694.02875,507.87256,0.6981773
lknee,760.5877,521.5569,0.8459805
lankle,725.38354,601.9294,0.88785326
reye,758.57715,384.58954,0.9382233
leye,770.39404,384.54266,0.8464775
rear,729.39557,392.29153,0.83884674
lear,0.0,0.0,0.0
lbigtoe,758.73364,617.6295,0.9395448
lsmalltoe,758.6018,613.7001,0.83240795
lheel,711.6747,605.93896,0.81265396
rbigtoe,693.9844,643.09283,0.85592055
rsmalltoe,680.2701,645.031,0.82194227
rheel,654.839,627.4026,0.7204814
nose,764.5669,384.55038,0.91431564
neck,729.3385,431.59552,0.91355544
rshoulder,697.9506,433.495,0.8128923
relbow,672.4524,511.80814,0.8182574
rwrist,664.53705,588.2604,0.7166833
lshoulder,760.68024,431.54037,0.89077014
lelbow,768.4954,492.22205,0.8385775
lwrist,776.3514,541.20844,0.873346
midhip,666.6766,496.17493,0.6982199
rhip,643.06226,494.23358,0.7388943
rknee,695.9361,529.45624,0.8012181
rankle,664.6808,617.6584,0.8402326
lhip,695.9876,496.21582,0.65540564
lknee,756.74524,519.6848,0.8471981
lankle,725.4001,601.95337,0.9023068
reye,756.74664,382.42096,0.9313872
leye,768.47925,380.51608,0.7543555
rear,729.3381,384.48972,0.89559656
lear,0.0,0.0,0.0
lbigtoe,760.5905,617.64496,0.9284978
lsmalltoe,758.65735,613.69995,0.8308137
lheel,711.71277,607.80444,0.84992665
rbigtoe,694.04974,643.1162,0.849254
rsmalltoe,680.3144,645.0553,0.8176966
rheel,654.83655,625.4782,0.7143975
nose,764.5559,382.6022,0.9302231
neck,729.32837,431.51572,0.92795485
rshoulder,697.9091,431.5524,0.84045726
relbow,674.41003,509.86438,0.82641494
rwrist,664.566,588.2573,0.71069145
lshoulder,760.716,431.48206,0.8917727
lelbow,766.4969,492.17697,0.8426194
lwrist,776.30414,539.2894,0.88495016
midhip,666.68024,492.29987,0.71086323
rhip,641.13934,492.2011,0.7126594
rknee,695.89435,523.64484,0.7555632
rankle,664.6646,617.6273,0.830655
lhip,695.9762,494.16052,0.6898043
lknee,750.8691,519.64,0.8013599
lankle,727.24603,601.9715,0.9144909
reye,756.7103,378.58777,0.89033854
leye,766.49475,372.78256,0.68884426
rear,729.26764,382.58694,0.8995574
lear,0.0,0.0,0.0
lbigtoe,760.62836,617.6471,0.9436978
lsmalltoe,758.6938,613.6902,0.84409636
lheel,713.55566,609.79175,0.83227104
rbigtoe,694.0407,645.0034,0.84951633
rsmalltoe,680.29785,645.06525,0.806123
rheel,654.81635,623.54156,0.707639
nose,764.5568,382.6032,0.93003166
neck,729.3252,431.52228,0.9282963
rshoulder,697.904,431.56586,0.83922184
relbow,674.4085,509.86624,0.826468
rwrist,664.56494,588.2553,0.711495
lshoulder,760.7151,431.48196,0.8917836
lelbow,766.4886,492.17578,0.84181595
lwrist,776.3076,539.2918,0.884665
midhip,666.6779,492.29547,0.71183467
rhip,641.1369,492.19934,0.71275544
rknee,695.89496,523.64484,0.7558421
rankle,664.6644,617.62805,0.8306887
lhip,695.972,494.1551,0.69016033
lknee,750.8694,519.64343,0.80210924
lankle,727.2486,601.9723,0.91514397
reye,756.70984,378.589,0.8903551
leye,766.49475,372.78256,0.68696153
rear,729.2662,382.5883,0.89933825
lear,0.0,0.0,0.0
lbigtoe,760.6312,617.6483,0.9427449
lsmalltoe,758.69556,613.6912,0.8445974
lheel,713.55804,609.794,0.8330993
rbigtoe,694.0396,645.0031,0.84958434
rsmalltoe,680.29724,645.0654,0.8055274
rheel,654.8172,623.54315,0.70781803
nose,764.5615,380.60382,0.8909552
neck,729.29504,431.42642,0.9251797
rshoulder,696.0573,431.49878,0.84702265
relbow,674.4032,509.85153,0.81264424
rwrist,664.53986,584.28827,0.7276531
lshoulder,760.72156,429.5897,0.89153636
lelbow,764.5509,490.30075,0.8384062
lwrist,776.296,539.3266,0.8689954
midhip,666.5726,488.30753,0.6843543
rhip,641.11487,486.35617,0.6909707
rknee,694.032,527.4938,0.79136914
rankle,664.6566,617.64746,0.85314333
lhip,693.9937,490.2479,0.64400035
lknee,748.8936,517.68176,0.81207544
lankle,727.24945,601.97235,0.91327494
reye,756.6805,370.7959,0.9011994
leye,764.5476,368.87177,0.73588735
rear,727.42267,382.45877,0.87988305
lear,0.0,0.0,0.0
lbigtoe,760.6429,617.6952,0.950824
lsmalltoe,760.5578,613.72345,0.86564875
lheel,711.74677,609.7977,0.8435032
rbigtoe,695.91364,645.0323,0.8525769
rsmalltoe,680.34595,646.9634,0.80994725
rheel,652.93365,625.46326,0.71113837
nose,762.6683,370.7692,0.8900179
neck,729.2779,423.6558,0.8729817
rshoulder,696.06635,423.65488,0.798554
relbow,674.3995,496.13834,0.80105823
rwrist,664.5354,570.67285,0.7878916
lshoulder,760.60876,423.64996,0.8442873
lelbow,762.6759,478.56448,0.8405668
lwrist,776.3488,527.54596,0.84168035
midhip,664.5896,478.4707,0.69914603
rhip,637.2644,476.6166,0.7384053
rknee,690.08813,523.59216,0.77047306
rankle,664.6959,619.51666,0.851966
lhip,686.22076,478.46054,0.6458098
lknee,744.93976,507.98532,0.92812026
lankle,727.32745,600.0037,0.9065034
reye,754.7629,366.87628,0.92825764
leye,762.60114,366.73984,0.65527534
rear,727.32,374.6765,0.8371715
lear,0.0,0.0,0.0
lbigtoe,760.6581,619.5461,0.8937933
lsmalltoe,760.64264,615.5984,0.8290366
lheel,713.649,605.9283,0.77758783
rbigtoe,694.043,643.1025,0.830673
rsmalltoe,680.2944,645.0759,0.78893685
rheel,654.8533,629.3474,0.7075664
nose,762.6215,366.83328,0.93168116
neck,729.2667,415.76923,0.9357393
rshoulder,697.9046,415.78632,0.8596702
relbow,670.547,490.28888,0.81909174
rwrist,662.6845,558.8726,0.81504697
lshoulder,760.59973,415.77722,0.9084567
lelbow,762.65735,478.44858,0.85536397
lwrist,776.2876,527.5604,0.83605814
midhip,662.6505,470.6597,0.6390562
rhip,637.1917,466.76266,0.72192377
rknee,686.1611,523.6155,0.77266324
rankle,664.6906,619.5688,0.87081534
lhip,688.1494,474.55823,0.61213726
lknee,743.0685,507.85855,0.92939174
lankle,727.2858,601.91675,0.9193872
reye,754.7412,359.03308,0.85386026
leye,762.58014,355.12003,0.6970351
rear,727.3063,368.73944,0.90281636
lear,0.0,0.0,0.0
lbigtoe,760.7109,619.58075,0.8832487
lsmalltoe,760.67316,615.6232,0.815777
lheel,713.5861,607.8786,0.80675757
rbigtoe,695.9256,645.02856,0.86010754
rsmalltoe,680.38605,646.9779,0.8221214
rheel,654.8519,629.3845,0.74186563
nose,762.62195,366.83423,0.93241286
neck,729.2678,415.76926,0.93544394
rshoulder,697.90375,415.7855,0.8597287
relbow,670.5459,490.28806,0.81935513
rwrist,662.6853,558.871,0.8150949
lshoulder,760.60144,415.7803,0.90938646
lelbow,762.64307,476.6252,0.849736
lwrist,776.28107,527.5293,0.8456681
midhip,662.6516,470.6618,0.63753337
rhip,637.19055,466.76575,0.7211696
rknee,686.1635,523.6147,0.7734742
rankle,664.6906,619.56866,0.8709112
lhip,688.1571,474.5595,0.61138713
lknee,743.0694,507.86435,0.9327824
lankle,727.2863,601.918,0.91987026
reye,754.74207,359.03372,0.85396636
leye,762.57965,355.12006,0.6945869
rear,727.3037,368.73874,0.90370804
lear,0.0,0.0,0.0
lbigtoe,760.7165,619.58545,0.8794771
lsmalltoe,760.6767,615.62665,0.81449604
lheel,713.58563,607.8782,0.8071751
rbigtoe,695.9247,645.0276,0.85999626
rsmalltoe,680.3857,646.97705,0.82204986
rheel,654.85205,629.38416,0.7418554
nose,762.5901,361.0027,0.8725642
neck,729.3281,411.93628,0.9076966
rshoulder,697.9463,409.9673,0.8253328
relbow,668.6294,488.3248,0.7982578
rwrist,664.5667,554.9053,0.75476325
lshoulder,760.6481,413.81903,0.90085846
lelbow,764.5411,476.47202,0.80771536
lwrist,776.30646,523.66016,0.8650883
midhip,660.7131,464.77713,0.7124345
rhip,635.3211,462.79352,0.8089849
rknee,682.24945,521.5882,0.69955707
rankle,664.6986,619.5247,0.8892592
lhip,686.1863,470.6628,0.6208568
lknee,742.92883,507.8157,0.9094201
lankle,727.28394,601.96686,0.922972
reye,752.83014,353.16922,0.921227
leye,762.56805,353.0612,0.7622413
rear,727.3255,364.84415,0.8797481
lear,0.0,0.0,0.0
lbigtoe,760.71466,619.59753,0.85722387
lsmalltoe,760.6436,615.6445,0.79776764
lheel,713.60626,609.7927,0.7843184
rbigtoe,694.05255,644.9993,0.8558042
rsmalltoe,680.31323,645.0836,0.816154
rheel,656.80145,627.4323,0.7694781
nose,760.6634,353.15176,0.9276174
neck,729.2174,404.06482,0.8876921
rshoulder,696.02203,402.18744,0.83054173
relbow,668.57477,480.4583,0.8312068
rwrist,662.66,543.2053,0.7978465
lshoulder,760.613,404.13416,0.85427594
lelbow,762.64325,464.82172,0.8185241
lwrist,774.3024,511.90356,0.8817993
midhip,660.74786,460.87262,0.7024619
rhip,635.2536,458.88028,0.7608168
rknee,680.23413,523.6308,0.7686305
rankle,664.6587,619.5344,0.8942826
lhip,688.1394,462.8806,0.63819736
lknee,739.0443,507.92892,0.866218
lankle,727.3105,601.89514,0.9173178
reye,748.9257,349.2638,0.88570404
leye,760.65063,347.2359,0.6371021
rear,727.29016,355.14243,0.8674949
lear,0.0,0.0,0.0
lbigtoe,760.7377,619.5636,0.8746458
lsmalltoe,760.6619,615.5992,0.80047363
lheel,713.6158,609.76105,0.7877337
rbigtoe,693.9903,643.10114,0.8308999
rsmalltoe,680.2332,645.07196,0.7955186
rheel,656.82074,627.4234,0.76520115
nose,758.73987,347.22757,0.9022397
neck,729.2212,398.2857,0.9381517
rshoulder,696.05225,398.26163,0.8655655
relbow,666.6975,472.6827,0.86396927
rwrist,664.5503,539.1716,0.8063312
lshoulder,760.6207,398.2829,0.89756924
lelbow,762.58344,453.08643,0.82541215
lwrist,772.3855,507.81628,0.87694085
midhip,658.7681,451.13074,0.6191105
rhip,635.26697,449.13007,0.7518234
rknee,676.4039,527.5137,0.7440882
rankle,664.6577,617.6639,0.9116609
lhip,694.03503,460.86945,0.6361192
lknee,731.30493,509.81595,0.86911327
lankle,727.2553,600.0245,0.8920306
reye,746.9221,337.51855,0.93531764
leye,760.59937,337.43686,0.8568987
rear,725.3933,349.2384,0.86564815
lear,0.0,0.0,0.0
lbigtoe,760.66437,619.56116,0.88479376
lsmalltoe,760.6312,613.69855,0.80161387
lheel,713.56213,607.8079,0.80162245
rbigtoe,692.0739,643.1061,0.81859934
rsmalltoe,678.29047,645.0464,0.77135336
rheel,658.7607,625.43176,0.7840562
nose,758.716,337.49734,0.9333788
neck,729.26794,394.29758,0.8798605
rshoulder,696.0131,396.21716,0.8232816
relbow,666.6357,466.81958,0.8765832
rwrist,662.6724,527.5377,0.7807811
lshoulder,760.67114,390.4052,0.8152559
lelbow,760.7035,445.21634,0.8752527
lwrist,772.36115,494.26257,0.8794077
midhip,662.6569,449.1349,0.6693128
rhip,635.2566,447.12558,0.79830384
rknee,666.6909,525.62836,0.808593
rankle,664.681,617.68915,0.9002438
lhip,694.05774,456.96692,0.6440315
lknee,729.2805,507.94476,0.8851621
lankle,727.23956,599.93896,0.8651817
reye,746.9109,333.57883,0.9124708
leye,760.5589,331.5746,0.7649998
rear,725.36176,339.45477,0.8383176
lear,0.0,0.0,0.0
lbigtoe,758.73206,617.6694,0.91804886
lsmalltoe,758.7123,611.72314,0.8291638
lheel,713.5818,605.9041,0.807665
rbigtoe,692.06903,641.1149,0.8169515
rsmalltoe,676.42554,643.10046,0.7640614
rheel,660.6996,627.39294,0.7900748
nose,758.7045,331.59497,0.89853525
neck,729.2228,384.49146,0.9134356
rshoulder,696.0522,384.53333,0.8261294
relbow,666.57684,462.79373,0.88960433
rwrist,662.6254,521.63214,0.78949916
lshoulder,760.587,384.40814,0.8841952
lelbow,760.5918,435.44858,0.84697354
lwrist,770.4627,490.26614,0.84045213
midhip,664.6283,447.15417,0.70097953
rhip,635.27295,445.17557,0.7490078
rknee,666.5779,525.53503,0.8308504
rankle,664.6644,617.6837,0.8988819
lhip,695.91693,449.11478,0.67351156
lknee,727.378,509.8412,0.88537395
