,x,y,confidence
rear,725.3028,396.2582,0.8824592
lear,0.0,0.0,0.0
lbigtoe,752.81824,619.6043,0.800342
lsmalltoe,750.84717,615.7021,0.75839335
lheel,703.82477,603.98584,0.7416943
rbigtoe,680.2819,641.12415,0.8321884
rsmalltoe,664.7163,643.0609,0.79139245
rheel,643.0778,621.5938,0.7678528
nose,758.5902,392.34238,0.88435847
neck,715.64966,443.2025,0.85028076
rshoulder,693.9865,439.35526,0.8065103
relbow,662.6329,505.90967,0.8425999
rwrist,652.8814,574.57385,0.66428524
lshoulder,743.04333,445.13068,0.8842187
lelbow,754.77814,503.99747,0.73669314
lwrist,760.5964,545.17535,0.6524066
midhip,662.6524,505.92,0.77291626
rhip,637.24023,505.90344,0.7537902
rknee,682.31213,537.2888,0.8574497
rankle,650.93335,617.5592,0.86633295
lhip,682.3046,504.01843,0.7187475
lknee,745.03595,517.67316,0.876279
lankle,715.64557,599.94354,0.8096335
reye,744.94794,384.46854,0.9773072
leye,758.6785,384.44772,0.7109259
rear,723.4249,396.23203,0.87205684
lear,0.0,0.0,0.0
lbigtoe,752.84045,619.60767,0.79851353
lsmalltoe,750.863,615.6972,0.7532908
lheel,703.8132,603.97455,0.73408365
rbigtoe,680.2715,639.2156,0.8314389
rsmalltoe,664.70044,641.1405,0.79630643
rheel,643.09344,621.5426,0.7760342
nose,758.5955,392.33466,0.88549244
neck,715.6399,441.32123,0.84720486
rshoulder,693.9984,437.40933,0.81147647
relbow,662.6358,503.97025,0.82807577
rwrist,651.0033,576.47253,0.6284144
lshoulder,743.02124,445.1118,0.8827173
lelbow,748.8948,494.15353,0.8220981
lwrist,760.6486,539.19574,0.8061941
midhip,662.6415,503.95316,0.75826627
rhip,637.1957,502.0258,0.7374091
rknee,682.2912,535.309,0.83442855
rankle,650.9332,617.53485,0.8620803
lhip,682.2951,502.0367,0.72318876
lknee,744.9659,515.76385,0.88588494
lankle,717.5172,599.9753,0.8215997
reye,744.94684,384.45966,0.98219275
leye,758.68976,384.4305,0.7646999
rear,723.41156,396.22055,0.86942077
lear,0.0,0.0,0.0
lbigtoe,752.8398,619.60724,0.8122028
lsmalltoe,752.7756,617.5247,0.7635248
lheel,705.75885,604.0049,0.755466
rbigtoe,680.27936,641.1002,0.8321256
rsmalltoe,664.6955,641.14557,0.793986
rheel,643.1013,621.52747,0.78350204
nose,758.6052,392.30212,0.8839204
neck,715.6514,441.26498,0.84106094
rshoulder,694.0144,435.43958,0.81868416
relbow,662.6432,502.05795,0.83117086
rwrist,652.85583,570.52893,0.69967294
lshoulder,743.0065,445.1182,0.8852663
lelbow,748.90326,492.3167,0.8196573
lwrist,760.70026,539.2639,0.8289527
midhip,660.68243,498.1387,0.74820364
rhip,635.3061,496.18262,0.77509767
rknee,682.26526,535.33295,0.8547229
rankle,650.9484,617.5433,0.85607153
lhip,682.2288,500.06906,0.7132251
lknee,744.9708,515.7438,0.88784957
lankle,715.66284,599.975,0.82266045
reye,744.9546,384.43933,0.9841491
leye,758.6862,384.4126,0.75497574
rear,723.43646,396.18814,0.8647013
lear,0.0,0.0,0.0
lbigtoe,752.7904,619.5936,0.80386835
lsmalltoe,750.84827,615.6797,0.7580805
lheel,705.7792,604.0026,0.7559713
rbigtoe,680.2764,639.1984,0.83635575
rsmalltoe,664.69324,641.12115,0.79211426
rheel,643.11694,621.5527,0.76686305
nose,758.5998,390.35684,0.8765855
neck,715.6392,437.39404,0.8351467
rshoulder,693.9777,435.43576,0.81102616
relbow,662.62036,502.0265,0.83154804
rwrist,650.9886,562.7643,0.75331306
lshoulder,743.0139,439.37164,0.84115356
lelbow,748.9375,494.18182,0.7916596
lwrist,762.578,541.23566,0.83355796
midhip,660.71704,496.18628,0.7647769
rhip,635.3225,494.27774,0.778699
rknee,682.2437,529.51294,0.8449657
rankle,650.9159,615.59863,0.8497967
lhip,682.2704,496.1983,0.7344045
lknee,744.89526,513.80927,0.8957472
lankle,715.6492,599.98083,0.82889134
reye,744.95386,384.40152,0.98435426
leye,758.67145,382.59372,0.71775055
rear,725.32135,394.30786,0.8688806
lear,0.0,0.0,0.0
lbigtoe,750.8559,619.64923,0.8093169
lsmalltoe,750.8203,617.5318,0.78025293
lheel,705.80853,604.0094,0.76733315
rbigtoe,678.389,637.2774,0.8334264
rsmalltoe,664.60834,639.1525,0.79836804
rheel,643.0712,619.5654,0.77557117
nose,758.61774,388.45004,0.8779491
neck,717.5847,433.5032,0.853073
rshoulder,694.03076,433.4653,0.8315228
relbow,662.6444,496.16614,0.8556898
rwrist,650.96436,560.78687,0.7648008
lshoulder,744.9056,435.4178,0.8630676
lelbow,748.8981,492.24332,0.7981305
lwrist,760.6936,539.3116,0.8268095
midhip,658.79614,494.20032,0.7695244
rhip,635.26483,494.1402,0.79879475
rknee,682.2072,527.5404,0.8611623
rankle,650.9229,615.60333,0.8378055
lhip,682.244,494.19504,0.7380128
lknee,744.90076,513.7682,0.9015166
lankle,715.6208,599.92163,0.83365214
reye,744.9853,382.597,0.9792011
leye,760.55676,382.5662,0.8737099
rear,725.3885,392.32977,0.87311256
lear,0.0,0.0,0.0
lbigtoe,748.9166,619.6646,0.8183908
lsmalltoe,748.88684,615.69867,0.80031586
lheel,705.8168,603.95544,0.7998355
rbigtoe,678.3859,639.14215,0.8249178
rsmalltoe,664.5957,639.15643,0.7863349
rheel,643.08136,619.5774,0.76171255
nose,758.67426,386.4855,0.91127586
neck,719.5121,431.55383,0.8755707
rshoulder,695.9041,431.50143,0.85755503
relbow,660.7125,494.1904,0.8799094
rwrist,651.01843,558.8489,0.75148183
lshoulder,744.93335,433.42987,0.8791346
lelbow,747.0047,490.24274,0.7813886
lwrist,760.70233,539.23193,0.8507738
midhip,658.7444,492.20465,0.7433153
rhip,635.304,492.15005,0.7513682
rknee,680.32025,529.4346,0.8525608
rankle,650.9359,615.67334,0.83989275
lhip,680.32983,492.21982,0.71485746
lknee,742.9973,511.9013,0.8987912
lankle,717.51605,599.95197,0.82493734
reye,745.03894,382.53635,0.97234833
leye,760.5787,382.4521,0.8601978
rear,727.27734,388.44598,0.8875257
lear,0.0,0.0,0.0
lbigtoe,748.93195,619.65265,0.8216069
lsmalltoe,748.9117,615.6948,0.8057803
lheel,707.76294,604.01135,0.80132216
rbigtoe,680.2365,637.27783,0.82765055
rsmalltoe,664.64923,639.1802,0.7897778
rheel,643.08813,619.6488,0.7627873
nose,758.7609,384.59146,0.9273271
neck,719.53357,431.4734,0.8809314
rshoulder,695.93475,429.59146,0.8607664
relbow,660.7146,492.32062,0.87904143
rwrist,650.99475,556.8717,0.7592398
lshoulder,744.9274,431.5849,0.8908277
lelbow,746.9949,486.37604,0.7659985
lwrist,760.6812,535.3205,0.8403049
midhip,656.82855,484.44345,0.7081485
rhip,635.2432,482.4448,0.7307135
rknee,680.20105,525.5822,0.8523225
rankle,650.9609,617.64984,0.84270465
lhip,680.33826,488.3007,0.6917777
lknee,742.9088,511.81268,0.90049595
lankle,717.5345,599.9417,0.8237394
reye,746.91376,382.4478,0.9308526
leye,760.6586,380.52377,0.8435155
rear,727.32294,386.48383,0.9134298
lear,0.0,0.0,0.0
lbigtoe,748.91766,619.6536,0.8131543
lsmalltoe,748.9161,615.6866,0.7941364
lheel,709.61926,604.0181,0.79439926
rbigtoe,680.24554,639.17804,0.82223076
rsmalltoe,664.6733,641.141,0.77304804
rheel,645.04816,623.5336,0.74886703
nose,760.6211,384.40808,0.954678
neck,717.58997,429.5199,0.8802814
rshoulder,694.0383,429.49112,0.8533889
relbow,656.8142,492.18692,0.860189
rwrist,650.9344,551.0458,0.80616367
lshoulder,744.91003,429.57626,0.9020764
lelbow,746.96564,486.3895,0.75237536
lwrist,760.61755,533.4081,0.8224155
midhip,656.8053,480.49716,0.7275981
rhip,635.2565,478.5724,0.7581585
rknee,678.33716,525.4742,0.87624025
rankle,650.9174,617.60364,0.8614844
lhip,680.2953,482.4362,0.6805291
lknee,740.9902,509.8438,0.91297495
lankle,717.56537,599.92316,0.81831807
reye,746.99054,378.61725,0.8798786
leye,760.7419,372.75323,0.8307793
rear,727.3291,384.51608,0.9569986
lear,0.0,0.0,0.0
lbigtoe,750.82666,621.51636,0.74093336
lsmalltoe,750.8642,617.5324,0.73895115
lheel,709.6462,603.9934,0.77772117
rbigtoe,680.23944,639.1697,0.8079602
rsmalltoe,664.6531,641.105,0.77302104
rheel,645.0147,621.57904,0.78518057
nose,760.6727,378.61,0.8833399
neck,717.5404,419.77264,0.8400664
rshoulder,694.0031,419.7246,0.8161242
relbow,654.84753,478.57513,0.8515226
rwrist,650.8548,539.1999,0.8410425
lshoulder,743.05347,421.72913,0.8459828
lelbow,745.0405,476.62918,0.8308801
lwrist,758.66077,517.7281,0.81716645
midhip,651.0116,466.78635,0.7272152
rhip,633.29224,464.88193,0.7584877
rknee,670.5055,525.48834,0.83459383
rankle,650.8805,617.5908,0.87971246
lhip,676.3749,470.67554,0.6600216
lknee,735.1647,505.88406,0.8615391
lankle,715.5971,599.94147,0.8384801
reye,748.8954,368.82605,0.9169174
leye,762.5952,366.93985,0.86957157
rear,727.3373,380.51718,0.911778
lear,0.0,0.0,0.0
lbigtoe,750.8467,621.5417,0.7144184
lsmalltoe,750.85925,617.5458,0.7036918
lheel,705.805,605.8708,0.74945307
rbigtoe,680.2573,637.27924,0.8327143
rsmalltoe,664.6473,641.13306,0.7826707
rheel,645.00507,623.4916,0.77527946
nose,760.64294,370.81348,0.89842045
neck,717.525,415.8928,0.8911918
rshoulder,693.9913,415.76974,0.8632679
relbow,651.0428,476.63547,0.8808175
rwrist,649.02264,531.44006,0.7991397
lshoulder,743.0644,417.8605,0.8668715
lelbow,745.0481,476.6433,0.84184664
lwrist,758.6083,523.53986,0.857512
midhip,652.87085,462.8588,0.75270605
rhip,633.2189,462.78903,0.78074217
rknee,664.5989,521.6465,0.80565476
rankle,650.87384,617.6339,0.89449716
lhip,678.3346,464.80334,0.69145775
lknee,729.37854,507.8374,0.9270786
lankle,715.5526,599.9534,0.8354055
reye,748.9053,366.8368,0.9110126
leye,760.73663,364.92572,0.80880034
rear,727.3452,370.78836,0.9042568
lear,0.0,0.0,0.0
lbigtoe,748.9253,621.5723,0.68699074
lsmalltoe,748.9201,617.5718,0.673173
lheel,705.77356,605.86346,0.7517136
rbigtoe,680.27094,639.15845,0.81916684
rsmalltoe,664.6794,643.0567,0.7741106
rheel,645.05194,625.4477,0.7837913
nose,760.63806,370.82538,0.8968024
neck,717.5234,415.89688,0.8906602
rshoulder,693.9928,415.76862,0.86424446
relbow,651.045,476.63327,0.88036466
rwrist,649.02136,531.437,0.7980412
lshoulder,743.0616,417.87137,0.8660372
lelbow,745.04816,476.6452,0.8417046
lwrist,758.6081,523.54126,0.857268
midhip,652.87744,462.85574,0.75319296
rhip,633.23206,462.7848,0.7806538
rknee,664.6032,521.64105,0.80679333
rankle,650.87335,617.6355,0.89429593
lhip,678.3367,464.80447,0.6927341
lknee,729.3794,507.83615,0.9253005
lankle,715.5547,599.9453,0.834442
reye,748.90814,366.8458,0.9117074
leye,760.72363,366.74512,0.80353916
rear,727.3489,370.80328,0.90342486
lear,0.0,0.0,0.0
lbigtoe,748.92365,621.57654,0.68233514
lsmalltoe,748.92065,617.57544,0.67012095
lheel,705.7735,605.85626,0.7526667
rbigtoe,680.27405,639.1642,0.81990755
rsmalltoe,664.68286,643.0623,0.7754953
rheel,645.0499,625.44714,0.78503203
nose,760.6531,368.72784,0.9551051
neck,717.533,413.77832,0.8782455
rshoulder,692.0732,413.77747,0.8433709
relbow,650.9241,474.64526,0.8658003
rwrist,648.9843,529.5013,0.75861454
lshoulder,743.09406,413.80203,0.8796659
lelbow,744.97064,474.5952,0.8311558
lwrist,758.59344,515.76227,0.78505284
midhip,650.9455,458.9163,0.7353288
rhip,631.3455,458.87357,0.75388426
rknee,664.54425,521.599,0.789583
rankle,650.89435,617.6471,0.90263975
lhip,676.36456,460.82764,0.6814897
lknee,729.21423,505.96616,0.90533465
lankle,715.5722,598.03424,0.8175196
reye,750.84344,361.00452,0.85014945
leye,762.60406,357.11353,0.7891284
rear,727.35626,366.91315,0.95855606
lear,0.0,0.0,0.0
lbigtoe,748.935,623.5144,0.6888381
lsmalltoe,750.8397,617.6184,0.69981456
lheel,707.699,604.0111,0.7566581
rbigtoe,680.2719,637.26117,0.83046305
rsmalltoe,664.68256,641.1189,0.7782341
rheel,645.07635,625.46924,0.79835814
nose,760.70746,364.91455,0.8961076
neck,717.5582,404.08524,0.83591634
rshoulder,692.058,404.09113,0.79657227
relbow,650.83844,462.9482,0.8687289
rwrist,648.8845,523.57355,0.76843923
lshoulder,744.8975,404.09946,0.8637365
lelbow,744.88257,464.85907,0.8005563
lwrist,758.6765,509.84174,0.83338225
midhip,652.8817,451.09305,0.75825965
rhip,633.24316,449.12027,0.7769214
rknee,654.8683,523.499,0.7698467
rankle,650.90393,619.5123,0.89107776
lhip,678.35706,456.95502,0.7018548
lknee,727.22107,503.9918,0.8569973
lankle,713.70264,596.09985,0.8379229
reye,752.7691,353.19894,0.894124
leye,762.66364,353.1576,0.8278354
rear,727.3424,362.9373,0.8915947
lear,0.0,0.0,0.0
lbigtoe,748.91077,621.61194,0.72064924
lsmalltoe,750.84863,617.5824,0.7329607
lheel,705.7885,603.98065,0.77137786
rbigtoe,680.3037,637.27057,0.84143436
rsmalltoe,666.5464,641.1654,0.7819044
rheel,645.07294,629.35846,0.7906608
nose,760.71027,355.07898,0.9055792
neck,717.5607,400.07315,0.8819483
rshoulder,692.02356,398.2502,0.8465949
relbow,648.9549,456.99304,0.8709196
rwrist,645.0403,513.8135,0.7977052
lshoulder,744.91223,400.15903,0.9074157
lelbow,743.0742,460.9097,0.8902978
lwrist,758.6673,507.8875,0.86773664
midhip,654.8203,447.27466,0.74198216
rhip,633.3418,447.17673,0.7667228
rknee,650.87665,529.4348,0.8272764
rankle,650.887,619.54144,0.8909611
lhip,678.38116,451.0906,0.69798297
lknee,721.4662,504.0037,0.8223316
lankle,713.67267,594.15283,0.85260373
reye,752.78845,351.09225,0.89424324
leye,762.6206,349.20364,0.82418215
rear,727.3495,353.182,0.9426919
lear,0.0,0.0,0.0
lbigtoe,746.9036,621.5586,0.7564911
lsmalltoe,748.8939,617.53687,0.74901325
lheel,705.793,603.9501,0.78954506
rbigtoe,680.2831,637.2752,0.81876296
rsmalltoe,666.5365,643.07166,0.7648259
rheel,646.95856,631.286,0.7848706
nose,760.65967,351.15143,0.93330467
neck,715.66254,394.28873,0.8278549
rshoulder,690.13513,394.2625,0.79288864
relbow,648.98535,447.2611,0.91597974
rwrist,639.21606,507.97604,0.8253138
lshoulder,744.89136,394.31625,0.8672437
lelbow,743.0314,453.04852,0.8272688
lwrist,756.7341,496.20654,0.8182869
midhip,654.8601,445.2999,0.8024072
rhip,635.20496,445.21188,0.8217341
rknee,648.9234,525.51044,0.86146617
rankle,650.8846,617.6605,0.89198065
lhip,678.35944,447.1627,0.7684758
lknee,715.6454,505.99066,0.85000134
lankle,713.6546,596.0753,0.8556046
reye,750.8843,339.46976,0.85495144
leye,762.62506,339.45297,0.8469155
rear,727.3767,349.21118,0.92359
lear,0.0,0.0,0.0
lbigtoe,745.0596,621.57184,0.7877486
lsmalltoe,748.90906,617.5626,0.78168935
lheel,705.7581,604.01685,0.7743405
rbigtoe,680.27594,637.2552,0.8098886
rsmalltoe,664.6876,641.1503,0.76434815
rheel,646.9844,627.4371,0.766398
nose,760.66327,339.44553,0.898319
neck,717.56256,384.50696,0.86519897
rshoulder,693.98444,382.59622,0.8360839
relbow,648.9475,443.29852,0.902079
rwrist,635.30646,504.0067,0.86989397
lshoulder,743.0974,386.51474,0.8754547
lelbow,742.9605,445.28064,0.92126036
lwrist,754.79456,494.17252,0.8652231
midhip,658.782,445.1969,0.7995362
rhip,635.2923,443.27545,0.7641396
rknee,647.0426,525.5306,0.84864736
rankle,650.8899,617.69434,0.8788357
lhip,680.3497,445.26627,0.8043288
lknee,713.70776,507.88278,0.89932084
lankle,713.599,594.12915,0.85936975
reye,750.8668,335.44052,0.9005371
leye,762.57324,333.57355,0.8399398
rear,727.37634,337.54663,0.92494667
lear,0.0,0.0,0.0
lbigtoe,746.9637,621.54535,0.7913108
lsmalltoe,748.8975,615.70355,0.7695656
lheel,703.81757,603.9693,0.7770799
rbigtoe,680.23413,637.2751,0.7986357
rsmalltoe,664.6395,643.0615,0.7446235
rheel,647.0365,629.3803,0.762115
nose,760.6118,333.55783,0.904898
neck,717.5554,380.50772,0.82691216
rshoulder,693.9934,376.633,0.7781563
relbow,648.93665,431.49625,0.9093283
rwrist,635.3033,494.28864,0.8631824
lshoulder,743.07153,382.49286,0.8856992
lelbow,742.8926,443.22095,0.8498543
lwrist,750.8642,480.53616,0.8115605
midhip,652.9469,435.40396,0.77774197
rhip,633.298,433.44592,0.78811914
rknee,648.8722,519.64996,0.8238853
rankle,650.8674,617.6792,0.8743292
lhip,678.3563,441.27686,0.7510376
lknee,713.5814,498.11267,0.9022077
lankle,713.5695,592.18536,0.8577606
reye,748.8941,321.86008,0.90475297
leye,760.71796,321.81125,0.85639507
rear,727.3352,333.52563,0.9336468
lear,0.0,0.0,0.0
lbigtoe,746.96234,621.51154,0.79483855
lsmalltoe,748.87714,615.6606,0.76439494
lheel,701.913,603.9418,0.77879894
rbigtoe,680.2683,639.15027,0.79999304
rsmalltoe,664.65137,643.0722,0.73909116
rheel,647.0039,629.3674,0.7513938
nose,758.70245,319.85703,0.9224239
neck,719.46826,368.75266,0.8467943
rshoulder,694.0589,364.8822,0.82132834
relbow,648.9789,425.58163,0.85899097
rwrist,635.2447,490.23898,0.84639704
lshoulder,743.0968,372.77548,0.8176934
lelbow,742.89905,433.5136,0.8403343
lwrist,750.81256,476.57666,0.82315695
midhip,654.83984,431.51392,0.8047407
rhip,633.355,429.56146,0.7969233
rknee,648.9378,511.8626,0.831108
rankle,650.8531,617.6138,0.8785746
lhip,678.36847,435.39395,0.7608293
lknee,713.567,498.15256,0.8851929
lankle,713.57434,594.08514,0.8551866
reye,746.92694,311.982,0.8716347
leye,760.6332,311.97415,0.7392464
rear,727.23486,319.87115,0.92167485
lear,0.0,0.0,0.0
lbigtoe,748.861,621.532,0.8034991
lsmalltoe,750.8092,615.6884,0.7769784
lheel,703.7946,603.98016,0.78962994
rbigtoe,678.3954,637.2693,0.820063
rsmalltoe,664.5842,641.165,0.7694282
rheel,646.9917,627.4002,0.75249416
nose,754.7924,306.1151,0.88363606
neck,717.5565,357.0879,0.8224732
rshoulder,692.0981,353.174,0.8385954
relbow,649.00305,413.944,0.89732337
rwrist,635.2582,478.50363,0.89647055
lshoulder,744.891,364.89896,0.87747365
lelbow,740.9853,427.5286,0.83968365
lwrist,748.86096,466.75888,0.8033445
midhip,662.6297,429.54688,0.8124876
rhip,637.2619,427.52847,0.7399907
rknee,650.89667,509.9158,0.86440414
rankle,650.8643,617.5509,0.88145494
lhip,680.35956,431.4998,0.84198344
lknee,713.71643,500.05103,0.86290896
lankle,713.5885,596.06085,0.86154044
reye,744.9095,300.26138,0.9164966
leye,758.57874,302.12717,0.76425385
rear,723.45026,306.1856,0.8801132
lear,0.0,0.0,0.0
lbigtoe,746.9974,621.52045,0.8063706
lsmalltoe,748.91724,615.683,0.77903545
lheel,701.89264,605.8672,0.78573465
rbigtoe,678.3199,637.2473,0.8119041
rsmalltoe,662.6633,639.22144,0.7524865
rheel,647.0292,623.5498,0.78186554
nose,713.71655,259.06686,0.9165503
neck,695.97986,319.78217,0.9354502
rshoulder,666.60645,317.8955,0.8463863
relbow,643.09393,378.5808,0.80067194
rwrist,635.35205,433.43616,0.85715234
lshoulder,723.42395,319.86676,0.89817
lelbow,731.24835,382.48114,0.8952365
lwrist,746.95575,425.6481,0.8470659
midhip,680.3022,431.4893,0.81218034
rhip,662.6172,431.48825,0.7393256
rknee,678.3848,523.4917,0.87329286
rankle,650.98456,617.5895,0.875829
lhip,697.92633,431.489,0.8264771
lknee,731.2863,509.81857,0.8980539
lankle,715.5887,598.0405,0.8338705
reye,705.80676,257.02835,0.8546972
leye,715.54364,255.11714,0.61691284
rear,684.22876,268.86383,0.85153574
lear,0.0,0.0,0.0
lbigtoe,748.8696,623.4931,0.7384739
lsmalltoe,750.836,617.6367,0.7445673
lheel,707.6937,605.8443,0.8071925
rbigtoe,678.3432,635.24524,0.8027801
rsmalltoe,664.5675,635.34393,0.7543385
rheel,646.9785,621.6212,0.8184399
nose,701.85205,255.13759,0.8526515
neck,686.22345,304.235,0.89977336
rshoulder,662.69855,304.13324,0.8815019
relbow,637.2818,364.85,0.83401453
rwrist,635.31464,423.66052,0.84516376
lshoulder,713.60504,306.13672,0.92397946
lelbow,729.3474,368.8275,0.8445822
lwrist,752.7804,415.87946,0.7600944
midhip,682.22,425.6277,0.78285986
rhip,664.6061,425.60712,0.7394043
rknee,680.27637,521.62885,0.8761426
rankle,651.01294,617.5525,0.8680805
lhip,698.0491,425.61142,0.76628375
lknee,729.4079,507.94376,0.900402
lankle,715.5851,597.99384,0.8186296
reye,695.91046,245.4373,0.90270984
leye,701.9058,245.36433,0.7308163
rear,674.4617,257.1985,0.87838376
lear,0.0,0.0,0.0
lbigtoe,746.9676,623.49274,0.7524748
lsmalltoe,750.8284,617.6216,0.7601197
lheel,707.7036,604.01624,0.78317183
rbigtoe,678.32715,635.27686,0.78015107
rsmalltoe,662.6968,635.35187,0.7554062
rheel,647.0094,621.5938,0.82573575
nose,701.8528,255.1381,0.85302866
neck,686.2246,304.23532,0.8993327
rshoulder,662.6997,304.13266,0.881215
relbow,637.2834,364.85388,0.83456916
rwrist,635.314,423.6637,0.84502214
lshoulder,713.60736,306.13644,0.924778
lelbow,729.34753,368.82657,0.8463306
lwrist,752.7789,415.8787,0.7597984
midhip,682.22,425.6278,0.78256947
rhip,664.6051,425.6086,0.739408
rknee,680.2743,521.6342,0.8771238
rankle,651.0126,617.5532,0.8686951
lhip,698.04926,425.61246,0.766304
lknee,729.40857,507.93945,0.9001646
lankle,715.58356,597.99274,0.8191553
reye,695.91016,245.43803,0.9024716
leye,701.905,245.36324,0.7284035
rear,674.46326,257.199,0.8786768
lear,0.0,0.0,0.0
lbigtoe,746.954,623.48206,0.7558152
lsmalltoe,750.8184,617.6132,0.76144934
lheel,707.7024,604.01337,0.7836115
rbigtoe,678.3269,635.27856,0.77923566
rsmalltoe,662.6965,635.3539,0.7542774
rheel,647.01056,621.5945,0.82648695
nose,690.14105,243.44049,0.88384145
neck,680.29114,294.41614,0.89376676
rshoulder,651.03577,292.41495,0.85582936
relbow,635.33734,351.21625,0.9024265
rwrist,637.23334,407.97495,0.79990315
lshoulder,703.8134,298.2929,0.8192589
lelbow,727.2594,355.1483,0.8431636
lwrist,754.721,402.14343,0.7434646
midhip,682.25446,417.78683,0.7740928
rhip,664.5903,419.73386,0.72633064
rknee,676.37885,515.789,0.8029841
rankle,651.0375,615.6489,0.84423435
lhip,699.94525,415.84595,0.7577844
