,x,y,confidence
lknee,746.9464,523.51294,0.8634528
lankle,717.5387,590.16833,0.82557034
reye,740.9894,382.4595,0.88400376
leye,746.94885,378.6453,0.5867705
rear,715.55035,390.39154,0.8249338
lear,0.0,0.0,0.0
lbigtoe,750.8561,609.78204,0.8284864
lsmalltoe,750.8219,603.9148,0.83966684
lheel,707.73645,598.0678,0.72655797
rbigtoe,693.97144,635.34235,0.81680685
rsmalltoe,680.31464,639.1547,0.79705167
rheel,647.0199,623.5178,0.7102107
nose,747.00214,382.58563,0.9142009
neck,717.56006,431.46286,0.8744423
rshoulder,686.21295,433.431,0.8030428
relbow,666.65063,503.99646,0.83707637
rwrist,664.564,572.5612,0.83252066
lshoulder,746.9802,429.52548,0.84802747
lelbow,748.88684,480.4613,0.77118427
lwrist,758.67535,529.4681,0.65725374
midhip,672.46576,494.19357,0.7435507
rhip,647.0424,494.2808,0.7414535
rknee,692.08093,523.49725,0.7695943
rankle,660.7143,615.663,0.7430054
lhip,697.9515,492.31094,0.73163855
lknee,744.998,521.61804,0.86106974
lankle,717.5864,588.3399,0.8159607
reye,740.97974,380.51535,0.8463845
leye,746.953,372.7671,0.52441776
rear,713.71735,390.34967,0.83256763
lear,0.0,0.0,0.0
lbigtoe,750.8242,609.8267,0.84008354
lsmalltoe,750.8337,603.9274,0.8396729
lheel,709.6761,598.0334,0.7222575
rbigtoe,693.9839,637.2212,0.8156245
rsmalltoe,680.3116,639.1953,0.8011302
rheel,648.91766,621.6061,0.70649636
nose,748.8719,382.51324,0.9217689
neck,717.5848,429.5452,0.8695035
rshoulder,690.1153,429.60745,0.82996225
relbow,666.6536,498.12854,0.85898006
rwrist,664.5324,570.55237,0.8019699
lshoulder,746.93677,427.6199,0.83583105
lelbow,748.8802,478.59576,0.76479846
lwrist,758.68634,525.59265,0.689236
midhip,666.59106,492.28094,0.75200146
rhip,643.07355,494.13522,0.75657463
rknee,690.10455,515.75134,0.69958925
rankle,658.79675,615.68555,0.7367306
lhip,692.07007,492.19644,0.67211545
lknee,744.9753,519.692,0.8145602
lankle,717.53156,590.16425,0.83240855
reye,741.0164,376.62756,0.8519434
leye,750.8457,370.81543,0.68712366
rear,715.55914,386.4122,0.8548705
lear,0.0,0.0,0.0
lbigtoe,750.82117,609.8308,0.85390645
lsmalltoe,750.8463,603.9216,0.84937346
lheel,707.7604,598.06274,0.70188606
rbigtoe,694.011,637.2461,0.80930454
rsmalltoe,680.34454,639.222,0.80185413
rheel,647.02014,623.5197,0.70567846
nose,748.9373,382.44696,0.8965541
neck,717.56024,427.60986,0.8601843
rshoulder,688.19183,429.48395,0.82046443
relbow,666.6756,494.2068,0.8978942
rwrist,664.55817,558.878,0.8479585
lshoulder,746.9777,427.51282,0.8077806
lelbow,748.91614,482.4367,0.74135625
lwrist,758.7302,537.26666,0.8193203
midhip,666.65454,490.22525,0.7220473
rhip,645.0043,490.3021,0.7580876
rknee,686.1833,513.78827,0.64586765
rankle,658.80096,617.62933,0.76049787
lhip,694.0453,488.3031,0.65589726
lknee,744.9291,519.63916,0.820413
lankle,715.66144,590.1654,0.8537413
reye,741.0832,372.73856,0.8751758
leye,750.84546,368.91467,0.6723928
rear,715.57526,384.47134,0.877274
lear,0.0,0.0,0.0
lbigtoe,750.8173,609.83057,0.8625623
lsmalltoe,748.9271,603.9231,0.86344475
lheel,707.74884,598.01886,0.7015785
rbigtoe,693.99,637.2502,0.81995857
rsmalltoe,680.3531,641.11505,0.81781065
rheel,647.0114,627.3949,0.7043976
nose,754.71436,380.5579,0.88042367
neck,717.5905,425.6237,0.83433735
rshoulder,690.09204,427.52917,0.8010557
relbow,666.72345,492.28143,0.8845594
rwrist,664.56824,556.87885,0.8890923
lshoulder,748.90344,421.70486,0.78798974
lelbow,750.82666,474.63412,0.807485
lwrist,758.68,525.5348,0.78779167
midhip,676.4253,482.47156,0.6689626
rhip,648.9715,486.3629,0.6904086
rknee,680.2158,547.1024,0.67042464
rankle,656.8334,619.5226,0.7920776
lhip,701.8873,480.54907,0.6839728
lknee,743.0361,519.6662,0.8485883
lankle,717.54956,590.1872,0.8500888
reye,743.01587,370.74448,0.9349577
leye,756.67053,368.87213,0.743333
rear,717.5511,382.45834,0.8369031
lear,0.0,0.0,0.0
lbigtoe,748.92957,609.8252,0.8577012
lsmalltoe,748.90564,603.9083,0.8554465
lheel,709.68256,598.0436,0.7528196
rbigtoe,694.0093,637.2226,0.8177113
rsmalltoe,680.3636,639.21533,0.8183452
rheel,646.9988,627.43,0.7405235
nose,756.761,368.90512,0.8980193
neck,719.5088,413.9595,0.8756228
rshoulder,688.1289,415.81985,0.8242531
relbow,666.6744,480.533,0.8855278
rwrist,664.5778,541.3129,0.8566585
lshoulder,748.8557,413.85645,0.8362013
lelbow,746.90857,466.8095,0.8164788
lwrist,758.68713,523.5812,0.85487115
midhip,668.6033,476.58102,0.787279
rhip,645.08057,476.58124,0.776088
rknee,674.47076,535.36755,0.69427437
rankle,654.8636,617.54156,0.79216355
lhip,695.98224,476.58075,0.7429167
lknee,741.05206,509.92154,0.8592092
lankle,717.55115,590.164,0.8570744
reye,744.96954,366.77582,0.9232038
leye,756.7037,364.88553,0.4071181
rear,721.44586,374.70346,0.8067717
lear,0.0,0.0,0.0
lbigtoe,750.8804,609.8049,0.83269906
lsmalltoe,750.8462,603.8949,0.8248993
lheel,709.6706,598.0447,0.7714241
rbigtoe,694.0254,635.3335,0.82821393
rsmalltoe,680.3653,639.14514,0.7878438
rheel,647.03925,621.6036,0.7648243
nose,758.58044,368.72476,0.9274799
neck,719.4882,411.92404,0.85458475
rshoulder,688.136,413.79697,0.80066884
relbow,666.64374,478.56885,0.8701298
rwrist,664.5466,541.1422,0.8422802
lshoulder,748.89026,411.84763,0.8033822
lelbow,746.933,464.811,0.84095734
lwrist,758.6925,521.5801,0.8634091
midhip,666.58496,468.7213,0.7345226
rhip,641.1197,464.88522,0.7329366
rknee,670.555,529.4479,0.68619007
rankle,654.8723,617.55743,0.7828478
lhip,694.00104,472.64087,0.6931374
lknee,741.02094,509.89655,0.8689896
lankle,717.5369,588.3432,0.85605305
reye,745.0165,362.94717,0.8686827
leye,758.58057,360.9582,0.55237687
rear,723.4143,368.82,0.85127085
lear,0.0,0.0,0.0
lbigtoe,752.8326,609.7849,0.8239579
lsmalltoe,750.8812,603.8885,0.8157554
lheel,709.6352,598.05817,0.7654399
rbigtoe,694.04297,635.33276,0.81616014
rsmalltoe,680.3868,637.29004,0.77224076
rheel,648.9097,621.612,0.75483316
nose,758.5872,366.94104,0.92722565
neck,719.50055,411.92172,0.854465
rshoulder,688.12933,413.80414,0.80195653
relbow,666.63837,478.59537,0.8683879
rwrist,664.5528,539.3425,0.847307
lshoulder,748.92096,409.98752,0.7979704
lelbow,746.93414,464.81686,0.8400641
lwrist,758.6991,521.57764,0.86323035
midhip,666.57245,468.70615,0.73440444
rhip,641.1086,464.87906,0.7346622
rknee,670.5203,529.4483,0.69144225
rankle,654.871,617.56226,0.783354
lhip,694.0027,472.62738,0.6890761
lknee,741.01685,509.89978,0.86731184
lankle,717.535,588.3442,0.8558991
reye,745.0222,362.9377,0.8662523
leye,758.5872,360.94553,0.55168223
rear,723.4198,368.81335,0.85335386
lear,0.0,0.0,0.0
lbigtoe,752.83057,609.7914,0.82340044
lsmalltoe,750.87994,603.8922,0.81474525
lheel,709.6353,598.0613,0.76446307
rbigtoe,694.0399,635.33344,0.8151328
rsmalltoe,680.3832,637.29126,0.7728228
rheel,648.9092,621.6162,0.7528612
nose,758.64233,364.91135,0.9081939
neck,721.4382,404.0729,0.8463567
rshoulder,688.1239,406.05487,0.78260803
relbow,666.5183,474.63535,0.85239804
rwrist,664.5315,535.2957,0.78569484
lshoulder,752.8079,400.266,0.8290332
lelbow,746.9855,460.9537,0.8387083
lwrist,758.70624,513.82385,0.8593719
midhip,664.6801,462.9171,0.7847522
rhip,639.20294,462.7874,0.7852797
rknee,664.69354,525.5608,0.7515256
rankle,654.89984,615.6484,0.77214396
lhip,692.0295,464.87106,0.700533
lknee,737.1162,509.87167,0.82964647
lankle,717.5297,588.32526,0.84419906
reye,745.038,353.2577,0.90471846
leye,758.69385,353.1854,0.6788754
rear,723.37866,362.94305,0.8024094
lear,0.0,0.0,0.0
lbigtoe,754.7244,609.7651,0.839327
lsmalltoe,752.78284,603.87354,0.83960044
lheel,709.6762,599.97797,0.7751536
rbigtoe,693.99194,635.3006,0.8050795
rsmalltoe,680.32043,637.25464,0.7707348
rheel,648.952,621.5314,0.7872018
nose,758.68695,359.002,0.8657406
neck,721.44635,400.138,0.8794582
rshoulder,688.1617,400.15408,0.82776934
relbow,664.6995,464.80084,0.8786941
rwrist,658.7707,529.43787,0.77801895
lshoulder,750.8778,400.09015,0.8370694
lelbow,746.96387,455.04172,0.78441477
lwrist,758.58575,509.8404,0.88358563
midhip,666.5702,460.80338,0.8071094
rhip,643.1078,458.8744,0.73936963
rknee,662.6902,527.511,0.7441127
rankle,656.8258,615.65454,0.7770808
lhip,690.14136,460.91428,0.7436682
lknee,727.3289,511.84564,0.857603
lankle,717.5215,590.1726,0.8452583
reye,746.9191,351.21805,0.8984773
leye,758.7206,351.16748,0.5850544
rear,725.3173,355.13855,0.8273025
lear,0.0,0.0,0.0
lbigtoe,750.82874,607.88544,0.84374416
lsmalltoe,750.8143,603.8572,0.85602283
lheel,711.5702,600.0322,0.8167913
rbigtoe,694.01166,635.18604,0.8006719
rsmalltoe,680.34503,635.34424,0.78402555
rheel,649.0161,621.61755,0.7694903
nose,758.6804,353.0944,0.91683435
neck,719.5361,396.24255,0.84743637
rshoulder,688.1804,396.2762,0.79920757
relbow,664.633,460.86435,0.87993073
rwrist,660.69653,515.7318,0.75845706
lshoulder,752.7797,394.2882,0.7824304
lelbow,748.87427,445.27942,0.8173935
lwrist,758.61676,505.95767,0.8573247
midhip,666.60645,449.19745,0.7619132
rhip,643.0977,449.12454,0.7379784
rknee,660.7426,525.5235,0.75788397
rankle,654.8979,615.61053,0.76944333
lhip,693.9714,453.02045,0.6913424
lknee,725.32947,511.81244,0.8337883
lankle,715.6514,588.3354,0.86446685
reye,746.91925,347.2462,0.85036606
leye,758.7337,345.2853,0.5463461
rear,723.42847,351.2703,0.8418467
lear,0.0,0.0,0.0
lbigtoe,748.89685,607.87177,0.85516137
lsmalltoe,750.8146,603.8284,0.8630827
lheel,711.55884,601.85925,0.8131072
rbigtoe,692.10065,635.21124,0.77937204
rsmalltoe,680.25037,637.1933,0.7600947
rheel,648.9756,623.48914,0.76482666
nose,760.6284,335.54907,0.9303384
neck,723.39215,382.52933,0.8732898
rshoulder,690.11523,382.5421,0.80906785
relbow,664.5746,447.1744,0.8558403
rwrist,654.8178,496.2261,0.8296491
lshoulder,756.67426,380.591,0.82113385
lelbow,746.96545,435.406,0.81266505
lwrist,758.5959,494.12265,0.88478714
midhip,664.6717,443.24857,0.7938865
rhip,643.0735,441.28195,0.72858286
rknee,662.65564,513.8145,0.814175
rankle,654.82416,613.6661,0.80257654
lhip,684.2981,445.1588,0.7480556
lknee,715.586,507.89145,0.89106715
lankle,715.6074,588.3142,0.8913233
reye,748.91254,329.66183,0.82592607
leye,760.59546,323.8037,0.63333917
rear,725.32837,337.48123,0.8418336
lear,0.0,0.0,0.0
lbigtoe,750.8524,609.79865,0.84450626
lsmalltoe,750.87317,603.86383,0.8480591
lheel,709.7017,601.8442,0.8405869
rbigtoe,692.0851,635.2428,0.8189244
rsmalltoe,680.2279,637.20166,0.78233254
rheel,648.98865,621.57245,0.8076702
nose,758.7572,319.82492,0.9071909
neck,725.3886,366.76022,0.8843112
rshoulder,694.05365,364.86768,0.81454474
relbow,664.5778,429.59497,0.8837291
rwrist,650.95636,486.37628,0.86455774
lshoulder,756.762,366.76184,0.84650195
lelbow,750.8169,429.45572,0.7953846
lwrist,754.7555,480.4815,0.813987
midhip,664.70593,431.50787,0.8460989
rhip,645.01276,429.5777,0.7777865
rknee,660.70416,509.92117,0.8490104
rankle,652.9483,609.8107,0.8181531
lhip,686.1661,433.43506,0.7703499
lknee,713.6157,507.82568,0.9288315
lankle,715.61957,588.25055,0.88212794
reye,750.8477,311.98862,0.79380935
leye,760.6755,310.06256,0.6819389
rear,727.4063,317.87787,0.84933275
lear,0.0,0.0,0.0
lbigtoe,752.79315,611.75037,0.8323773
lsmalltoe,754.73236,603.8861,0.8389532
lheel,709.71826,599.96967,0.8349843
rbigtoe,688.1938,635.1864,0.79623735
rsmalltoe,674.4613,635.3277,0.7612001
rheel,648.99097,619.6404,0.83501107
nose,758.7594,319.8267,0.90830004
neck,725.39044,366.75995,0.8845564
rshoulder,694.05664,364.86478,0.8136923
relbow,664.5794,429.58688,0.88474464
rwrist,650.95337,486.36087,0.8628574
lshoulder,756.76245,366.76343,0.8466433
lelbow,750.8165,429.45758,0.79573506
lwrist,754.7524,480.48193,0.8138461
midhip,664.7075,431.50897,0.8444644
rhip,645.01276,429.58112,0.7748866
rknee,660.7109,509.9167,0.85193855
rankle,652.9461,609.81665,0.81819606
lhip,686.1679,433.43823,0.7701517
lknee,713.61633,507.8212,0.9280702
lankle,715.6164,588.24414,0.8832063
reye,750.852,311.99008,0.7944499
leye,760.6775,310.06165,0.68174434
rear,727.4119,317.87396,0.85018665
lear,0.0,0.0,0.0
lbigtoe,752.7857,611.7525,0.83155847
lsmalltoe,754.728,603.88403,0.83810496
lheel,709.71155,599.9545,0.8326291
rbigtoe,690.0822,635.1961,0.79689175
rsmalltoe,674.46716,635.32715,0.761217
rheel,648.9887,619.64844,0.83480966
nose,758.74634,313.9454,0.8530719
neck,727.2323,357.057,0.8706876
rshoulder,695.9147,355.12613,0.8242312
relbow,664.55884,425.6498,0.86042523
rwrist,650.93933,478.61697,0.90200484
lshoulder,758.63556,357.0946,0.83142114
lelbow,748.9314,415.87497,0.7999192
lwrist,750.866,470.68814,0.7803066
midhip,666.5649,429.60123,0.8659377
rhip,646.9539,429.49643,0.7863724
rknee,658.79767,509.8395,0.82826763
rankle,654.8703,611.7154,0.7988314
lhip,686.2139,431.52655,0.8065902
lknee,713.6475,503.99973,0.8921839
lankle,715.60034,588.2499,0.87543887
reye,750.8128,306.0836,0.8442335
leye,760.68866,306.0799,0.78769475
rear,727.3429,313.92578,0.8012013
lear,0.0,0.0,0.0
lbigtoe,752.82745,611.75165,0.8248923
lsmalltoe,754.72327,603.89276,0.8293284
lheel,709.69434,599.97565,0.8081701
rbigtoe,690.0844,635.235,0.80692714
rsmalltoe,674.4335,635.3503,0.7652541
rheel,650.8693,619.62976,0.8451781
nose,758.7578,306.04544,0.8889483
neck,727.3044,351.117,0.91567063
rshoulder,695.9984,349.16702,0.82989365
relbow,662.60803,413.83008,0.802492
rwrist,650.8806,468.75583,0.8507449
lshoulder,758.6555,351.14917,0.8993335
lelbow,748.89056,413.7904,0.80467504
lwrist,748.9093,462.8429,0.85271615
midhip,668.55133,429.57388,0.8320127
rhip,648.93207,429.5068,0.7938391
rknee,664.5229,511.8643,0.82490313
rankle,656.8094,609.78345,0.79029614
lhip,692.10333,431.48282,0.8040692
lknee,715.6618,504.0108,0.8380228
lankle,715.5862,588.224,0.88302225
reye,752.82825,296.3524,0.78388625
leye,760.6378,296.34372,0.38998917
rear,729.2923,302.22195,0.8453974
lear,0.0,0.0,0.0
lbigtoe,754.7309,609.82367,0.84319645
lsmalltoe,752.8375,603.86633,0.84470034
lheel,709.6407,598.07135,0.8045089
rbigtoe,690.0905,635.28033,0.8025501
rsmalltoe,676.35675,637.18353,0.7600706
rheel,650.9062,619.5714,0.8487498
nose,750.87994,296.36325,0.7769488
neck,725.35754,341.38104,0.8678054
rshoulder,694.0325,339.42566,0.83163047
relbow,658.7638,408.01627,0.75635266
rwrist,649.01135,462.8625,0.9101361
lshoulder,758.58997,341.43045,0.8369435
lelbow,746.9881,409.90942,0.7969607
lwrist,747.0103,458.89447,0.8531953
midhip,674.4711,429.58698,0.7954352
rhip,652.8843,429.54636,0.77888465
rknee,666.53815,511.80725,0.8554884
rankle,662.64386,611.7767,0.80038047
lhip,695.9793,431.46417,0.8356457
lknee,725.4174,502.07037,0.848298
lankle,715.5962,588.2221,0.8874567
reye,742.9868,290.37344,0.87507695
leye,752.819,288.5645,0.6187942
rear,717.5343,296.34885,0.8023221
lear,0.0,0.0,0.0
lbigtoe,752.8287,609.82446,0.85420704
lsmalltoe,752.8038,603.87573,0.8643065
lheel,709.64166,596.1098,0.8163926
rbigtoe,692.05,635.2601,0.80392647
rsmalltoe,678.3364,635.3506,0.7773627
rheel,652.8673,619.6746,0.8263582
nose,746.94165,288.47092,0.8630654
neck,721.4891,335.5686,0.8717069
rshoulder,692.0437,335.42236,0.8224967
relbow,662.61786,398.22388,0.7801601
rwrist,649.0258,458.8657,0.858757
lshoulder,756.65765,337.45496,0.8497682
lelbow,746.8938,402.10507,0.8217286
lwrist,747.0084,451.0799,0.82764673
midhip,680.3626,431.518,0.85832477
rhip,662.69336,431.45508,0.80514264
rknee,674.44055,509.91974,0.8441875
rankle,662.65436,611.763,0.8058817
lhip,697.9645,431.59503,0.8430651
lknee,727.378,507.8159,0.90144277
lankle,715.64294,588.2599,0.8640605
reye,741.03394,280.64044,0.7974776
leye,745.0782,278.66333,0.5111197
rear,711.68945,290.38913,0.8843379
lear,0.0,0.0,0.0
lbigtoe,752.82654,609.8131,0.8447328
lsmalltoe,752.7872,603.89026,0.8450897
lheel,709.68994,598.06744,0.81209135
rbigtoe,692.07336,635.19293,0.8019619
rsmalltoe,678.34094,635.2977,0.78927577
rheel,650.98596,621.5045,0.82189906
nose,739.0785,274.87225,0.79737175
neck,713.6861,327.69083,0.8707661
rshoulder,682.3294,325.75024,0.8395765
relbow,664.64435,398.1323,0.82148
rwrist,650.84985,449.17383,0.8881242
lshoulder,745.03723,327.71323,0.82360244
lelbow,745.06616,396.25543,0.81965053
lwrist,750.8605,447.10394,0.86888146
midhip,684.20953,431.5657,0.8093319
rhip,666.547,431.54916,0.8061487
rknee,680.3162,515.76306,0.8568268
rankle,662.6814,611.7515,0.82275057
lhip,701.9064,431.5975,0.77249414
lknee,733.2543,507.9629,0.85633284
lankle,715.6637,588.2839,0.88184166
reye,727.40454,272.75064,0.82636714
leye,735.20685,270.85217,0.5121124
rear,707.69763,280.62982,0.7771607
lear,0.0,0.0,0.0
lbigtoe,752.82495,611.7286,0.8341893
lsmalltoe,752.7993,603.9059,0.836159
lheel,709.64703,598.0597,0.8065635
rbigtoe,690.14276,635.2276,0.8236732
rsmalltoe,678.29504,635.3134,0.80323637
rheel,652.85864,619.6084,0.8363875
nose,727.311,266.97754,0.86948067
neck,707.7716,319.91507,0.8785111
rshoulder,678.3887,319.86557,0.8570788
relbow,664.60974,394.24698,0.73132026
rwrist,652.8816,445.25797,0.8421075
lshoulder,739.11,319.89093,0.84066343
lelbow,744.92554,384.54,0.8537764
lwrist,750.8781,439.37073,0.79760224
midhip,686.2099,435.4038,0.759345
rhip,666.6426,435.45926,0.74337125
rknee,682.2452,521.6103,0.88164204
rankle,662.6709,613.7017,0.8254861
lhip,707.77264,433.49182,0.7663707
lknee,740.97217,507.98215,0.8580239
lankle,717.5654,588.28516,0.8674731
reye,713.6391,261.1091,0.8794049
leye,727.35406,259.1169,0.7733289
rear,694.0432,276.73468,0.87094694
lear,0.0,0.0,0.0
lbigtoe,754.7359,611.75024,0.83251286
lsmalltoe,754.72595,603.9328,0.83477646
lheel,709.6699,598.051,0.82117504
rbigtoe,690.1245,635.271,0.82138056
rsmalltoe,676.4026,635.3552,0.8013838
rheel,650.9916,619.63806,0.8266912
nose,715.5568,263.03247,0.8406474
neck,697.89166,317.82425,0.90110236
rshoulder,666.55945,319.77927,0.82608265
relbow,662.6476,384.4939,0.73977727
rwrist,658.7757,439.36792,0.7269681
lshoulder,729.28644,311.9933,0.8499853
lelbow,743.0105,376.62372,0.79220104
lwrist,754.7623,427.60263,0.81958306
midhip,688.1908,431.53867,0.77903557
rhip,668.53094,431.5868,0.7509362
rknee,684.23236,521.63184,0.86717856
rankle,664.5317,613.70306,0.8425111
lhip,711.56226,431.5129,0.8101805
lknee,737.14557,509.8226,0.84287775
lankle,719.4905,588.32825,0.8661922
reye,705.7975,259.04974,0.85475016
leye,717.5269,257.1553,0.76295054
rear,682.2696,272.73163,0.8913413
lear,0.0,0.0,0.0
lbigtoe,754.75006,611.73706,0.82159597
lsmalltoe,754.72754,603.9279,0.8220109
lheel,709.7085,599.9224,0.834583
rbigtoe,690.13184,635.28735,0.83973974
rsmalltoe,676.4179,637.18134,0.8021097
rheel,652.891,619.6393,0.83947587
nose,709.73584,259.21347,0.8270888
neck,692.04767,308.0788,0.858277
rshoulder,662.6533,311.97314,0.80601865
relbow,656.84,382.52774,0.7843851
rwrist,660.7152,433.45554,0.67107964
lshoulder,723.3761,306.123,0.8596263
lelbow,742.9307,370.8186,0.83781314
lwrist,758.7331,425.6033,0.8386385
midhip,690.1273,429.60037,0.7776649
rhip,668.54553,431.49765,0.7714365
rknee,684.2437,517.7355,0.83954805
rankle,664.58655,609.8216,0.83917844
lhip,711.6156,429.5582,0.80707276
lknee,733.2662,509.88202,0.84648496
lankle,719.5341,588.3173,0.86146724
reye,697.9781,257.10736,0.86672413
leye,709.7185,257.03824,0.4925514
rear,676.43054,262.99966,0.8058275
lear,0.0,0.0,0.0
lbigtoe,754.7501,609.8257,0.82799315
lsmalltoe,754.7441,603.905,0.8384945
lheel,711.5563,599.9624,0.8426079
rbigtoe,690.1101,635.2975,0.81198674
rsmalltoe,676.3637,635.3577,0.7817097
rheel,654.8382,619.57935,0.8188127
nose,697.8796,253.19518,0.84390515
neck,684.225,302.2247,0.89260715
rshoulder,654.8339,304.1362,0.8406814
relbow,652.8873,366.83652,0.77204055
rwrist,664.611,417.83527,0.76279217
lshoulder,713.72,298.31882,0.84332824
lelbow,741.0423,366.7813,0.84266466
lwrist,760.734,413.9353,0.8637706
midhip,688.1903,423.63763,0.72265506
rhip,666.68774,425.60294,0.7181782
rknee,682.3526,511.85437,0.8605092
rankle,664.58136,609.7992,0.83112174
lhip,711.59985,421.69406,0.7578984
lknee,729.40753,505.97394,0.86326116
