,x,y,confidence
rknee,696.01263,531.424,0.83116907
rankle,664.6963,615.65265,0.8405534
lhip,697.9379,502.00998,0.71073055
lknee,760.5526,511.87552,0.89330006
lankle,727.33234,592.1707,0.8536408
reye,770.44055,392.29153,0.85203636
leye,780.2187,386.53534,0.70389736
rear,744.8872,400.10434,0.96452487
lear,0.0,0.0,0.0
lbigtoe,758.6616,617.6798,0.80797535
lsmalltoe,758.63477,613.68243,0.7500637
lheel,713.57947,601.90826,0.7850054
rbigtoe,695.9141,637.20087,0.8108948
rsmalltoe,680.3679,637.2924,0.7874985
rheel,654.85156,621.56683,0.7759308
nose,776.396,398.178,0.92058694
neck,737.1707,441.3,0.83922184
rshoulder,711.6717,439.3491,0.8231009
relbow,676.4066,507.90366,0.8108326
rwrist,666.5202,574.57837,0.67244345
lshoulder,760.7133,441.31393,0.84109926
lelbow,762.619,502.0085,0.7700055
lwrist,774.24445,547.1092,0.7795327
midhip,676.4035,500.06693,0.7308647
rhip,652.86017,496.2066,0.7443934
rknee,695.95197,529.4412,0.82525057
rankle,664.6955,615.6356,0.8330427
lhip,697.9261,502.0241,0.7165601
lknee,758.75635,511.90375,0.8853579
lankle,727.33826,592.19324,0.85543907
reye,766.52203,388.38828,0.8473355
leye,778.3199,386.4167,0.7581251
rear,742.9823,398.20508,0.9630089
lear,0.0,0.0,0.0
lbigtoe,758.66235,617.68427,0.8042759
lsmalltoe,758.64215,613.69,0.7505107
lheel,713.59534,601.95154,0.7906309
rbigtoe,695.8968,635.3377,0.83498913
rsmalltoe,680.3663,637.2475,0.8102292
rheel,654.8517,621.54974,0.77702194
nose,776.3149,398.10986,0.907954
neck,735.1684,439.3492,0.82732177
rshoulder,711.6062,437.41446,0.8272762
relbow,674.44586,507.97205,0.79207945
rwrist,664.72034,576.47705,0.70742005
lshoulder,760.59705,439.355,0.8523735
lelbow,762.5981,500.11285,0.77228516
lwrist,774.2654,547.11096,0.803595
midhip,676.40906,498.14456,0.7350887
rhip,652.8834,496.2077,0.7321984
rknee,695.94867,529.5131,0.8302071
rankle,664.6772,615.6398,0.82340944
lhip,697.9213,500.04865,0.7179232
lknee,758.7053,511.8788,0.8978647
lankle,727.3523,594.104,0.8459919
reye,762.66974,386.49542,0.8676489
leye,776.40784,384.52942,0.76147425
rear,742.9184,398.15985,0.9468824
lear,0.0,0.0,0.0
lbigtoe,758.6764,617.6981,0.8095299
lsmalltoe,758.6565,613.7038,0.74891716
lheel,713.61444,601.98126,0.788669
rbigtoe,695.9,635.32544,0.82733184
rsmalltoe,680.361,637.2507,0.79385424
rheel,654.83344,621.56067,0.7579764
nose,774.4022,396.2476,0.9127398
neck,733.2454,437.40384,0.8297504
rshoulder,711.59143,437.35757,0.8230758
relbow,674.41345,507.95255,0.78438604
rwrist,666.5278,570.581,0.75948644
lshoulder,758.7313,437.3918,0.8566369
lelbow,760.757,496.20847,0.80185455
lwrist,774.3304,547.06903,0.830263
midhip,674.45557,496.2087,0.7310904
rhip,650.9721,496.18665,0.74740064
rknee,695.9937,527.5346,0.83649325
rankle,664.6896,615.60846,0.8299865
lhip,697.89154,496.1905,0.7184912
lknee,758.6745,511.88162,0.90320975
lankle,727.33716,594.10425,0.8535732
reye,760.7535,384.60016,0.92168176
leye,776.3154,384.5347,0.7882903
rear,741.0493,396.26553,0.90556324
lear,0.0,0.0,0.0
lbigtoe,758.677,617.6658,0.81051487
lsmalltoe,758.6376,613.66455,0.7463644
lheel,713.6068,602.00165,0.8005971
rbigtoe,694.0719,635.33246,0.8395297
rsmalltoe,680.3483,637.2463,0.80105597
rheel,654.831,619.66943,0.762825
nose,774.3522,396.19263,0.90554607
neck,731.3274,437.37158,0.835303
rshoulder,711.55457,435.45587,0.81403464
relbow,674.44586,507.95895,0.7841358
rwrist,666.55096,570.60986,0.7301993
lshoulder,758.64703,435.44882,0.84979093
lelbow,760.7196,494.28357,0.8300374
lwrist,774.2703,543.2083,0.8319637
midhip,670.5604,496.12543,0.7391295
rhip,650.9014,494.27155,0.7853138
rknee,696.02936,525.62823,0.832685
rankle,664.7047,613.7127,0.8290422
lhip,695.9497,496.1256,0.705315
lknee,758.6197,511.8864,0.88247114
lankle,727.34326,594.10016,0.8528977
reye,760.71606,384.54645,0.9498648
leye,776.2657,384.5061,0.80361694
rear,741.0138,396.18607,0.87782913
lear,0.0,0.0,0.0
lbigtoe,758.67303,617.6393,0.80654395
lsmalltoe,758.6347,611.7471,0.7433682
lheel,713.61346,602.0084,0.7980039
rbigtoe,694.0666,637.18225,0.8361748
rsmalltoe,680.33136,637.2578,0.8026313
rheel,654.855,619.6261,0.77406186
nose,774.3827,394.27493,0.89601326
neck,731.3264,435.46457,0.8397137
rshoulder,709.722,435.46417,0.80999213
relbow,672.51404,509.83102,0.7830502
rwrist,666.57886,572.5891,0.6977189
lshoulder,758.6337,433.53162,0.8613328
lelbow,760.75055,494.23422,0.835058
lwrist,776.2459,545.14874,0.8141157
midhip,670.5231,494.1671,0.7387063
rhip,650.8785,494.17007,0.7919418
rknee,696.0124,527.49335,0.8232667
rankle,664.6942,613.67706,0.82260823
lhip,695.93335,494.14038,0.6949633
lknee,758.6018,509.9678,0.90206593
lankle,727.36755,594.0907,0.85933346
reye,760.73236,384.49124,0.95247424
leye,776.3036,384.43634,0.83762854
rear,740.9997,394.28268,0.8579377
lear,0.0,0.0,0.0
lbigtoe,758.6382,617.66486,0.8046814
lsmalltoe,758.63434,613.65234,0.75671333
lheel,713.6628,601.98944,0.79257965
rbigtoe,694.05066,637.20496,0.8365892
rsmalltoe,680.32874,637.255,0.81426746
rheel,654.8521,619.55444,0.7834893
nose,774.41516,394.24066,0.8865029
neck,733.19415,435.4346,0.84087783
rshoulder,709.7239,435.42816,0.8130613
relbow,674.4462,507.89563,0.76323026
rwrist,666.5401,568.66376,0.70746017
lshoulder,758.6558,433.52142,0.8731513
lelbow,760.7384,494.20267,0.83372116
lwrist,776.2813,545.1467,0.7765599
midhip,666.67596,492.23752,0.7455753
rhip,648.96216,492.2182,0.80027694
rknee,695.9786,525.63696,0.85181564
rankle,664.7052,613.715,0.84240943
lhip,692.05414,492.2555,0.68010753
lknee,756.7523,509.94946,0.90353805
lankle,727.35693,592.1915,0.8638247
reye,760.7508,384.46417,0.9487311
leye,776.3432,384.42816,0.8405791
rear,740.99774,394.28552,0.85712606
lear,0.0,0.0,0.0
lbigtoe,758.61865,617.6601,0.80172336
lsmalltoe,758.60864,611.76117,0.74979097
lheel,713.64453,601.96783,0.8190746
rbigtoe,694.04266,637.20404,0.832289
rsmalltoe,680.3308,637.266,0.8042145
rheel,654.86957,619.5853,0.7907222
nose,774.4225,392.3045,0.8779257
neck,733.21027,433.54572,0.84404504
rshoulder,711.5755,433.52457,0.82080126
relbow,676.3585,504.00385,0.7772
rwrist,666.5534,562.7709,0.7683897
lshoulder,758.654,433.4659,0.88051134
lelbow,760.70496,494.1625,0.8580064
lwrist,776.2745,543.1634,0.820714
midhip,664.69,490.2393,0.68629324
rhip,647.0093,490.2168,0.7355867
rknee,695.9434,523.62787,0.84311867
rankle,664.7026,613.7173,0.8454715
lhip,686.2132,490.25183,0.61555165
lknee,756.7029,509.90988,0.8834336
lankle,727.36584,592.1945,0.8575167
reye,762.5737,384.43112,0.9410916
leye,776.32623,382.58545,0.8555058
rear,741.04706,392.35638,0.8596032
lear,0.0,0.0,0.0
lbigtoe,758.68024,619.50696,0.79670304
lsmalltoe,758.67255,613.6806,0.7419828
lheel,713.67365,602.0165,0.7940243
rbigtoe,694.0451,637.22894,0.84256274
rsmalltoe,680.3269,637.292,0.8227309
rheel,654.84705,619.57135,0.78927267
nose,776.27057,390.36328,0.87576807
neck,735.1445,431.59018,0.8715771
rshoulder,711.6342,431.52994,0.86481595
relbow,676.358,498.1702,0.78889674
rwrist,666.5323,558.8307,0.8321591
lshoulder,758.66974,431.60004,0.88691515
lelbow,760.66406,492.14563,0.8295359
lwrist,774.43835,539.23755,0.80449724
midhip,664.655,482.49066,0.69450057
rhip,647.0015,482.41608,0.74037397
rknee,694.03796,523.59064,0.8387381
rankle,664.6752,615.6001,0.84444356
lhip,684.25085,484.42218,0.6116276
lknee,754.71423,507.9227,0.87946576
lankle,727.378,594.10876,0.85332173
reye,762.6452,382.60663,0.92788696
leye,776.37976,382.5521,0.83291703
rear,742.9289,388.4293,0.88065666
lear,0.0,0.0,0.0
lbigtoe,758.6574,617.66986,0.78282154
lsmalltoe,758.6506,611.75714,0.7211033
lheel,713.71985,603.8756,0.78313
rbigtoe,694.0359,635.33417,0.86176366
rsmalltoe,680.3226,637.2423,0.8340555
rheel,654.8185,619.6172,0.78537196
nose,778.2701,386.4349,0.89242285
neck,733.203,431.45877,0.8915557
rshoulder,711.58734,431.4655,0.8660426
relbow,674.40283,498.09482,0.7908175
rwrist,666.52997,554.9494,0.8157722
lshoulder,758.60785,429.6016,0.87411904
lelbow,760.6295,486.33884,0.8068763
lwrist,776.2441,539.204,0.8305909
midhip,664.59796,478.564,0.70617723
rhip,646.9496,478.55994,0.7536497
rknee,692.10114,523.6561,0.84222305
rankle,664.68085,615.6456,0.84596086
lhip,682.3233,478.57153,0.63101244
lknee,748.86646,505.9593,0.86100256
lankle,727.34204,592.1627,0.84580433
reye,768.4723,382.472,0.8892852
leye,778.2603,380.52982,0.6644681
rear,742.966,386.45883,0.90582216
lear,0.0,0.0,0.0
lbigtoe,758.5955,617.62946,0.78245914
lsmalltoe,758.5958,609.8133,0.73307014
lheel,713.6655,602.0053,0.7697576
rbigtoe,694.02,637.2229,0.8511207
rsmalltoe,680.2934,637.2911,0.8238794
rheel,654.8437,619.65454,0.76927125
nose,778.29456,384.5307,0.901793
neck,731.31445,429.51257,0.8837019
rshoulder,709.68414,427.62555,0.84403324
relbow,674.44086,496.152,0.7813385
rwrist,666.5458,570.6421,0.6416638
lshoulder,758.5853,429.52103,0.85041255
lelbow,760.59753,482.48703,0.8233287
lwrist,774.39825,531.4484,0.8226808
midhip,666.5504,476.58197,0.76351655
rhip,648.894,476.51962,0.7880697
rknee,688.17236,521.63837,0.78257716
rankle,664.68744,613.7011,0.8252397
lhip,684.26074,476.63864,0.6856303
lknee,746.96106,503.99167,0.8466455
lankle,727.34937,594.1304,0.8437597
reye,770.4329,380.51678,0.8668802
leye,778.2752,378.59348,0.5701733
rear,742.97394,384.52817,0.9351969
lear,0.0,0.0,0.0
lbigtoe,758.66614,617.6428,0.76612115
lsmalltoe,758.6429,609.8222,0.70633835
lheel,713.6996,603.89886,0.7543006
rbigtoe,694.06525,637.2455,0.822386
rsmalltoe,680.32025,639.1498,0.78989875
rheel,656.7679,619.6018,0.77112
nose,778.25775,382.586,0.9202534
neck,733.2283,427.55295,0.8469026
rshoulder,709.7199,425.63095,0.8224869
relbow,670.5529,494.14545,0.78720874
rwrist,666.5626,554.95044,0.71598554
lshoulder,758.68787,425.6625,0.8480257
lelbow,760.59625,480.468,0.8378343
lwrist,774.2773,529.48114,0.8092539
midhip,660.73755,472.60196,0.68656856
rhip,645.0158,470.6976,0.729387
rknee,686.19934,521.5976,0.7725792
rankle,664.6486,615.6137,0.8408725
lhip,680.29175,472.65414,0.61599374
lknee,744.9638,503.998,0.8702091
lankle,727.3359,594.11615,0.85525835
reye,770.4577,374.70944,0.84728295
leye,778.3254,372.71066,0.7317734
rear,743.0748,382.5319,0.9508664
lear,0.0,0.0,0.0
lbigtoe,758.65894,619.57117,0.7567193
lsmalltoe,758.6854,613.7331,0.7136427
lheel,713.67175,603.8616,0.7660402
rbigtoe,695.8965,639.16205,0.8044913
rsmalltoe,680.3184,639.21405,0.77430326
rheel,654.8462,619.6704,0.7851578
nose,778.3496,368.77603,0.91269445
neck,735.16705,411.83765,0.8279078
rshoulder,711.61206,409.97046,0.81385016
relbow,666.6894,476.61295,0.80215496
rwrist,666.5216,537.31433,0.84218216
lshoulder,758.70557,409.9645,0.8388329
lelbow,758.70764,466.8102,0.7840616
lwrist,774.286,515.7554,0.70600605
midhip,666.5976,458.87326,0.7624352
rhip,648.8886,458.9086,0.77946883
rknee,668.5743,527.52264,0.7552541
rankle,664.6607,617.6915,0.86714303
lhip,688.13306,458.89993,0.70220065
lknee,742.9176,502.01035,0.82326776
lankle,727.30194,592.2026,0.8427119
reye,772.39197,362.9197,0.8898626
leye,782.19025,360.94162,0.7122971
rear,744.9986,366.8736,0.9343169
lear,0.0,0.0,0.0
lbigtoe,760.6594,619.65,0.6907348
lsmalltoe,760.65155,615.6147,0.6865006
lheel,713.5707,603.911,0.7693545
rbigtoe,695.90857,637.19824,0.8414922
rsmalltoe,680.3772,639.1966,0.78905165
rheel,658.7464,627.4341,0.757578
nose,778.35126,366.75452,0.8938813
neck,735.19904,402.14996,0.84507245
rshoulder,711.65906,402.14523,0.819805
relbow,666.65326,466.75745,0.82927954
rwrist,664.574,527.4889,0.8256966
lshoulder,758.67053,402.13583,0.8563032
lelbow,758.65857,460.84415,0.8343958
lwrist,770.4315,507.91547,0.80248934
midhip,664.7061,449.1925,0.73978066
rhip,645.0762,449.15646,0.7555496
rknee,664.7384,533.37256,0.7573629
rankle,664.66406,617.6358,0.8781379
lhip,688.1574,453.05585,0.66510123
lknee,739.05835,500.0822,0.8116222
lankle,727.30676,592.13525,0.86142766
reye,772.4207,355.0875,0.90566146
leye,782.1632,353.24634,0.7733129
rear,745.07544,362.91568,0.8712948
lear,0.0,0.0,0.0
lbigtoe,760.59564,621.5207,0.7052139
lsmalltoe,760.60486,615.6419,0.7003723
lheel,713.58923,603.8573,0.79082483
rbigtoe,695.90826,637.18115,0.8476036
rsmalltoe,680.37555,639.1592,0.78802663
rheel,658.7849,625.4955,0.77235276
nose,778.3498,366.75485,0.89450794
neck,735.2022,402.15094,0.84485334
rshoulder,711.6578,402.14517,0.81959575
relbow,666.6536,466.75165,0.8294471
rwrist,664.5725,527.47766,0.82470053
lshoulder,758.6745,402.13858,0.8570957
lelbow,758.66,460.83203,0.8306673
lwrist,770.42847,507.9077,0.8010119
midhip,664.7023,449.19196,0.7394962
rhip,645.0738,449.15555,0.7552348
rknee,666.51086,533.3609,0.76063585
rankle,664.66425,617.6346,0.8777828
lhip,688.1535,453.05585,0.6644452
lknee,739.05707,500.0831,0.8114203
lankle,727.3051,592.14105,0.8597903
reye,772.42017,355.088,0.90557325
leye,782.1626,353.2474,0.7747116
rear,745.0753,362.91602,0.8712115
lear,0.0,0.0,0.0
lbigtoe,760.6048,621.52795,0.7054639
lsmalltoe,760.61206,615.6473,0.7013663
lheel,713.5872,603.86615,0.791465
rbigtoe,695.9092,637.18066,0.847738
rsmalltoe,680.37695,639.1593,0.7884675
rheel,658.78485,625.49567,0.7719192
nose,780.246,355.11295,0.870013
neck,733.22076,400.07437,0.87587374
rshoulder,709.73035,398.19574,0.8441073
relbow,666.66156,460.89175,0.8310865
rwrist,662.64545,519.6363,0.7713462
lshoulder,758.70685,400.154,0.8779017
lelbow,758.6638,453.02966,0.81000876
lwrist,762.6606,504.0148,0.8078766
midhip,666.5454,447.13477,0.76996547
rhip,645.0794,447.13376,0.77069116
rknee,662.64136,527.5301,0.7651816
rankle,664.6604,617.6003,0.8741522
lhip,686.21735,447.13165,0.7128382
lknee,733.2558,500.09915,0.8236759
lankle,727.26605,592.16046,0.85487205
reye,774.26447,351.09668,0.9289826
leye,782.1668,351.0765,0.66488135
rear,745.04297,353.1749,0.93838114
lear,0.0,0.0,0.0
lbigtoe,758.71747,619.60223,0.71015084
lsmalltoe,758.7025,613.70465,0.67860496
lheel,713.5688,603.85986,0.8081163
rbigtoe,695.92255,635.30945,0.82467586
rsmalltoe,680.3614,637.2856,0.7658346
rheel,658.7892,627.403,0.7575056
nose,778.3054,351.08783,0.8924117
neck,735.18054,388.41412,0.8167807
rshoulder,711.58246,386.4846,0.7932948
relbow,666.6928,447.16913,0.90559316
rwrist,658.7534,507.88498,0.810405
lshoulder,758.75165,390.3691,0.8339462
lelbow,758.6304,445.24942,0.85339993
lwrist,762.6219,498.0915,0.81762815
midhip,666.59906,445.12363,0.7816039
rhip,647.0326,445.11917,0.77550596
rknee,660.682,525.5862,0.80616105
rankle,664.6422,617.593,0.8633256
lhip,686.2234,445.1554,0.7276359
lknee,731.24854,498.1511,0.8588723
lankle,727.272,590.26776,0.8603612
reye,772.37805,339.4428,0.9032824
leye,780.2677,339.3987,0.8074939
rear,745.073,349.21097,0.91407466
lear,0.0,0.0,0.0
lbigtoe,756.6998,617.62976,0.72350806
lsmalltoe,756.7323,609.7821,0.6921745
lheel,713.5838,603.8332,0.8369369
rbigtoe,694.06976,635.2809,0.81216687
rsmalltoe,680.3238,637.2805,0.75245583
rheel,658.74963,627.41705,0.7486993
nose,778.342,339.41977,0.86296195
neck,731.3006,384.4869,0.8850237
rshoulder,705.7805,384.42676,0.809409
relbow,666.5369,447.11566,0.8911304
rwrist,652.9087,502.03912,0.76906985
lshoulder,758.75726,384.57938,0.8792555
lelbow,756.7553,441.26074,0.8322436
lwrist,762.6158,492.1367,0.85027075
midhip,666.5955,439.36734,0.77609754
rhip,647.03174,437.40952,0.75817186
rknee,656.78,521.58466,0.8114513
rankle,664.6346,617.54785,0.85851526
lhip,688.16907,443.18967,0.71373487
lknee,729.2846,498.17102,0.8829882
lankle,727.26465,590.2009,0.8690989
reye,772.4135,335.4198,0.9229362
leye,780.2675,335.4189,0.55511713
rear,745.0391,337.5437,0.9346617
lear,0.0,0.0,0.0
lbigtoe,754.75507,617.56104,0.73916566
lsmalltoe,756.66003,607.8364,0.71580434
lheel,713.6165,602.0043,0.85492486
rbigtoe,695.9177,635.30475,0.8111738
rsmalltoe,680.31506,637.2878,0.73928344
rheel,658.7902,625.45233,0.7420489
nose,778.3212,331.5841,0.827434
neck,735.1394,372.7386,0.80218303
rshoulder,711.6044,370.84613,0.79345953
relbow,664.68915,433.523,0.8200952
rwrist,652.86945,494.16568,0.8384943
lshoulder,758.7058,372.7704,0.8024894
lelbow,756.6739,431.46164,0.8242773
lwrist,760.7333,482.43677,0.8277651
midhip,666.62225,431.51587,0.8207285
rhip,648.9034,431.45648,0.8088106
rknee,654.87335,513.7973,0.82503355
rankle,664.6286,615.69305,0.86187106
lhip,688.1375,431.5736,0.76198936
lknee,727.3726,496.19125,0.9125969
lankle,727.2474,590.1957,0.8517817
reye,772.35864,321.81412,0.90752155
leye,780.28296,321.75635,0.717667
rear,745.04767,331.58676,0.8709217
lear,0.0,0.0,0.0
lbigtoe,754.7889,617.6064,0.772461
lsmalltoe,756.7265,609.7666,0.74014455
lheel,713.6582,602.0028,0.83051294
rbigtoe,694.0169,635.2128,0.82796925
rsmalltoe,680.273,637.1907,0.7919051
rheel,658.7746,623.5417,0.7432557
nose,776.32214,319.7573,0.897694
neck,733.19006,366.81622,0.8629384
rshoulder,709.71173,366.79022,0.8220103
relbow,664.6887,427.5459,0.86661553
rwrist,651.02313,488.2781,0.82096493
lshoulder,758.6899,366.79443,0.8425147
lelbow,756.68823,421.69742,0.7674062
lwrist,762.5669,478.54495,0.7916503
midhip,666.60706,429.57883,0.8442946
rhip,648.9456,429.52066,0.79669976
rknee,660.67883,509.9552,0.82014495
rankle,664.6143,615.6783,0.85282815
lhip,684.30676,431.45532,0.80180776
lknee,727.2992,494.29803,0.9077934
lankle,727.2805,590.2255,0.848821
reye,764.59625,311.96628,0.81632745
leye,776.33435,306.2269,0.7613394
rear,743.00806,319.89093,0.9558213
lear,0.0,0.0,0.0
lbigtoe,754.7912,617.65137,0.7765552
lsmalltoe,756.74945,609.8142,0.7525889
lheel,713.677,602.00037,0.8194119
rbigtoe,694.0233,635.1977,0.83259934
rsmalltoe,680.28375,635.3653,0.78917295
rheel,658.7674,623.50885,0.772711
nose,772.3417,306.20688,0.8647373
neck,733.19586,353.13483,0.855841
rshoulder,709.6701,351.17502,0.8293184
relbow,666.54767,413.86966,0.8372376
rwrist,652.9059,476.52313,0.83327484
lshoulder,758.7207,355.12207,0.8472379
lelbow,756.6566,415.82266,0.8264545
lwrist,760.6681,470.66428,0.8207743
midhip,668.60645,429.46423,0.8194245
rhip,650.9051,427.54285,0.79298145
rknee,664.6084,511.85294,0.8290268
rankle,664.63007,615.61584,0.84233785
lhip,690.11426,429.5888,0.8030497
lknee,729.2169,496.198,0.8791514
lankle,727.26843,590.20013,0.8581639
reye,760.64215,302.21075,0.9228084
leye,772.4118,302.20306,0.70519173
rear,741.01965,306.19763,0.8984888
lear,0.0,0.0,0.0
lbigtoe,756.66284,617.62256,0.7901915
lsmalltoe,756.74866,609.77435,0.7602612
lheel,713.6569,601.9748,0.818856
rbigtoe,693.99646,633.33203,0.82018316
rsmalltoe,680.2737,635.29083,0.8154834
rheel,658.7377,621.56995,0.7854854
nose,762.60986,300.20166,0.83509326
neck,727.36835,349.15747,0.8762908
rshoulder,699.9606,345.27765,0.7942089
relbow,664.67035,411.87418,0.80836225
rwrist,662.66016,466.82022,0.77729
lshoulder,752.7885,351.0847,0.81933415
lelbow,748.8786,408.0028,0.7854772
lwrist,760.5822,460.92114,0.8655089
midhip,676.4242,427.58896,0.78975695
rhip,654.8696,425.59863,0.71114945
rknee,674.4328,511.90872,0.80824935
rankle,664.67206,615.62714,0.8658078
lhip,695.9437,429.52,0.84029615
lknee,731.2208,500.10254,0.85098875
lankle,727.2829,590.2494,0.8746227
reye,756.7294,290.41138,0.8911205
leye,764.5809,290.41953,0.78641504
rear,731.2599,296.29465,0.8553755
lear,0.0,0.0,0.0
lbigtoe,754.7554,617.5938,0.81884956
lsmalltoe,756.73065,609.7782,0.7739242
lheel,713.6392,602.01263,0.8154769
rbigtoe,693.9681,633.35657,0.8090228
rsmalltoe,680.2439,635.29944,0.7832254
rheel,658.7474,621.5477,0.7921497
nose,754.79675,284.5246,0.8053218
neck,723.4513,335.53754,0.88162374
rshoulder,697.92377,333.49728,0.85443467
relbow,664.69525,398.1454,0.69875956
rwrist,650.9977,460.86017,0.8144686
lshoulder,745.0292,337.5513,0.8563465
lelbow,746.9064,398.1435,0.8503355
lwrist,758.6454,447.2136,0.8866806
midhip,682.2629,429.5785,0.85235405
rhip,664.69006,429.5438,0.80108845
rknee,682.2962,519.6216,0.8575902
rankle,666.5368,615.6083,0.86259663
lhip,698.03174,429.61615,0.84323335
lknee,739.1205,503.99496,0.8456259
lankle,727.3112,590.2624,0.86833787
reye,744.95026,274.79013,0.8990533
leye,756.7114,274.81815,0.5864206
rear,723.4257,286.486,0.8327723
lear,0.0,0.0,0.0
lbigtoe,756.70496,617.6372,0.81577337
lsmalltoe,758.6223,611.74225,0.78060335
lheel,713.6682,603.8487,0.8120623
rbigtoe,690.07904,633.3013,0.7779306
rsmalltoe,676.40137,635.2005,0.75125885
rheel,660.7261,619.6434,0.8006857
nose,741.01544,274.76413,0.86036927
neck,713.65704,323.79514,0.8856932
rshoulder,692.0304,321.8265,0.8532437
relbow,664.6258,388.42548,0.75112283
rwrist,650.8625,447.26785,0.825288
lshoulder,742.90436,329.62656,0.8152161
lelbow,745.06366,390.33743,0.83041835
lwrist,758.7622,443.27988,0.8759625
midhip,686.17474,431.55493,0.78159505
rhip,666.6856,431.55893,0.7599268
rknee,694.0626,521.5931,0.868048
rankle,666.5612,615.61316,0.8636019
lhip,703.82697,431.5179,0.78184056
lknee,744.88654,507.825,0.92793286
lankle,727.3388,590.2703,0.8585248
reye,729.3055,270.81104,0.86236185
leye,741.08765,270.8265,0.65614814
rear,709.73334,274.79037,0.89110297
lear,0.0,0.0,0.0
lbigtoe,758.66376,619.57544,0.78878784
lsmalltoe,760.5695,615.6191,0.76260406
lheel,713.64075,603.84454,0.78997356
rbigtoe,690.13495,633.36926,0.77390325
rsmalltoe,678.2973,635.2592,0.7650677
rheel,658.7928,619.6058,0.81751055
nose,727.3024,261.14185,0.8554096
neck,707.69855,317.83017,0.84569013
rshoulder,682.21985,317.81458,0.86924523
relbow,662.66376,382.47867,0.7818691
rwrist,650.9814,433.44852,0.8297517
lshoulder,729.30896,319.74493,0.85746324
lelbow,743.0395,380.60092,0.8867907
lwrist,758.73425,429.45993,0.887895
midhip,692.0938,431.47427,0.78084296
rhip,672.48926,431.4808,0.7411824
rknee,697.8736,523.5105,0.9017726
rankle,666.57324,615.62885,0.8625042
lhip,709.7211,431.4439,0.7933863
lknee,744.91895,507.8308,0.91393805
lankle,727.3875,594.10706,0.8543265
reye,715.54596,259.0441,0.89481187
leye,727.3653,257.2312,0.71380615
rear,697.90845,270.78348,0.87323564
lear,0.0,0.0,0.0
lbigtoe,760.59595,619.66815,0.7284345
lsmalltoe,760.6239,615.70026,0.72631997
lheel,713.7069,603.911,0.78229326
rbigtoe,693.9907,635.18994,0.7743647
rsmalltoe,680.24567,635.29297,0.7524761
rheel,658.766,619.62506,0.80833536
nose,713.7278,257.0453,0.88989246
neck,696.0039,306.0775,0.9138247
rshoulder,672.5122,306.04944,0.834992
relbow,650.96295,376.66202,0.7838067
rwrist,651.0011,427.55328,0.8769047
lshoulder,715.6184,306.12137,0.8369591
lelbow,742.91693,370.777,0.8285312
lwrist,760.65906,417.80408,0.7617207
midhip,695.94977,429.5842,0.8111645
rhip,678.3107,431.46533,0.7485778
rknee,696.0614,519.699,0.8691439
rankle,666.58105,615.6676,0.8553862
lhip,713.56476,429.5192,0.8165847
lknee,744.89374,505.96024,0.89003426
