,x,y,confidence
lelbow,786.08344,478.5394,0.83401847
lwrist,793.9154,539.2493,0.8548823
midhip,686.22644,472.67944,0.7465598
rhip,666.5599,468.7271,0.7382088
rknee,705.76434,521.60016,0.8385334
rankle,680.3624,619.5397,0.87385356
lhip,711.61993,476.51978,0.7450857
lknee,780.20935,509.91095,0.8906641
lankle,731.3036,601.95465,0.8461301
reye,774.4308,366.84024,0.960551
leye,786.09534,364.8791,0.45017928
rear,754.7587,380.5602,0.83488095
lear,0.0,0.0,0.0
lbigtoe,770.4514,623.5315,0.8372121
lsmalltoe,770.41724,617.68945,0.8377688
lheel,721.47284,605.8743,0.76724994
rbigtoe,713.58325,647.0321,0.8723016
rsmalltoe,699.8764,648.9136,0.85164076
rheel,670.515,627.446,0.7270936
nose,789.9587,368.79337,0.9489521
neck,748.90533,415.79745,0.8861797
rshoulder,719.51965,415.78217,0.8230288
relbow,682.28876,498.12634,0.7795449
rwrist,666.6438,568.60016,0.83791316
lshoulder,776.4016,415.791,0.8751708
lelbow,786.0629,478.48996,0.8492661
lwrist,792.08936,539.1685,0.8201537
midhip,684.2656,464.8123,0.7456091
rhip,664.6684,462.7937,0.7716222
rknee,703.82947,519.6839,0.82342845
rankle,680.3431,619.54895,0.8645132
lhip,709.71564,472.609,0.69036776
lknee,776.3872,509.819,0.94385123
lankle,731.26,601.9887,0.86496603
reye,776.2603,364.92664,0.93236816
leye,788.10315,361.0046,0.49474028
rear,754.77106,376.6553,0.82012594
lear,0.0,0.0,0.0
lbigtoe,772.3498,625.4307,0.8375131
lsmalltoe,770.4101,617.7055,0.82853544
lheel,721.44354,605.9191,0.76330626
rbigtoe,713.56665,647.00433,0.86587775
rsmalltoe,698.0367,648.8802,0.8504944
rheel,670.48944,627.44653,0.7279813
nose,788.0552,362.9014,0.87710726
neck,750.85144,404.12085,0.833279
rshoulder,723.3661,404.07715,0.7807933
relbow,682.39246,488.34674,0.7930369
rwrist,666.68726,556.981,0.82956725
lshoulder,778.24817,406.0518,0.8105558
lelbow,784.1232,474.6038,0.83199596
lwrist,792.0159,527.51715,0.8564499
midhip,686.2148,456.98938,0.74576986
rhip,664.66986,453.04617,0.74585897
rknee,699.8867,519.69324,0.8271652
rankle,680.33435,619.5671,0.86544573
lhip,711.67224,460.8495,0.738516
lknee,774.36237,507.86627,0.9365401
lankle,731.2849,601.9436,0.85936904
reye,774.44226,355.06934,0.95488745
leye,788.03015,353.09186,0.7240879
rear,756.66583,368.80615,0.87492627
lear,0.0,0.0,0.0
lbigtoe,770.4516,623.46765,0.8343354
lsmalltoe,768.50885,617.66925,0.8387579
lheel,723.373,605.87646,0.772096
rbigtoe,713.5386,646.96796,0.8500114
rsmalltoe,697.9997,647.0376,0.83923554
rheel,670.5506,629.3719,0.72325575
nose,780.2697,323.8265,0.833724
neck,746.89215,378.60263,0.8547365
rshoulder,715.61584,372.72974,0.8021051
relbow,690.09125,445.2634,0.8048729
rwrist,668.5375,523.5481,0.6892464
lshoulder,776.2586,382.50177,0.865576
lelbow,778.3061,445.12857,0.8765423
lwrist,790.0139,498.12936,0.8522812
midhip,682.32623,431.57144,0.77765447
rhip,662.7068,431.4906,0.8061225
rknee,678.3047,513.76514,0.705274
rankle,680.32916,619.52527,0.87906057
lhip,707.70764,435.42477,0.69088084
lknee,760.66095,496.20023,0.8548482
lankle,733.2425,599.9816,0.8206917
reye,774.2358,321.75595,0.9307753
leye,778.2561,319.8117,0.43990552
rear,748.8777,335.5004,0.8452593
lear,0.0,0.0,0.0
lbigtoe,766.5575,623.4768,0.85065496
lsmalltoe,770.40356,617.67444,0.8774531
lheel,725.3774,604.01056,0.87491643
rbigtoe,711.7445,646.9769,0.8538351
rsmalltoe,698.01306,648.8899,0.8481949
rheel,672.5083,629.41266,0.79443014
nose,780.2643,317.88583,0.84602576
neck,744.98785,368.89478,0.9033966
rshoulder,715.5801,368.73013,0.8598142
relbow,684.38,453.75,0.82572234
rwrist,670.62,525.0,0.8076037
lshoulder,774.41406,372.78342,0.84066564
lelbow,778.33923,441.32617,0.8294186
lwrist,790.0376,494.2918,0.9007496
midhip,684.23334,431.5163,0.7788311
rhip,664.54913,431.45844,0.78190464
rknee,678.2924,519.69025,0.7724363
rankle,680.3042,619.5237,0.88185334
lhip,709.68353,431.58246,0.75298256
lknee,758.688,500.0758,0.82866836
lankle,733.2447,599.98456,0.81846774
reye,772.4138,312.02307,0.8406315
leye,776.3749,306.21777,0.31033915
rear,750.8368,323.8316,0.8042477
lear,0.0,0.0,0.0
lbigtoe,768.4506,623.4846,0.84655094
lsmalltoe,770.43274,617.6588,0.8739972
lheel,725.3832,604.02875,0.8737351
rbigtoe,711.7263,646.9605,0.8495271
rsmalltoe,697.99615,648.8824,0.8398961
rheel,672.4789,629.39905,0.80343586
nose,780.268,317.88596,0.8453452
neck,744.9699,368.90732,0.9030605
rshoulder,715.54364,368.75168,0.8634345
relbow,681.88,452.5,0.8246307
rwrist,669.38,518.75,0.8077428
lshoulder,774.4168,374.6614,0.83925235
lelbow,778.33856,441.32404,0.82952076
lwrist,790.0378,494.29355,0.9001074
midhip,684.2379,431.5278,0.77678293
rhip,664.55304,431.46887,0.780816
rknee,678.29193,519.6943,0.7714001
rankle,680.3027,619.5225,0.8817145
lhip,709.68805,431.5921,0.7512078
lknee,758.68976,500.07333,0.8293638
lankle,733.2448,599.9836,0.8184509
reye,772.4151,312.02213,0.84071696
leye,776.3771,306.21475,0.31163213
rear,750.8339,323.8298,0.8031652
lear,0.0,0.0,0.0
lbigtoe,768.4462,623.47925,0.8465843
lsmalltoe,770.4308,617.6548,0.87329257
lheel,725.3841,604.0276,0.87412775
rbigtoe,711.73346,646.9454,0.84619606
rsmalltoe,698.0028,648.8727,0.83809775
rheel,672.4772,629.4006,0.80301005
nose,776.3889,306.2042,0.9051584
neck,745.01013,362.92432,0.8564499
rshoulder,715.56775,358.99173,0.7922165
relbow,684.2938,431.5375,0.87133664
rwrist,666.88,505.0,0.7873194
lshoulder,774.41833,364.9234,0.84870857
lelbow,776.43274,429.47412,0.85452974
lwrist,789.9891,492.28,0.8877727
midhip,682.3375,425.65436,0.7904017
rhip,664.5854,423.64926,0.7762019
rknee,672.4731,509.84338,0.7547044
rankle,680.31055,617.6968,0.87435746
lhip,705.78925,427.62207,0.7421043
lknee,758.6766,498.1551,0.8702358
lankle,731.3382,599.9946,0.82518333
reye,770.4003,304.24973,0.89264417
leye,776.2364,302.20444,0.45358104
rear,748.8981,319.77634,0.8371159
lear,0.0,0.0,0.0
lbigtoe,766.5511,621.57056,0.8549902
lsmalltoe,770.38654,617.64294,0.86778796
lheel,725.3683,605.8514,0.89516693
rbigtoe,713.54724,646.9541,0.82135224
rsmalltoe,698.01105,648.8833,0.82216704
rheel,672.5108,629.39197,0.7837576
nose,762.62494,284.59558,0.72570145
neck,729.33636,325.7325,0.8683919
rshoulder,699.921,325.69135,0.78623855
relbow,680.2438,400.1175,0.81241804
rwrist,666.5323,462.8466,0.86583346
lshoulder,760.67926,327.64172,0.8101109
lelbow,774.3959,386.4897,0.8382119
lwrist,789.921,445.22018,0.8793002
midhip,698.02124,427.55405,0.7836235
rhip,682.2628,427.60416,0.7739632
rknee,692.09906,513.7628,0.8037149
rankle,680.34106,619.5691,0.88237685
lhip,715.60785,425.6356,0.74632984
lknee,768.4913,498.0907,0.81699455
lankle,729.32666,601.9348,0.88852835
reye,758.61346,274.78842,0.72357833
leye,762.616,274.72076,0.32166272
rear,735.1902,276.77283,0.73937017
lear,0.0,0.0,0.0
lbigtoe,770.4008,623.48285,0.83149475
lsmalltoe,768.5005,617.70026,0.8317876
lheel,719.48444,607.8629,0.8559061
rbigtoe,713.65625,646.9534,0.8191997
rsmalltoe,699.9496,648.89496,0.8176283
rheel,670.5592,631.29004,0.80180043
nose,756.7479,261.12384,0.8347926
neck,727.2689,319.83945,0.9013889
rshoulder,696.0606,319.88623,0.8574624
relbow,680.2054,386.45166,0.82089776
rwrist,666.6166,449.13998,0.81116116
lshoulder,756.662,319.83572,0.8357291
lelbow,774.2912,382.5485,0.87028587
lwrist,788.0832,439.3728,0.78740513
midhip,711.6881,427.609,0.7777104
rhip,693.9588,429.4962,0.7168721
rknee,696.0699,521.607,0.8527192
rankle,680.40686,619.5833,0.8763051
lhip,729.3597,425.6542,0.73474354
lknee,774.34955,507.98602,0.9361849
lankle,729.34546,601.94257,0.8853562
reye,744.957,259.04785,0.88758636
leye,754.7116,257.22855,0.1081066
rear,723.4319,270.8032,0.8267839
lear,0.0,0.0,0.0
lbigtoe,770.42,623.5143,0.8215429
lsmalltoe,770.4153,619.52734,0.8253881
lheel,719.5014,607.80096,0.8048904
rbigtoe,713.64197,647.03687,0.84155434
rsmalltoe,699.9353,648.91516,0.8485681
rheel,672.4759,629.382,0.79923284
nose,756.7501,261.1228,0.8345553
neck,727.26666,319.84744,0.9008316
rshoulder,696.0608,319.8937,0.8566246
relbow,680.20624,386.45352,0.8213188
rwrist,666.6173,449.13974,0.8111347
lshoulder,756.6649,319.84125,0.83626795
lelbow,774.2908,382.551,0.87100255
lwrist,788.07855,439.3691,0.7877224
midhip,711.6893,427.60498,0.77793825
rhip,693.9622,429.49374,0.7173408
rknee,696.0751,521.6173,0.85364676
rankle,680.40594,619.584,0.87644935
lhip,729.3608,425.648,0.7345967
lknee,774.3484,507.98022,0.9363308
lankle,729.3448,601.9428,0.8852397
reye,744.9577,259.04596,0.8867853
leye,754.712,257.22766,0.10682446
rear,723.4306,270.805,0.8265944
lear,0.0,0.0,0.0
lbigtoe,770.4168,623.50714,0.821947
lsmalltoe,770.4106,619.5221,0.8248985
lheel,719.49945,607.801,0.80353314
rbigtoe,713.64,647.0344,0.8358573
rsmalltoe,699.93097,648.9123,0.8444172
rheel,672.47534,629.3803,0.7989475
nose,741.04584,253.21425,0.81432533
neck,719.4877,304.1853,0.879284
rshoulder,693.95355,304.18515,0.8560271
relbow,680.21387,378.56558,0.7906149
rwrist,668.5256,437.3871,0.77466905
lshoulder,746.9224,304.19238,0.85813713
lelbow,766.5278,368.792,0.80674446
lwrist,786.11755,429.5399,0.80650973
midhip,711.7232,415.81467,0.78585213
rhip,693.994,415.85425,0.713148
rknee,699.9471,511.90332,0.83085406
rankle,682.2139,619.51587,0.88459116
lhip,729.3704,413.9453,0.7641442
lknee,774.3993,507.93964,0.92864466
lankle,729.36755,601.884,0.86552584
reye,729.31104,245.42538,0.8630754
leye,733.21545,243.40442,0.20829055
rear,711.60156,259.03333,0.9102109
lear,0.0,0.0,0.0
lbigtoe,770.428,625.429,0.80801433
lsmalltoe,770.44324,619.5184,0.81085384
lheel,721.42285,605.84235,0.8315463
rbigtoe,713.67664,648.8796,0.8509361
rsmalltoe,699.93115,648.92926,0.8483358
rheel,672.4942,627.38983,0.79940695
nose,729.2552,241.41235,0.9463588
neck,711.71545,296.29938,0.8888678
rshoulder,682.3637,294.3922,0.8276512
relbow,678.31946,366.86234,0.8190222
rwrist,666.67194,429.4942,0.83664954
lshoulder,741.0476,298.26987,0.8066896
lelbow,762.58203,360.9756,0.7507017
lwrist,784.15643,415.8332,0.7072732
midhip,713.58295,409.94647,0.75455356
rhip,695.9302,411.91608,0.7275798
rknee,701.9061,515.7191,0.7983493
rankle,682.2175,617.6918,0.8868073
lhip,731.2207,404.1293,0.7120853
lknee,772.34607,504.01062,0.84242296
lankle,731.258,599.9963,0.83789617
reye,717.5199,237.5482,0.8189415
leye,727.3092,233.58565,0.12277867
rear,698.01575,251.25685,0.852729
lear,0.0,0.0,0.0
lbigtoe,770.43134,623.4709,0.80624473
lsmalltoe,770.4276,617.6588,0.8180918
lheel,723.4095,603.9713,0.84399235
rbigtoe,713.622,647.01825,0.83029175
rsmalltoe,699.8804,648.8942,0.83215827
rheel,672.5074,627.40985,0.79550076
nose,719.47186,231.72356,0.82344866
neck,707.73914,290.3743,0.89275986
rshoulder,680.2456,290.44516,0.8713018
relbow,672.44855,355.0971,0.78057754
rwrist,666.54297,413.90533,0.7943074
lshoulder,731.30756,288.52228,0.85476136
lelbow,760.6079,345.29184,0.7740725
lwrist,782.1857,398.11908,0.6984689
midhip,715.5884,400.20245,0.7355128
rhip,697.8892,402.16373,0.7283837
rknee,701.8548,509.79474,0.83032036
rankle,682.2215,617.5667,0.8829859
lhip,737.1295,398.26373,0.71326125
lknee,760.6285,509.8079,0.8580574
lankle,731.25653,600.02246,0.8421498
reye,711.59247,229.6988,0.89188266
leye,713.632,225.81766,0.15230635
rear,695.87885,243.48427,0.89171356
lear,0.0,0.0,0.0
lbigtoe,770.43164,623.53174,0.7990773
lsmalltoe,770.44696,617.7003,0.808637
lheel,725.2845,603.9927,0.88676566
rbigtoe,713.59314,646.9668,0.8164326
rsmalltoe,698.0058,647.01355,0.8252469
rheel,672.5141,623.5331,0.8177994
nose,713.65717,225.80328,0.9461857
neck,701.87976,282.62366,0.8316649
rshoulder,676.3508,286.46002,0.80381465
relbow,664.6749,347.28473,0.8178007
rwrist,658.75616,411.94,0.7887809
lshoulder,729.396,280.64343,0.83498996
lelbow,760.60693,335.53854,0.843616
lwrist,784.1353,384.54727,0.7318946
midhip,715.5535,398.22418,0.74649286
rhip,695.9706,400.15762,0.7247846
rknee,697.8986,505.9156,0.84106547
rankle,682.29926,615.69305,0.84654796
lhip,741.01245,398.1437,0.71713865
lknee,756.6718,494.28503,0.8324144
lankle,731.276,596.06586,0.81611705
reye,703.8152,223.86667,0.84556276
leye,711.74835,216.03227,0.31915691
rear,686.19196,241.38135,0.8396776
lear,0.0,0.0,0.0
lbigtoe,770.43695,623.5515,0.812971
lsmalltoe,772.3575,617.66125,0.82040936
lheel,723.4193,603.83,0.85189056
rbigtoe,713.6045,648.88055,0.83854234
rsmalltoe,697.9847,647.04364,0.8176975
rheel,678.31415,623.4861,0.8341485
nose,711.6831,223.84862,0.9436619
neck,698.00946,272.78802,0.94164085
rshoulder,668.6232,272.8345,0.857135
relbow,658.7842,329.60788,0.7773904
rwrist,666.6833,386.46906,0.78343296
lshoulder,727.3855,272.7681,0.92251885
lelbow,758.6624,321.75885,0.87853515
lwrist,784.13324,368.81015,0.6689366
midhip,713.6428,386.42938,0.7512843
rhip,694.04425,388.40543,0.68775916
rknee,695.994,492.2288,0.86464775
rankle,682.2567,607.8215,0.81287193
lhip,737.10516,384.48767,0.71311116
lknee,750.8466,488.29263,0.79776025
lankle,737.12476,588.3267,0.82160795
reye,699.9121,219.90866,0.8694056
leye,711.5783,214.07938,0.44203508
rear,682.3762,233.6134,0.8318306
lear,0.0,0.0,0.0
lbigtoe,770.43567,621.56384,0.8158087
lsmalltoe,774.2684,617.56,0.8465361
lheel,727.23645,601.85,0.85307145
rbigtoe,711.726,646.98193,0.7907991
rsmalltoe,697.8911,645.06165,0.7536419
rheel,676.40784,617.67316,0.84085464
nose,711.5674,223.76648,0.90543056
neck,696.07275,268.87067,0.8852583
rshoulder,666.70734,266.97525,0.8208024
relbow,648.9956,315.9244,0.8699978
rwrist,666.5862,366.92953,0.85832834
lshoulder,725.3985,266.9631,0.84506863
lelbow,758.66614,317.8952,0.8498466
lwrist,782.2089,359.00186,0.6906768
midhip,713.66284,384.48,0.7553164
rhip,695.91736,386.42886,0.7019832
rknee,696.0324,492.3097,0.8532108
rankle,682.22955,603.96375,0.8333708
lhip,737.11096,382.5391,0.70223415
lknee,750.82275,490.2199,0.79729944
lankle,741.00195,586.34515,0.8710301
reye,697.9863,216.04317,0.9067654
leye,709.654,214.03152,0.5480016
rear,680.39246,229.7521,0.89712495
lear,0.0,0.0,0.0
lbigtoe,772.3393,619.60297,0.8573862
lsmalltoe,774.3121,615.60114,0.8248968
lheel,727.3299,592.19586,0.8359417
rbigtoe,709.6739,645.05896,0.7740355
rsmalltoe,692.05615,641.1637,0.73305845
rheel,678.2997,615.60944,0.75294363
nose,711.6555,225.74074,0.949376
neck,695.96576,266.95706,0.8771427
rshoulder,666.5923,266.95395,0.83178633
relbow,637.2136,306.15656,0.875262
rwrist,664.63684,355.1503,0.837134
lshoulder,725.31836,266.93723,0.82902807
lelbow,756.67926,315.91882,0.8127619
lwrist,782.21454,353.12137,0.82941157
midhip,713.73346,382.55338,0.7576284
rhip,695.9767,384.49207,0.7381091
rknee,696.0631,492.25034,0.851261
rankle,680.3912,605.935,0.8238391
lhip,739.09674,380.59714,0.7113717
lknee,758.70496,486.33887,0.81065106
lankle,741.04126,586.24066,0.8669453
reye,699.9135,221.85858,0.87468916
leye,711.5708,216.02919,0.49077657
rear,682.2166,229.74063,0.87562704
lear,0.0,0.0,0.0
lbigtoe,772.3258,617.65985,0.87455964
lsmalltoe,772.42883,609.77057,0.8219662
lheel,727.3257,590.22644,0.83887196
rbigtoe,696.0084,645.049,0.7804414
rsmalltoe,680.36017,641.1189,0.7654945
rheel,678.3536,617.5813,0.7451874
nose,713.622,227.77313,0.96347535
neck,696.0451,272.7115,0.917915
rshoulder,666.62805,270.83316,0.8532393
relbow,631.3348,308.12598,0.8560751
rwrist,664.71466,353.07883,0.86866415
lshoulder,725.41547,272.731,0.88863635
lelbow,748.9184,319.7847,0.86317056
lwrist,778.3414,347.23773,0.75237143
midhip,715.59656,382.57352,0.78943753
rhip,695.99915,384.50543,0.77499247
rknee,695.9871,496.17844,0.8761109
rankle,680.33057,613.729,0.844523
lhip,741.0399,382.48416,0.75247526
lknee,762.6714,482.43665,0.80287874
lankle,742.97253,588.25085,0.9074006
reye,705.8022,225.78519,0.9093442
leye,713.5928,225.68375,0.6089857
rear,684.2356,235.60555,0.8269104
lear,0.0,0.0,0.0
lbigtoe,776.3562,617.59784,0.91564834
lsmalltoe,776.3369,607.8128,0.83449686
lheel,729.23395,598.0429,0.8180149
rbigtoe,693.9648,647.0111,0.793427
rsmalltoe,678.35803,643.10596,0.77378476
rheel,678.3606,619.63184,0.7392563
nose,719.5374,237.54263,0.8429259
neck,697.9443,278.67825,0.893486
rshoulder,670.5058,276.7532,0.8313013
relbow,629.37976,311.98813,0.80416197
rwrist,662.6535,345.26773,0.7851254
lshoulder,727.2712,280.64243,0.82906777
lelbow,742.93896,325.68625,0.84403276
lwrist,776.322,343.35632,0.83778554
midhip,715.5961,392.33826,0.7451846
rhip,696.02673,396.22476,0.7381896
rknee,695.98395,504.02896,0.86957777
rankle,680.21436,619.52124,0.84809864
lhip,739.1217,388.4014,0.7208403
lknee,772.35803,488.35425,0.8266805
lankle,745.02405,590.2159,0.85866016
reye,711.63025,229.72253,0.93096113
leye,717.5314,227.77711,0.5888902
rear,690.1333,243.3713,0.848025
lear,0.0,0.0,0.0
lbigtoe,784.135,617.705,0.88161516
lsmalltoe,782.22974,611.7491,0.79156363
lheel,733.2441,601.98193,0.8075254
rbigtoe,694.0114,650.9491,0.7790797
rsmalltoe,680.26874,649.02203,0.79723316
rheel,674.42596,625.4924,0.70965743
nose,727.3032,243.45686,0.9047103
neck,701.86255,290.4949,0.8614978
rshoulder,668.54865,292.41907,0.8310483
relbow,633.31006,337.4864,0.80027103
rwrist,664.62726,339.40268,0.5025821
lshoulder,735.18994,290.4248,0.7932383
lelbow,758.69037,339.44833,0.39329606
lwrist,790.06323,341.38235,0.14464635
midhip,713.69495,402.18066,0.74149394
rhip,693.9669,408.02435,0.6845418
rknee,695.9047,509.84616,0.87635964
rankle,676.4145,621.52747,0.8009091
lhip,741.0801,400.14343,0.73570997
lknee,778.3294,498.14578,0.80106604
lankle,748.86694,599.98047,0.8146815
reye,713.69934,241.41791,0.88563764
leye,723.42706,237.5536,0.3244208
rear,695.9177,253.22397,0.84272957
lear,0.0,0.0,0.0
lbigtoe,789.97687,619.62274,0.8863693
lsmalltoe,788.0776,615.69214,0.82637405
lheel,739.0511,605.8734,0.8443384
rbigtoe,694.04895,650.9677,0.80428267
rsmalltoe,680.2457,650.90985,0.827389
rheel,668.6098,633.2131,0.762269
nose,731.25366,257.07306,0.89825976
neck,709.62555,306.04025,0.8527063
rshoulder,672.50793,306.1504,0.8014218
relbow,640.62,362.5,0.49591288
rwrist,665.62,347.5,0.0
lshoulder,742.9122,304.12372,0.80973583
lelbow,752.8168,362.92297,0.2758493
lwrist,770.4501,351.18155,0.17598921
midhip,713.6184,415.90665,0.7838421
rhip,693.9575,419.7879,0.6975772
rknee,695.87054,519.7018,0.8389146
rankle,678.275,623.48016,0.80892676
lhip,737.1368,413.94138,0.7318845
lknee,790.04285,507.84332,0.90511835
lankle,746.9736,601.9407,0.85180604
