,x,y,confidence
rankle,650.9506,617.5983,0.8568518
lhip,682.2874,500.0491,0.7411009
lknee,744.9614,513.79205,0.8830394
lankle,713.58594,594.13153,0.84532124
reye,743.0049,382.50305,0.9618944
leye,756.65405,380.5866,0.78588706
rear,721.4561,390.37637,0.83931047
lear,0.0,0.0,0.0
lbigtoe,744.9301,617.64453,0.79802954
lsmalltoe,744.89606,611.76666,0.7399209
lheel,699.90906,601.9767,0.7371235
rbigtoe,682.2852,635.31134,0.8274494
rsmalltoe,668.56067,637.2736,0.7672694
rheel,643.1087,623.5405,0.7741204
nose,756.6628,386.4152,0.88746494
neck,715.64575,431.59506,0.8779719
rshoulder,693.9635,433.4442,0.82191414
relbow,662.691,507.86447,0.81450737
rwrist,650.9999,568.5888,0.7537851
lshoulder,743.01337,431.51242,0.90341717
lelbow,745.0371,490.22064,0.80488986
lwrist,758.6546,531.44104,0.72779554
midhip,662.7132,496.21368,0.76734287
rhip,639.196,496.21744,0.7305261
rknee,684.22363,529.49207,0.8185607
rankle,650.95953,615.62213,0.8309425
lhip,682.32825,496.15692,0.75998133
lknee,744.892,515.7231,0.86868095
lankle,713.61096,594.1197,0.8456446
reye,743.0735,382.49637,0.95926154
leye,756.69775,380.5913,0.7425161
rear,723.4009,390.34323,0.8508804
lear,0.0,0.0,0.0
lbigtoe,744.94214,619.50745,0.7868146
lsmalltoe,744.9411,613.7154,0.7592136
lheel,699.97675,601.9895,0.72763246
rbigtoe,680.3644,635.27545,0.8365655
rsmalltoe,666.58264,637.20233,0.7816176
rheel,645.03064,621.52673,0.7620603
nose,756.75616,384.52924,0.924373
neck,717.5599,431.4715,0.88773406
rshoulder,694.0399,431.45236,0.85870355
relbow,662.70935,498.13898,0.81295824
rwrist,650.97723,558.9219,0.7723022
lshoulder,743.04395,431.46613,0.9148301
lelbow,745.0445,492.1362,0.8548792
lwrist,760.5894,539.28516,0.82056725
midhip,660.74005,494.1983,0.7773968
rhip,637.24097,494.1804,0.77749306
rknee,682.337,525.63525,0.86125714
rankle,650.9565,611.7535,0.8185376
lhip,682.2568,494.18073,0.76717895
lknee,743.06433,511.86453,0.89970416
lankle,713.567,592.17615,0.8655366
reye,744.94403,380.58517,0.93952715
leye,758.62524,380.49945,0.7698814
rear,725.3102,386.49475,0.877532
lear,0.0,0.0,0.0
lbigtoe,743.0485,617.6954,0.8177675
lsmalltoe,744.8981,613.68994,0.77983713
lheel,699.9678,601.9737,0.7446077
rbigtoe,678.35547,633.3652,0.8332855
rsmalltoe,664.58044,635.23474,0.7777185
rheel,645.05676,619.544,0.7816665
nose,758.65076,384.45175,0.9491897
neck,717.5328,429.53244,0.88459444
rshoulder,693.9897,429.54373,0.8517101
relbow,664.5422,496.23508,0.8418501
rwrist,650.95135,558.8608,0.78016967
lshoulder,743.027,429.50525,0.89509135
lelbow,746.89526,488.3408,0.7912268
lwrist,760.68353,541.1643,0.7990376
midhip,658.7717,490.31693,0.7463731
rhip,637.2167,490.32224,0.75491196
rknee,682.24274,523.6221,0.859912
rankle,650.997,611.7555,0.8061997
lhip,680.3145,490.28784,0.70904535
lknee,743.00165,509.8968,0.93293715
lankle,713.6123,594.1428,0.8362147
reye,745.0045,378.6459,0.9113287
leye,758.74146,376.65576,0.73943067
rear,725.3666,384.5995,0.9013298
lear,0.0,0.0,0.0
lbigtoe,744.95966,617.70294,0.7953682
lsmalltoe,744.9823,613.67487,0.74551105
lheel,701.87744,603.90564,0.72414577
rbigtoe,680.2853,635.2623,0.8277716
rsmalltoe,664.65356,635.32056,0.7741714
rheel,645.08075,619.53284,0.76448727
nose,758.6835,382.53165,0.95518583
neck,717.5459,427.61807,0.86745965
rshoulder,694.0227,427.5502,0.8342913
relbow,662.664,492.27036,0.8449944
rwrist,650.914,554.8437,0.81663275
lshoulder,743.0358,427.6259,0.88412577
lelbow,745.08405,488.33087,0.8223854
lwrist,760.60876,539.2048,0.8301939
midhip,656.8302,488.276,0.71920145
rhip,637.18097,488.30698,0.7314755
rknee,680.286,523.5566,0.89187837
rankle,650.9721,613.68805,0.81126106
lhip,680.27155,486.3622,0.6787621
lknee,742.9529,507.95642,0.93139637
lankle,713.55927,594.1016,0.8358573
reye,745.0427,374.6579,0.89885014
leye,760.59814,370.83066,0.790454
rear,725.3994,384.4068,0.9322112
lear,0.0,0.0,0.0
lbigtoe,744.9847,619.511,0.7641853
lsmalltoe,744.98785,613.68744,0.7049392
lheel,699.9461,603.89325,0.7099328
rbigtoe,680.28314,635.2878,0.83974653
rsmalltoe,664.67505,637.1825,0.78107876
rheel,645.0704,619.5525,0.7391299
nose,758.703,380.53577,0.91274124
neck,717.53033,423.68326,0.8349211
rshoulder,695.899,419.80005,0.81767726
relbow,664.5336,482.44632,0.73352903
rwrist,650.9334,552.9892,0.77961195
lshoulder,743.0283,425.62512,0.86442083
lelbow,745.058,484.44022,0.80301356
lwrist,758.603,531.4397,0.8121195
midhip,654.88,480.48276,0.7551422
rhip,635.3328,480.5162,0.76964414
rknee,678.3585,523.6363,0.88435066
rankle,650.944,611.7639,0.83285457
lhip,678.34344,480.45593,0.7044153
lknee,741.0267,507.95074,0.91092855
lankle,713.563,594.1357,0.8518625
reye,745.06146,368.90305,0.93607867
leye,760.64716,368.83823,0.874148
rear,727.2478,380.5921,0.92103505
lear,0.0,0.0,0.0
lbigtoe,744.9698,617.68256,0.76571304
lsmalltoe,744.96924,611.766,0.7067343
lheel,699.94324,603.8971,0.7643779
rbigtoe,680.2472,635.26196,0.83602965
rsmalltoe,664.6316,635.33936,0.790738
rheel,645.0645,617.6952,0.77195394
nose,758.7141,376.63895,0.87052774
neck,717.5844,417.83194,0.8540909
rshoulder,695.9359,415.92142,0.8622732
relbow,654.38,493.75,0.79215926
rwrist,651.04095,539.25793,0.7005783
lshoulder,743.0216,419.74487,0.8628982
lelbow,744.9761,480.46024,0.8229034
lwrist,756.6781,525.5886,0.8139442
midhip,654.8232,476.55234,0.7713456
rhip,637.1814,476.56036,0.8014573
rknee,674.43005,523.58496,0.820899
rankle,650.9239,613.6853,0.84277153
lhip,676.38806,476.55832,0.714537
lknee,739.06995,507.8612,0.87647754
lankle,711.75055,596.04913,0.8592345
reye,745.0628,368.7679,0.95436203
leye,760.6677,366.89163,0.8910377
rear,727.2613,378.55972,0.8830143
lear,0.0,0.0,0.0
lbigtoe,744.90826,617.68317,0.7634834
lsmalltoe,744.8978,611.7808,0.7041949
lheel,699.92664,603.87024,0.7750915
rbigtoe,680.30536,635.24023,0.82956713
rsmalltoe,664.6879,635.3501,0.78780484
rheel,645.0556,619.5688,0.78425604
nose,758.72394,368.92233,0.9266005
neck,717.5347,415.7485,0.8801801
rshoulder,694.0521,413.92117,0.85429573
relbow,654.86285,486.3801,0.73039454
rwrist,650.8835,539.277,0.8027693
lshoulder,742.9395,415.80524,0.8944926
lelbow,744.9429,476.6112,0.73365885
lwrist,756.7022,523.6369,0.7797883
midhip,650.9457,466.79944,0.7631697
rhip,633.30774,466.76105,0.77735025
rknee,664.6983,521.6102,0.7727672
rankle,650.93787,615.66547,0.86289406
lhip,670.54486,468.75165,0.6737401
lknee,731.303,502.04742,0.8204311
lankle,713.5343,594.1091,0.8622493
reye,746.8978,366.75113,0.92452735
leye,760.59735,364.86255,0.8096967
rear,727.24146,370.73975,0.89730555
lear,0.0,0.0,0.0
lbigtoe,744.9886,619.55273,0.77062345
lsmalltoe,745.0062,613.68036,0.7245245
lheel,699.9349,603.8746,0.79197806
rbigtoe,682.2137,635.3362,0.81879973
rsmalltoe,666.612,639.1649,0.78137934
rheel,646.9793,621.5475,0.77861434
nose,760.56366,366.8613,0.9533335
neck,715.6461,409.97565,0.8451881
rshoulder,694.00085,409.9514,0.83017004
relbow,653.12,486.25,0.68763435
rwrist,650.86743,531.43713,0.6271162
lshoulder,742.94495,409.94452,0.8373637
lelbow,743.02405,458.92163,0.8134621
lwrist,750.8868,507.9202,0.7385038
midhip,650.8852,460.96945,0.7738594
rhip,633.2793,460.9304,0.81547785
rknee,662.64453,513.82275,0.8015762
rankle,650.9868,615.70166,0.8617
lhip,670.52545,462.81775,0.68731457
lknee,729.4048,503.98544,0.8566979
lankle,713.533,594.09235,0.8530895
reye,746.9945,357.1109,0.85875607
leye,760.6513,355.15527,0.76707226
rear,727.27155,366.83725,0.93813086
lear,0.0,0.0,0.0
lbigtoe,745.0331,619.6275,0.71998686
lsmalltoe,745.0515,615.6148,0.7052153
lheel,699.91833,603.8949,0.792213
rbigtoe,682.24744,637.2356,0.81084895
rsmalltoe,666.6616,641.1166,0.7713019
rheel,648.8973,621.60474,0.80232185
nose,758.75977,362.92502,0.87804073
neck,717.5545,404.04858,0.8451263
rshoulder,695.8965,402.18146,0.8284245
relbow,654.38,476.25,0.7682006
rwrist,650.9471,529.4913,0.7949921
lshoulder,742.9855,402.15503,0.8608149
lelbow,742.9739,451.1035,0.7982091
lwrist,748.86993,494.2823,0.7412134
midhip,651.0028,458.8997,0.7670106
rhip,633.3353,458.91235,0.79454654
rknee,654.824,525.5684,0.7818345
rankle,651.0131,617.65283,0.8750807
lhip,674.42865,458.9393,0.7117679
lknee,727.39465,503.9763,0.8776953
lankle,711.74744,590.25616,0.88054496
reye,746.9323,353.13724,0.93499506
leye,760.6006,353.07275,0.7869251
rear,727.24445,362.94458,0.87540746
lear,0.0,0.0,0.0
lbigtoe,743.0424,619.54816,0.7730557
lsmalltoe,744.90845,613.6891,0.7581065
lheel,699.92377,601.99396,0.8075918
rbigtoe,682.2959,637.1904,0.832388
rsmalltoe,668.5597,641.1332,0.777298
rheel,648.92554,625.495,0.7830956
nose,760.6081,353.24478,0.91166115
neck,717.5514,398.27045,0.8897512
rshoulder,695.89734,398.19983,0.86008495
relbow,653.12,468.75,0.67988
rwrist,648.9759,523.5194,0.7693509
lshoulder,742.9702,400.11026,0.9049719
lelbow,742.9106,447.1966,0.830605
lwrist,748.9039,494.16592,0.79032445
midhip,651.01337,447.23892,0.781115
rhip,633.33026,447.19794,0.8222715
rknee,650.9184,525.62396,0.81062365
rankle,650.97504,617.631,0.87914306
lhip,674.4545,449.15366,0.7093046
lknee,725.33527,500.10495,0.84021646
lankle,711.7052,592.1281,0.8781679
reye,748.86035,349.2618,0.89304906
leye,760.70734,349.1911,0.8135328
rear,727.25476,355.0807,0.89594084
lear,0.0,0.0,0.0
lbigtoe,743.03046,619.51874,0.7934395
lsmalltoe,743.0618,611.7688,0.7539141
lheel,699.88617,603.8345,0.79586583
rbigtoe,682.2878,635.3122,0.825059
rsmalltoe,666.70233,639.2016,0.7654477
rheel,648.90204,625.49786,0.78614473
nose,760.5553,349.24606,0.92463475
neck,717.51495,396.16495,0.8348005
rshoulder,694.0053,394.24356,0.79908264
relbow,648.12,461.25,0.7687698
rwrist,646.98236,511.83362,0.77079505
lshoulder,742.9846,396.17505,0.85565364
lelbow,742.91003,445.25076,0.8156789
lwrist,746.9959,494.2913,0.79680544
midhip,652.8555,447.1448,0.78702897
rhip,633.2913,447.17322,0.8115966
rknee,648.9598,527.4813,0.83705145
rankle,650.98627,617.5812,0.87412536
lhip,674.4339,447.13144,0.7307761
lknee,723.3891,503.97934,0.8275806
lankle,711.69196,590.2447,0.8759258
reye,746.98315,337.5829,0.9023646
leye,760.7052,337.56195,0.8787547
rear,727.2949,349.2491,0.9086695
lear,0.0,0.0,0.0
lbigtoe,742.99146,617.66345,0.77428615
lsmalltoe,743.02454,611.7138,0.7400148
lheel,699.8728,603.84656,0.7858394
rbigtoe,682.26135,635.29004,0.81690675
rsmalltoe,666.6497,639.1882,0.75676763
rheel,648.9381,625.5053,0.7707726
nose,758.7618,339.41028,0.90643185
neck,719.4793,384.58966,0.85661346
rshoulder,695.9676,384.4344,0.87308663
relbow,649.38,448.75,0.75956714
rwrist,645.0445,507.90335,0.7953243
lshoulder,743.0133,388.4158,0.85777694
lelbow,742.925,443.295,0.8448101
lwrist,750.88763,492.28995,0.80434203
midhip,652.8627,443.2374,0.7838987
rhip,633.3211,443.2271,0.8107853
rknee,648.8778,523.6492,0.8541094
rankle,650.9758,617.5331,0.87230253
lhip,674.46045,443.27963,0.73801374
lknee,715.57135,502.0168,0.8561843
lankle,711.68414,590.2651,0.87827134
reye,746.9955,335.43625,0.90769076
leye,760.6649,333.55713,0.85311806
rear,727.3082,339.43454,0.903935
lear,0.0,0.0,0.0
lbigtoe,742.9934,617.68713,0.8173734
lsmalltoe,743.0466,611.7298,0.7738003
lheel,698.0416,603.8596,0.8134399
rbigtoe,682.22894,635.3157,0.805837
rsmalltoe,666.61536,639.1894,0.7440476
rheel,648.9626,623.52026,0.7900751
nose,758.71094,333.56177,0.90656626
neck,719.47266,380.5564,0.8378143
rshoulder,696.0548,376.6612,0.80798125
relbow,648.12,442.5,0.7179096
rwrist,639.38,500.0,0.54905874
lshoulder,742.9435,382.50217,0.8578578
lelbow,742.89,437.39133,0.7868216
lwrist,746.9575,486.37335,0.79093295
midhip,652.86804,437.37234,0.7768797
rhip,633.3592,437.38455,0.78973114
rknee,646.983,521.63934,0.82844675
rankle,650.98065,615.65186,0.8598905
lhip,676.35114,439.3313,0.7289884
lknee,713.57544,496.1977,0.9074444
lankle,711.66296,590.2064,0.8692399
reye,746.92566,321.89288,0.9221567
leye,760.6285,321.83682,0.8769567
rear,727.29486,333.52423,0.9105385
lear,0.0,0.0,0.0
lbigtoe,743.0219,619.5177,0.78861266
lsmalltoe,743.06494,611.77655,0.74812764
lheel,698.05524,603.8446,0.8136284
rbigtoe,680.3775,635.2469,0.82465976
rsmalltoe,666.56305,637.2585,0.76663244
rheel,648.9706,623.4995,0.7867203
nose,758.6523,321.7759,0.9347778
neck,719.4973,368.74988,0.8631607
rshoulder,696.022,364.88702,0.8522546
relbow,651.88,423.75,0.7600242
rwrist,636.88,493.75,0.6394519
lshoulder,742.9557,370.82834,0.8186051
lelbow,741.0669,423.69476,0.77803916
lwrist,745.02026,474.62793,0.864807
midhip,652.9057,431.4525,0.8334328
rhip,633.36523,429.57477,0.81247234
rknee,648.88214,515.77057,0.821591
rankle,650.98193,615.6155,0.8513485
lhip,674.4516,431.54355,0.7956206
lknee,713.54144,496.18466,0.9083957
lankle,711.6781,590.2311,0.86384004
reye,745.07025,317.81726,0.90016633
leye,758.7651,315.90182,0.75764596
rear,727.2552,321.82993,0.91376954
lear,0.0,0.0,0.0
lbigtoe,744.97406,619.6753,0.78681284
lsmalltoe,745.0165,615.64453,0.7634177
lheel,698.0528,603.8724,0.8038395
rbigtoe,680.36975,635.2092,0.83591497
rsmalltoe,666.55096,637.20746,0.77960455
rheel,648.97736,621.59735,0.79051155
nose,754.78613,311.97272,0.8329355
neck,715.6089,360.9511,0.8210457
rshoulder,694.00287,353.23907,0.8284676
relbow,652.8662,415.81073,0.78673327
rwrist,635.2449,482.4436,0.8230385
lshoulder,742.9792,364.92172,0.8550395
lelbow,740.9991,413.86078,0.82302946
lwrist,743.0969,464.8151,0.8289072
midhip,652.94275,429.58627,0.8341264
rhip,635.20215,429.52875,0.83554363
rknee,648.8946,515.75775,0.81205183
rankle,650.9574,615.6274,0.86539984
lhip,676.37445,431.4693,0.8163937
lknee,713.5354,498.08694,0.8855608
lankle,711.67316,590.257,0.8579849
reye,744.92267,304.20453,0.9665701
leye,758.5819,306.04935,0.8008803
rear,725.3131,312.0071,0.8401902
lear,0.0,0.0,0.0
lbigtoe,744.9455,619.6136,0.80909586
lsmalltoe,744.9783,615.59973,0.7739977
lheel,699.8847,603.89014,0.7967684
rbigtoe,680.34503,635.1824,0.84221125
rsmalltoe,666.54083,637.18396,0.7891772
rheel,648.9473,621.6056,0.7876307
nose,746.9392,302.17163,0.8600126
neck,713.6552,351.21207,0.9018843
rshoulder,690.12823,349.15338,0.7973392
relbow,651.014,406.03168,0.7311134
rwrist,637.1877,474.61398,0.8267181
lshoulder,741.06665,353.25302,0.85472345
lelbow,737.16547,411.91864,0.819813
lwrist,744.8934,460.95203,0.870816
midhip,658.73224,429.44476,0.81407326
rhip,635.3387,427.5249,0.794689
rknee,650.89343,515.7607,0.81407326
rankle,650.9795,615.6784,0.8793982
lhip,680.2262,429.5653,0.85320216
lknee,713.631,496.21365,0.8879774
lankle,711.6695,590.26917,0.8682511
reye,741.011,290.52652,0.89466774
leye,750.84705,290.5379,0.83612746
rear,715.55756,304.0786,0.9101474
lear,0.0,0.0,0.0
lbigtoe,743.04816,619.5172,0.83317685
lsmalltoe,744.89307,613.6795,0.7952088
lheel,699.887,603.9161,0.8195969
rbigtoe,680.3485,635.2206,0.8427619
rsmalltoe,666.5473,637.2283,0.7897914
rheel,648.94696,623.5144,0.8002893
nose,744.9312,290.5014,0.87869173
neck,711.66394,339.5016,0.8970188
rshoulder,684.2707,337.46075,0.85156316
relbow,654.86475,400.1173,0.7019155
rwrist,637.22437,468.75113,0.7972019
lshoulder,737.10583,349.17514,0.8161069
lelbow,735.1744,400.18784,0.8243419
lwrist,743.0263,447.2538,0.85759795
midhip,666.5817,429.5741,0.846212
rhip,648.9829,429.52588,0.7811836
rknee,656.784,523.59106,0.8257662
rankle,651.0053,615.64636,0.87307227
lhip,682.3557,429.61905,0.8319982
lknee,715.6387,502.0205,0.8461968
lankle,711.65814,592.13306,0.8732215
reye,733.25275,286.4845,0.7852587
leye,744.9055,286.49527,0.54030824
rear,711.6886,290.52182,0.9215009
lear,0.0,0.0,0.0
lbigtoe,742.99335,619.504,0.85413504
lsmalltoe,743.0609,613.68243,0.8081976
lheel,698.02075,603.91,0.83978593
rbigtoe,680.3605,633.36,0.84721726
rsmalltoe,666.58954,635.34247,0.8186138
rheel,648.92145,621.586,0.8217376
nose,731.227,276.77774,0.8475536
neck,703.84875,333.56323,0.8512577
rshoulder,680.2601,329.60693,0.84118474
relbow,650.9892,388.42264,0.7524345
rwrist,637.1978,449.18848,0.7544734
lshoulder,729.3847,335.55127,0.8917649
lelbow,731.29816,392.29016,0.8205564
lwrist,743.07544,441.32175,0.8261305
midhip,672.50543,431.467,0.77624464
rhip,652.934,429.59308,0.75155604
rknee,664.7229,519.67114,0.861279
rankle,651.02936,615.6091,0.85231835
lhip,693.97253,431.52695,0.7941466
lknee,725.38116,505.90002,0.8743846
lankle,711.68585,592.1835,0.8749097
reye,725.3477,272.84265,0.86583924
leye,731.3312,272.8375,0.74954855
rear,701.86316,280.6434,0.8357321
lear,0.0,0.0,0.0
lbigtoe,743.02386,619.5504,0.7866101
lsmalltoe,744.89124,613.68896,0.77458155
lheel,699.87445,603.93915,0.82821053
rbigtoe,680.3181,633.3513,0.85151434
rsmalltoe,666.5418,635.30585,0.81751287
rheel,648.90845,619.6833,0.84755075
nose,721.4572,266.96677,0.7977125
neck,696.03046,321.83762,0.93175966
rshoulder,668.5292,321.78748,0.85041946
relbow,646.9415,384.4871,0.7796726
rwrist,637.2725,443.2884,0.72714484
lshoulder,725.38306,321.85208,0.8547293
lelbow,729.37115,382.548,0.8272791
lwrist,744.9357,427.57474,0.77405643
midhip,680.27637,431.4945,0.81382686
rhip,662.6733,431.50128,0.7572785
rknee,672.4694,519.68774,0.8207566
rankle,652.8939,617.52203,0.8549051
lhip,696.0645,431.4856,0.8269756
lknee,727.42163,507.91028,0.9525758
lankle,711.7293,594.0999,0.8646672
reye,711.6992,259.18295,0.8955635
leye,723.39496,259.1496,0.6482191
rear,692.0733,272.81815,0.89132315
lear,0.0,0.0,0.0
lbigtoe,743.01056,619.56775,0.7558203
lsmalltoe,744.9227,613.73785,0.7448385
lheel,699.9129,603.91565,0.80407673
rbigtoe,680.2764,633.3629,0.8221693
rsmalltoe,666.5344,635.2847,0.80002713
rheel,648.91113,621.54114,0.8482894
nose,711.5753,259.04694,0.8978027
neck,690.14136,315.93222,0.8345618
rshoulder,664.68744,315.94464,0.8388312
relbow,637.27747,382.53006,0.8133135
rwrist,637.22205,433.48618,0.80860204
lshoulder,713.691,315.92242,0.8486789
lelbow,729.2512,374.69833,0.81260455
lwrist,746.98846,423.6579,0.71590143
midhip,680.3381,431.5499,0.8099065
rhip,662.6547,433.4359,0.74486476
rknee,680.21497,523.50433,0.88486457
rankle,652.9377,615.6254,0.8276461
lhip,697.9649,431.4982,0.8204368
lknee,729.3608,507.9445,0.9258646
lankle,713.54736,596.0433,0.859942
reye,697.9867,255.18294,0.8673531
leye,711.57947,253.25685,0.45020288
rear,680.2904,264.97653,0.8702841
lear,0.0,0.0,0.0
lbigtoe,744.9802,619.58954,0.72442317
lsmalltoe,745.01666,615.6118,0.699308
lheel,699.97186,603.9583,0.8176008
rbigtoe,678.3204,633.2755,0.7811676
rsmalltoe,664.5539,633.34924,0.73241985
rheel,648.9617,619.6422,0.8442595
nose,697.9383,253.21715,0.8869921
neck,682.29663,304.13812,0.9460706
rshoulder,658.7296,304.10648,0.83511233
relbow,637.25085,364.89212,0.8175015
rwrist,637.274,417.808,0.7991414
lshoulder,709.7137,304.1861,0.8890519
lelbow,727.2452,359.05127,0.7957024
lwrist,746.94147,413.83432,0.5813986
midhip,682.2642,427.60623,0.7970886
rhip,664.63947,429.5239,0.7729218
rknee,680.25684,521.6564,0.88095015
rankle,654.82465,615.6908,0.8268422
lhip,699.9267,425.63452,0.7628865
lknee,729.26685,507.8778,0.9134858
lankle,713.5813,594.13715,0.8554794
