,x,y,confidence
neck,725.3505,429.6006,0.9172654
rshoulder,695.9443,429.52325,0.8517165
relbow,670.488,498.1406,0.7756942
rwrist,664.63715,574.58453,0.7863605
lshoulder,756.6593,429.56424,0.8681724
lelbow,758.68744,488.30334,0.77321637
lwrist,764.5947,525.5623,0.5738011
midhip,666.6574,492.24786,0.7156354
rhip,646.9557,492.30362,0.77452964
rknee,693.9896,519.64465,0.75830483
rankle,664.59906,611.74023,0.7660096
lhip,694.0513,492.24902,0.6650612
lknee,746.91406,517.7119,0.8150942
lankle,725.31165,590.24176,0.83975637
reye,745.0346,382.4423,0.9182528
leye,758.60925,380.59354,0.48062134
rear,725.3679,384.5744,0.8514073
lear,0.0,0.0,0.0
lbigtoe,756.73663,613.7157,0.83445156
lsmalltoe,756.68805,605.84515,0.8068583
lheel,711.6639,601.85956,0.7745955
rbigtoe,694.06354,635.33575,0.84056115
rsmalltoe,680.36554,637.2506,0.83610904
rheel,650.97784,619.5974,0.6834336
nose,758.6118,384.4498,0.9341615
neck,725.395,429.54266,0.91737556
rshoulder,695.99927,429.48444,0.8381877
relbow,670.4974,494.28793,0.8156884
rwrist,664.6543,572.5665,0.7206194
lshoulder,756.6475,429.4889,0.8481027
lelbow,758.6779,488.34122,0.8112583
lwrist,762.6002,537.32117,0.79770637
midhip,666.55585,490.2467,0.6897356
rhip,645.0488,490.2655,0.7425709
rknee,692.09094,515.7637,0.69877166
rankle,664.6221,613.6707,0.776399
lhip,692.0479,490.27646,0.6221253
lknee,745.05554,519.6519,0.8531612
lankle,725.29736,590.2578,0.8415466
reye,745.08466,380.53564,0.8757136
leye,758.66907,376.6618,0.45960456
rear,727.3712,384.53955,0.8561165
lear,0.0,0.0,0.0
lbigtoe,756.7172,613.7084,0.8450539
lsmalltoe,756.6676,605.845,0.82596827
lheel,711.67145,601.91675,0.77975255
rbigtoe,695.9134,637.1995,0.83588934
rsmalltoe,680.3838,637.29224,0.8290695
rheel,651.0017,619.65424,0.6797517
nose,760.5542,382.6059,0.9624361
neck,725.3604,429.44113,0.9000533
rshoulder,695.9042,427.61945,0.8077096
relbow,670.49445,494.16812,0.82613444
rwrist,664.6485,558.81793,0.86926115
lshoulder,756.6881,425.59653,0.81858474
lelbow,758.6891,486.35825,0.8108647
lwrist,760.66907,539.23334,0.8463591
midhip,670.50134,480.55954,0.6439574
rhip,647.0457,482.43637,0.7309398
rknee,686.1872,519.6793,0.60651034
rankle,664.61926,615.61646,0.80373347
lhip,697.9191,480.53833,0.62050784
lknee,744.9622,521.6026,0.8720287
lankle,725.3007,590.24274,0.84625155
reye,748.87994,378.6084,0.85600734
leye,760.58826,374.73068,0.56471014
rear,727.30194,384.43982,0.8782066
lear,0.0,0.0,0.0
lbigtoe,756.7061,615.60443,0.8611425
lsmalltoe,756.6787,605.8838,0.8199334
lheel,711.6971,601.899,0.7768448
rbigtoe,695.9235,637.2061,0.8580146
rsmalltoe,680.3762,639.16486,0.83681613
rheel,652.8623,621.55853,0.70559514
nose,760.64655,380.52942,0.8839489
neck,727.2558,415.89774,0.9232564
rshoulder,695.93024,415.90805,0.8276365
relbow,670.5059,480.53256,0.8466388
rwrist,664.717,545.1082,0.86649054
lshoulder,758.57715,415.7825,0.88542634
lelbow,758.63416,468.76715,0.83846384
lwrist,760.7166,523.56384,0.8145613
midhip,682.2556,476.485,0.6460725
rhip,652.8754,472.614,0.66259384
rknee,672.5014,537.3271,0.7015846
rankle,664.5368,617.55414,0.819021
lhip,707.721,476.59073,0.6842231
lknee,743.0229,513.7655,0.8360692
lankle,727.21674,592.194,0.8703392
reye,752.7719,368.87982,0.8364849
leye,760.7135,368.84372,0.6472992
rear,729.25037,374.6916,0.82518744
lear,0.0,0.0,0.0
lbigtoe,758.59265,615.6069,0.86348265
lsmalltoe,756.7605,605.8839,0.8269086
lheel,713.572,602.01245,0.8225759
rbigtoe,695.92114,637.1975,0.8558292
rsmalltoe,682.2038,639.17865,0.8334735
rheel,650.95856,623.5395,0.7469141
nose,760.6673,368.8911,0.894243
neck,727.2906,413.80746,0.92682445
rshoulder,695.9951,413.80884,0.84195036
relbow,668.55444,476.6149,0.8654102
rwrist,664.68854,541.17395,0.91013235
lshoulder,758.57745,409.99255,0.84423614
lelbow,756.7479,460.97778,0.87450147
lwrist,760.66595,515.7861,0.82311577
midhip,666.62976,466.76715,0.7074429
rhip,645.0836,464.83298,0.7693339
rknee,670.5069,535.36676,0.7196094
rankle,662.7098,615.67096,0.82148904
lhip,694.0165,470.69327,0.6584506
lknee,742.9096,509.81732,0.8661999
lankle,725.40295,592.1548,0.86700296
reye,754.7226,364.93228,0.8431138
leye,762.5685,364.86133,0.570943
rear,729.22284,368.7324,0.87051713
lear,0.0,0.0,0.0
lbigtoe,758.6174,613.70276,0.8613981
lsmalltoe,758.5824,604.0126,0.84598523
lheel,713.56366,601.97577,0.8235824
rbigtoe,694.0662,637.19464,0.8697685
rsmalltoe,680.3525,639.1519,0.8457916
rheel,650.9859,621.59656,0.76172847
nose,760.65,368.8985,0.8940517
neck,727.2831,413.81592,0.9261636
rshoulder,695.9774,413.8111,0.84045196
relbow,668.5533,478.46045,0.86042583
rwrist,664.6881,541.17957,0.9119372
lshoulder,758.5784,411.85168,0.84795755
lelbow,756.7467,462.77908,0.8734101
lwrist,760.6632,517.6752,0.82258815
midhip,666.65497,466.78354,0.70290494
rhip,646.96387,464.8586,0.766713
rknee,670.5278,537.2372,0.71978277
rankle,662.7091,615.66736,0.8211125
lhip,694.04016,470.70544,0.66237676
lknee,742.9188,509.83078,0.868847
lankle,725.40295,592.1535,0.8673615
reye,752.8179,364.92773,0.8420099
leye,762.57745,364.86713,0.6037424
rear,727.41046,366.9371,0.8723763
lear,0.0,0.0,0.0
lbigtoe,758.61646,613.7035,0.86122537
lsmalltoe,758.58234,604.0127,0.8458959
lheel,713.5644,601.97375,0.82324994
rbigtoe,694.06494,637.19525,0.86881655
rsmalltoe,680.351,639.152,0.84556484
rheel,650.9863,621.5918,0.76110864
nose,760.61365,368.78375,0.8865104
neck,727.24915,409.92667,0.8715414
rshoulder,695.9375,409.91605,0.79988
relbow,666.6736,474.6361,0.8350919
rwrist,664.7029,537.27313,0.8540685
lshoulder,758.5706,404.10236,0.8314098
lelbow,758.61206,460.9697,0.8622376
lwrist,760.72546,511.82645,0.8643126
midhip,666.64984,462.8696,0.748206
rhip,645.0352,462.78784,0.78291345
rknee,666.60864,525.59155,0.7731104
rankle,662.66223,613.7399,0.8039504
lhip,694.02435,464.8071,0.68745977
lknee,740.97864,507.98395,0.82959545
lankle,725.38434,592.1397,0.86270994
reye,752.7943,362.89484,0.7875017
leye,762.56696,360.99554,0.63815963
rear,729.2527,362.9732,0.8264753
lear,0.0,0.0,0.0
lbigtoe,758.60675,613.71655,0.8596307
lsmalltoe,758.58325,605.8379,0.8501588
lheel,713.5503,601.9949,0.8480969
rbigtoe,694.06573,637.1946,0.85154426
rsmalltoe,680.3213,639.14825,0.8179906
rheel,650.9828,619.6698,0.79288733
nose,760.6514,364.91968,0.8653767
neck,727.25256,400.18027,0.92576456
rshoulder,694.0388,400.2043,0.8173101
relbow,666.6685,466.75043,0.8341005
rwrist,664.65155,529.45013,0.8643118
lshoulder,758.61304,400.09686,0.8755679
lelbow,758.61993,455.0022,0.81972206
lwrist,760.6933,507.93796,0.8852087
midhip,666.6268,455.03232,0.7456482
rhip,646.96454,451.11935,0.7579754
rknee,666.5195,525.5935,0.7582371
rankle,662.6905,617.56256,0.8263155
lhip,692.0784,458.95752,0.71507263
lknee,729.334,507.94177,0.8621987
lankle,725.3506,592.13495,0.8455019
reye,752.81,353.18777,0.8335536
leye,762.6701,353.20923,0.62081754
rear,727.4048,353.24463,0.88490814
lear,0.0,0.0,0.0
lbigtoe,756.7364,613.73865,0.84175533
lsmalltoe,756.7273,605.84906,0.8294166
lheel,713.5608,601.9735,0.85687864
rbigtoe,695.90106,637.19727,0.8563816
rsmalltoe,680.33624,639.16394,0.8255957
rheel,651.00635,623.49457,0.7845252
nose,762.63666,341.3661,0.7533778
neck,727.24805,386.4294,0.88843036
rshoulder,695.93146,386.41962,0.8000684
relbow,664.6334,453.0891,0.81807226
rwrist,662.63885,505.90817,0.83187175
lshoulder,758.65625,384.54742,0.8620852
lelbow,758.6534,441.3191,0.8122829
lwrist,760.55334,498.14276,0.8613394
midhip,666.6556,445.2659,0.81796205
rhip,646.96716,445.22156,0.79165
rknee,664.6414,523.55725,0.84496784
rankle,664.5353,615.656,0.8312891
lhip,693.9621,447.16333,0.7552471
lknee,725.35925,507.86502,0.85933524
lankle,725.3045,590.2631,0.83588547
reye,756.7547,335.4474,0.79302895
leye,762.6625,335.41367,0.32026958
rear,731.24426,337.458,0.75625885
lear,0.0,0.0,0.0
lbigtoe,756.70807,613.6745,0.86631453
lsmalltoe,756.6904,603.98083,0.84089833
lheel,713.54175,601.99005,0.85131395
rbigtoe,694.03973,637.1826,0.84133714
rsmalltoe,680.2829,637.2862,0.81074834
rheel,652.9173,623.50195,0.7898262
nose,760.7455,335.58282,0.84586656
neck,725.38416,382.53564,0.88440424
rshoulder,694.02716,382.57327,0.80806804
relbow,662.68274,449.1271,0.74943
rwrist,654.8337,498.11554,0.83194524
lshoulder,758.66986,380.606,0.8543661
lelbow,758.6365,435.43137,0.7901241
lwrist,758.7344,492.30716,0.89594424
midhip,666.69324,443.20258,0.7987895
rhip,647.01605,441.28253,0.7566862
rknee,664.58136,517.73645,0.8072411
rankle,662.7047,613.7321,0.81939554
lhip,692.0978,443.2834,0.74793625
lknee,725.31146,507.8121,0.8422972
lankle,725.2996,590.2068,0.8437274
reye,756.74133,325.74567,0.7939018
leye,762.67,325.71667,0.43932307
rear,729.3602,333.51904,0.7861714
lear,0.0,0.0,0.0
lbigtoe,756.72656,613.7298,0.8590433
lsmalltoe,756.7556,603.9984,0.84256744
lheel,711.74396,601.9553,0.87645775
rbigtoe,695.8981,635.3355,0.84408283
rsmalltoe,680.3095,637.2687,0.80858827
rheel,652.9124,621.61536,0.7994845
nose,762.652,327.6717,0.75242317
neck,727.35724,368.89023,0.89902294
rshoulder,697.89624,368.80545,0.83389914
relbow,664.526,437.3797,0.81128323
rwrist,652.87976,494.13074,0.89920676
lshoulder,758.7621,368.8576,0.88131815
lelbow,758.59125,427.58795,0.822186
lwrist,758.6717,478.57217,0.8992109
midhip,666.666,433.4872,0.8227934
rhip,646.9582,431.5434,0.79709864
rknee,662.68555,511.88855,0.81590986
rankle,662.68823,613.7053,0.81753725
lhip,693.9946,437.36234,0.7536586
lknee,721.4559,507.82794,0.83083415
lankle,723.42816,590.2124,0.83806
reye,758.6681,319.8437,0.85010445
leye,766.4898,319.82144,0.271545
rear,737.1404,321.70923,0.77912474
lear,0.0,0.0,0.0
lbigtoe,758.6066,613.72363,0.8779519
lsmalltoe,758.6188,603.99023,0.8701163
lheel,711.7061,601.9909,0.8625788
rbigtoe,695.9322,635.33765,0.83474386
rsmalltoe,680.32104,637.2752,0.79743975
rheel,652.9059,621.56256,0.83641446
nose,760.7059,321.71732,0.88020605
neck,727.3516,366.7774,0.89382184
rshoulder,695.98846,364.8397,0.81248015
relbow,662.6614,429.48264,0.8174792
rwrist,651.03894,484.37262,0.8404561
lshoulder,760.5532,366.82242,0.87883556
lelbow,758.6057,425.60538,0.8066366
lwrist,758.60974,476.61658,0.8802371
midhip,666.6585,431.49374,0.8417418
rhip,646.9961,429.6181,0.78574336
rknee,662.6174,511.86023,0.8265566
rankle,662.6944,613.72894,0.824396
lhip,692.0435,431.5756,0.788665
lknee,715.57733,505.98773,0.87561667
lankle,723.4089,590.2077,0.84680235
reye,756.7108,312.0156,0.80902576
leye,762.66486,312.0002,0.5925953
rear,731.2535,317.86166,0.8358374
lear,0.0,0.0,0.0
lbigtoe,758.6878,615.6255,0.92159665
lsmalltoe,758.68994,605.8347,0.873442
lheel,711.6828,602.0018,0.84409505
rbigtoe,695.94183,635.3154,0.82599884
rsmalltoe,680.31506,637.2802,0.772721
rheel,652.94025,621.5866,0.81800383
nose,760.5757,312.0069,0.8382601
neck,727.36163,355.15704,0.8751054
rshoulder,695.9953,353.2261,0.8319278
relbow,662.70807,423.64548,0.82790864
rwrist,651.0184,478.4851,0.8890411
lshoulder,760.55853,357.1024,0.8459711
lelbow,758.6117,417.79865,0.8264367
lwrist,758.6215,470.67432,0.8279192
midhip,668.5501,431.43738,0.8466686
rhip,648.8909,429.5615,0.8025625
rknee,662.6093,511.8152,0.79711825
rankle,662.68945,613.70734,0.8195251
lhip,693.9784,431.54172,0.82230526
lknee,717.55054,505.93475,0.8370561
lankle,721.48206,588.3243,0.8454228
reye,750.8869,304.18567,0.8248573
leye,762.6001,306.04166,0.7542459
rear,729.2439,308.06436,0.85008246
lear,0.0,0.0,0.0
lbigtoe,758.6898,615.6008,0.9118858
lsmalltoe,758.6951,603.99945,0.8766662
lheel,711.6343,601.95294,0.8552395
rbigtoe,695.9111,635.30646,0.8316367
rsmalltoe,680.27014,637.2679,0.77362674
rheel,652.9307,621.57666,0.81917983
nose,760.61163,304.1569,0.8695997
neck,727.3334,351.0742,0.8847233
rshoulder,695.97424,347.27365,0.81089526
relbow,662.6681,413.92444,0.82978296
rwrist,651.00323,468.69745,0.849158
lshoulder,760.5625,351.1189,0.8770672
lelbow,758.60443,409.92725,0.8107796
lwrist,758.6671,462.91852,0.87860006
midhip,668.61646,429.57587,0.82810533
rhip,649.02454,429.55157,0.81970024
rknee,664.5863,517.67737,0.81737006
rankle,662.7047,613.6892,0.81159383
lhip,693.9639,429.6156,0.8054514
lknee,723.4011,505.96423,0.8351714
lankle,721.47375,588.31866,0.8360293
reye,752.81116,292.4851,0.7888217
leye,760.70996,292.45868,0.6000047
rear,727.34735,302.1696,0.8488859
lear,0.0,0.0,0.0
lbigtoe,758.7078,615.6561,0.9205418
lsmalltoe,758.69604,605.8547,0.85568255
lheel,711.63165,601.9421,0.8669187
rbigtoe,695.9483,635.30804,0.831805
rsmalltoe,680.33594,637.2539,0.77944326
rheel,652.91235,621.5599,0.81396997
nose,758.7066,294.40268,0.8198721
neck,727.3299,339.48895,0.8846974
rshoulder,695.9842,339.40692,0.83066297
relbow,658.7334,409.92334,0.75999767
rwrist,650.87854,462.86526,0.9180565
lshoulder,758.7017,341.37448,0.8518238
lelbow,756.7566,404.11627,0.7949525
lwrist,758.58734,458.94147,0.87420505
midhip,678.2826,429.6197,0.8060182
rhip,654.8483,429.5816,0.7768628
rknee,668.528,511.79703,0.85458356
rankle,664.5348,613.6976,0.818452
lhip,695.9761,431.46213,0.8309228
lknee,727.33234,505.94608,0.87933266
lankle,721.48456,588.3379,0.8299331
reye,746.97864,288.4834,0.8219055
leye,758.7205,288.42914,0.46050575
rear,723.44324,292.45242,0.8023361
lear,0.0,0.0,0.0
lbigtoe,758.5967,615.60815,0.8941097
lsmalltoe,758.6194,605.83746,0.8489059
lheel,711.64374,601.88806,0.8706242
rbigtoe,695.9525,635.28925,0.8270828
rsmalltoe,680.3805,637.2275,0.79856557
rheel,652.88885,621.5946,0.8105035
nose,745.07227,286.55444,0.84538877
neck,723.4503,335.4925,0.88274026
rshoulder,692.0808,333.5324,0.8190485
relbow,664.6299,400.18848,0.80497795
rwrist,650.86346,458.97372,0.89467806
lshoulder,756.7059,337.39313,0.867257
lelbow,754.73364,398.19095,0.7999479
lwrist,756.64667,449.1671,0.8357805
midhip,684.26825,433.52353,0.7639798
rhip,666.6296,433.48798,0.7576842
rknee,680.25275,519.6273,0.8584548
rankle,664.538,613.7357,0.8269867
lhip,703.7953,435.41104,0.74045247
lknee,731.2514,509.80222,0.8885474
lankle,725.2987,590.25714,0.8527891
reye,739.10724,276.74753,0.80593723
leye,748.8933,276.73166,0.70396435
rear,713.57996,288.45877,0.91475374
lear,0.0,0.0,0.0
lbigtoe,758.6616,615.65717,0.9068154
lsmalltoe,758.6349,605.91547,0.85367507
lheel,711.6756,601.98517,0.9001178
rbigtoe,694.0357,635.3031,0.83414906
rsmalltoe,680.2958,637.2174,0.8121242
rheel,652.85895,621.54706,0.8170926
nose,743.0271,274.84354,0.873883
neck,715.6165,327.66425,0.84412754
rshoulder,684.29834,325.73654,0.8141598
relbow,666.5505,400.1664,0.78211397
rwrist,650.9885,456.95413,0.85430264
lshoulder,746.9703,329.60117,0.8028313
lelbow,748.8746,392.32193,0.771173
lwrist,754.78094,445.3035,0.8615093
midhip,688.15826,435.40024,0.7341537
rhip,668.5691,433.51318,0.70411676
rknee,682.2961,521.6248,0.88242364
rankle,664.60626,615.6387,0.858704
lhip,707.7759,435.44067,0.72745574
lknee,739.08777,507.97256,0.83441865
lankle,725.32086,590.2681,0.8574985
reye,731.2523,272.75946,0.8437812
leye,742.98773,272.72333,0.5326634
rear,709.64655,278.7247,0.80619824
lear,0.0,0.0,0.0
lbigtoe,758.69604,615.6562,0.90765584
lsmalltoe,758.658,605.9186,0.8473182
lheel,711.6852,601.9544,0.8963996
rbigtoe,693.997,635.34625,0.84372437
rsmalltoe,680.26166,637.2474,0.8352524
rheel,652.9221,621.53973,0.81898904
nose,729.26514,270.81735,0.9040368
neck,711.6252,319.8494,0.9194418
rshoulder,680.3617,319.82886,0.8843916
relbow,666.5555,394.2762,0.743195
rwrist,658.7492,447.15616,0.78659874
lshoulder,742.92816,319.86224,0.87717164
lelbow,746.9362,382.59006,0.81459796
lwrist,758.6803,439.34055,0.8385989
midhip,694.0231,443.21048,0.77025294
rhip,676.3686,443.27707,0.7245901
rknee,688.12427,523.49036,0.8335935
rankle,664.6416,615.61896,0.8645776
lhip,711.6282,441.2571,0.75740904
lknee,739.1067,509.93008,0.82820225
lankle,725.39526,592.17426,0.8733442
reye,717.5738,263.00845,0.83215815
leye,729.26324,259.21326,0.7305296
rear,697.8808,274.72723,0.9510616
lear,0.0,0.0,0.0
lbigtoe,758.7244,617.5183,0.89931655
lsmalltoe,758.70984,605.9397,0.8288782
lheel,711.746,601.9744,0.86895674
rbigtoe,693.99896,635.3462,0.8365488
rsmalltoe,680.2489,637.2502,0.82686025
rheel,652.95233,621.53326,0.82427245
nose,725.3267,263.01358,0.8191933
neck,699.94946,317.84555,0.86606777
rshoulder,668.54553,319.75073,0.80631393
relbow,656.80426,386.4479,0.7051495
rwrist,664.54596,443.27197,0.7930492
lshoulder,735.1611,313.9629,0.7911309
lelbow,750.8287,384.4419,0.7853102
lwrist,762.67505,435.41248,0.7645768
midhip,688.14484,431.50095,0.77156043
rhip,668.52747,431.5621,0.74605936
rknee,690.10565,521.62067,0.8199566
rankle,664.7047,615.6461,0.873672
lhip,709.68494,431.457,0.7849158
lknee,737.1056,511.80502,0.80672467
lankle,725.39276,592.1881,0.87107205
reye,713.58185,259.02228,0.90851146
leye,725.3235,257.19525,0.59531116
rear,688.1924,270.83353,0.81098795
lear,0.0,0.0,0.0
lbigtoe,758.7044,615.6739,0.92152417
lsmalltoe,758.6676,605.92487,0.8560604
lheel,711.7478,601.95264,0.9133231
rbigtoe,694.05536,637.2547,0.8318045
rsmalltoe,680.3032,639.1741,0.80493
rheel,654.8726,621.50714,0.8292961
nose,713.6087,261.0624,0.82660764
neck,696.0518,306.2022,0.929249
rshoulder,664.7225,308.11945,0.8421908
relbow,656.84155,378.5682,0.6735872
rwrist,664.6317,431.44235,0.68633896
lshoulder,727.40576,306.07947,0.899262
lelbow,745.0035,368.75378,0.8333718
lwrist,764.5379,425.63617,0.7968287
midhip,686.1627,427.5636,0.7507086
rhip,666.5835,429.47748,0.73399687
rknee,684.2608,515.7708,0.8201897
rankle,664.6769,615.61694,0.8688271
lhip,709.6595,425.65366,0.7377854
lknee,731.30804,509.8797,0.85162485
lankle,725.3675,592.15967,0.8645383
reye,703.82355,257.0967,0.80272233
leye,713.6665,255.21852,0.68435514
rear,680.3855,261.10162,0.8833004
lear,0.0,0.0,0.0
lbigtoe,758.6847,615.6676,0.9137091
lsmalltoe,758.6554,605.9123,0.85378146
lheel,713.536,601.98267,0.9005897
rbigtoe,694.05646,637.25,0.8370286
rsmalltoe,680.30365,639.1643,0.81174654
rheel,654.85223,621.5056,0.8376457
nose,709.6728,251.28502,0.7522575
neck,695.88525,302.14536,0.8742745
rshoulder,664.6402,302.18826,0.8540696
relbow,662.60065,364.8962,0.7199969
rwrist,666.6863,419.73123,0.71426344
lshoulder,725.3312,300.2198,0.81134343
lelbow,744.9666,366.91617,0.81863266
lwrist,772.40027,415.91763,0.7611577
midhip,682.31714,415.8988,0.77185947
rhip,664.5876,417.82602,0.71207625
rknee,682.2868,509.9051,0.88197416
rankle,664.6912,611.7253,0.83789194
lhip,703.85095,415.84662,0.75622773
lknee,729.3149,505.94147,0.87804914
lankle,727.21924,590.24506,0.86763126
reye,697.9405,243.46744,0.79930794
leye,709.65466,243.39806,0.5007986
rear,678.3729,255.1549,0.8392672
lear,0.0,0.0,0.0
lbigtoe,758.666,615.6404,0.9269891
lsmalltoe,758.664,605.88605,0.8812944
lheel,713.6004,601.967,0.88689643
rbigtoe,694.0385,637.25726,0.81253725
rsmalltoe,680.2493,639.14484,0.7860075
rheel,656.7887,619.60614,0.82091874
nose,699.90607,243.51904,0.856481
neck,688.19,290.3743,0.8608055
rshoulder,662.6872,290.39243,0.86784595
relbow,652.88025,349.1638,0.74934745
rwrist,672.4742,402.1657,0.6643284
lshoulder,715.6046,288.5433,0.8820541
lelbow,744.9414,351.12338,0.7863892
lwrist,772.4209,400.13983,0.7308973
midhip,684.26355,413.8077,0.752528
rhip,664.6773,413.8722,0.7359482
rknee,680.28754,507.97372,0.8369348
rankle,664.7066,613.6764,0.8415177
lhip,709.68274,411.94128,0.7547812
