,x,y,confidence
rbigtoe,705.75397,641.15375,0.82042724
rsmalltoe,693.9805,645.04456,0.7643984
rheel,658.7899,633.22064,0.75955033
nose,764.5903,380.53122,0.8557941
neck,739.0548,431.42978,0.8881423
rshoulder,709.7314,429.56613,0.8537513
relbow,666.6674,502.03925,0.8121969
rwrist,658.12,593.75,0.57104117
lshoulder,762.61273,431.5171,0.8704309
lelbow,774.3518,494.1708,0.85593545
lwrist,776.28625,537.29065,0.63200116
midhip,690.0849,494.207,0.7669255
rhip,664.668,494.18143,0.7252086
rknee,693.99817,537.31323,0.87964606
rankle,666.67004,619.56476,0.8646492
lhip,713.5993,494.18796,0.7472247
lknee,780.205,511.89883,0.85896164
lankle,729.305,600.0127,0.8517261
reye,754.72534,372.7384,0.84352976
leye,764.5763,368.85547,0.77579343
rear,733.25555,388.42993,0.81946236
lear,0.0,0.0,0.0
lbigtoe,762.5904,619.63544,0.8486917
lsmalltoe,762.5831,617.5439,0.82197475
lheel,715.5559,605.8703,0.8109159
rbigtoe,705.76044,641.1315,0.82399225
rsmalltoe,693.98193,645.0337,0.76178265
rheel,660.6816,631.36633,0.762152
nose,766.53595,374.67465,0.8392189
neck,739.0751,429.56863,0.8878252
rshoulder,711.6033,429.50537,0.8525939
relbow,666.62634,507.87463,0.7620994
rwrist,658.12,593.75,0.6133298
lshoulder,762.6037,429.62045,0.86896527
lelbow,774.3487,492.23172,0.863763
lwrist,776.39624,537.2552,0.6943507
midhip,690.1354,492.31366,0.76848423
rhip,666.6013,492.30148,0.7315471
rknee,693.9955,539.1698,0.876112
rankle,666.69073,619.5648,0.85586613
lhip,713.5766,494.13037,0.7434886
lknee,778.29614,511.908,0.87074864
lankle,729.2862,599.98114,0.8474316
reye,756.67285,368.9105,0.8941488
leye,762.67163,366.93726,0.66702586
rear,735.1996,386.4208,0.84062487
lear,0.0,0.0,0.0
lbigtoe,762.5875,619.6478,0.849491
lsmalltoe,762.5947,617.5419,0.81504786
lheel,713.7411,605.8404,0.805541
rbigtoe,705.7676,643.0569,0.81932724
rsmalltoe,693.9853,645.06024,0.77392507
rheel,660.71814,631.35956,0.765342
nose,766.5171,374.6964,0.84396535
neck,737.09656,427.58673,0.859326
rshoulder,709.67993,427.56564,0.83077395
relbow,668.58276,507.8881,0.694085
rwrist,658.12,593.75,0.65236604
lshoulder,762.5997,427.59796,0.83448774
lelbow,774.3331,492.165,0.8281988
lwrist,776.30273,537.3378,0.71982306
midhip,682.3254,490.30716,0.781059
rhip,662.62756,490.21878,0.7046577
rknee,694.0303,537.27356,0.8624506
rankle,666.71704,617.6835,0.8521056
lhip,707.7403,492.17432,0.7200785
lknee,776.33636,511.82663,0.9058299
lankle,729.2959,600.0088,0.84056145
reye,756.65515,368.8299,0.925001
leye,766.5268,366.88675,0.7736217
rear,733.18256,382.61276,0.8597894
lear,0.0,0.0,0.0
lbigtoe,760.7485,619.69336,0.8439078
lsmalltoe,762.6001,617.58014,0.82472545
lheel,715.5698,605.8454,0.7885472
rbigtoe,705.75305,643.09735,0.8135451
rsmalltoe,693.9644,645.07513,0.76876247
rheel,662.61,629.3883,0.7571753
nose,768.48987,370.76727,0.8674955
neck,737.15576,423.6961,0.82575375
rshoulder,711.597,421.70255,0.8167707
relbow,678.27893,494.25095,0.77495503
rwrist,658.12,592.5,0.7434326
lshoulder,762.60156,425.61847,0.8242365
lelbow,774.29504,490.2153,0.8119452
lwrist,782.1616,539.2908,0.7822305
midhip,680.30835,484.38025,0.7842006
rhip,656.78326,480.49426,0.73335546
rknee,695.8829,529.49396,0.83614755
rankle,666.7066,617.6793,0.8572978
lhip,701.8695,486.36374,0.7118966
lknee,776.2418,511.83255,0.9367507
lankle,729.2661,600.02057,0.852878
reye,756.6888,366.9126,0.9308654
leye,768.45984,364.89697,0.6636374
rear,733.1887,382.57864,0.8579931
lear,0.0,0.0,0.0
lbigtoe,760.71484,621.5174,0.8469547
lsmalltoe,762.57385,617.5955,0.83570945
lheel,715.5416,605.85895,0.7854868
rbigtoe,703.83606,643.07837,0.8141918
rsmalltoe,692.0904,645.0569,0.76259893
rheel,660.74,629.35864,0.75649726
nose,770.4452,368.8384,0.8968736
neck,737.1636,419.78613,0.8288188
rshoulder,711.56104,419.7653,0.8165481
relbow,676.43195,494.1673,0.7902254
rwrist,658.12,588.75,0.7252816
lshoulder,762.6017,421.70816,0.8205781
lelbow,774.27997,486.3751,0.8197439
lwrist,782.2179,539.27875,0.79641587
midhip,680.25665,478.6175,0.7954253
rhip,656.8001,478.5585,0.7543765
rknee,695.92377,525.5668,0.8405766
rankle,666.70404,617.6404,0.8552047
lhip,699.9093,478.61752,0.7487202
lknee,774.3105,509.93774,0.9362614
lankle,729.2658,601.8823,0.8656574
reye,758.5767,366.8305,0.9301316
leye,768.4731,362.93008,0.5147479
rear,733.22864,382.4848,0.8422993
lear,0.0,0.0,0.0
lbigtoe,760.7478,621.5442,0.8437866
lsmalltoe,762.5835,617.6194,0.84201956
lheel,715.5786,605.86444,0.7899437
rbigtoe,703.8513,643.08105,0.8101936
rsmalltoe,693.96045,645.06714,0.7568875
rheel,660.7216,627.413,0.7540598
nose,772.33826,368.74835,0.9206971
neck,739.0401,417.82632,0.85214704
rshoulder,711.59326,417.77396,0.83911955
relbow,676.3763,494.13953,0.812694
rwrist,658.12,588.75,0.7932303
lshoulder,762.5631,419.7513,0.8370801
lelbow,774.25183,482.47928,0.8009643
lwrist,782.1576,539.184,0.7939641
midhip,680.24286,478.47586,0.8045052
rhip,656.7743,476.56155,0.7652943
rknee,694.05853,523.5855,0.83404946
rankle,668.57166,617.6472,0.84008276
lhip,699.8873,478.5576,0.7542338
lknee,774.2579,509.92392,0.9109157
lankle,729.22235,601.8649,0.8568336
reye,758.6468,366.7886,0.94693315
leye,768.4977,359.05856,0.46923447
rear,737.1149,382.45206,0.8372537
lear,0.0,0.0,0.0
lbigtoe,760.7324,621.5832,0.8298696
lsmalltoe,762.5655,617.6396,0.8312752
lheel,715.5484,605.8311,0.7888727
rbigtoe,703.8538,645.0031,0.8162398
rsmalltoe,692.08057,645.0811,0.75446284
rheel,662.65405,625.484,0.76481646
nose,772.3597,366.92844,0.92877954
neck,735.17456,415.9065,0.87330127
rshoulder,707.76196,415.8481,0.84067476
relbow,674.4511,492.27527,0.7744123
rwrist,658.12,588.75,0.76656383
lshoulder,760.69354,415.95004,0.8807779
lelbow,772.4369,478.56863,0.8453649
lwrist,778.3448,531.4585,0.76963586
midhip,680.2429,476.547,0.7894815
rhip,654.8602,476.47797,0.7526661
rknee,690.0731,525.51807,0.8155949
rankle,668.5338,619.5819,0.8510969
lhip,699.92566,476.58612,0.75109816
lknee,772.436,509.86804,0.90452856
lankle,729.2462,599.96625,0.85281765
reye,758.65247,364.89462,0.93015945
leye,768.4993,357.04803,0.5337604
rear,737.11084,376.65454,0.8078759
lear,0.0,0.0,0.0
lbigtoe,760.7072,621.6086,0.8245303
lsmalltoe,760.7409,617.63086,0.83716273
lheel,715.58295,603.9382,0.81069267
rbigtoe,705.74646,645.05914,0.8225827
rsmalltoe,693.9974,647.00146,0.79483163
rheel,662.6246,631.2863,0.797292
nose,770.46564,364.91336,0.8835294
neck,735.1834,413.82755,0.87543213
rshoulder,709.7086,411.95035,0.84169674
relbow,672.5172,486.3828,0.75319225
rwrist,658.12,588.75,0.7995142
lshoulder,760.6557,413.9041,0.9014681
lelbow,774.2343,476.55838,0.8463978
lwrist,778.3141,529.49146,0.76770234
midhip,678.33057,472.64517,0.74529725
rhip,654.83246,470.66956,0.7154422
rknee,684.2702,525.5025,0.84142584
rankle,668.55365,619.57874,0.8450724
lhip,697.9359,474.57272,0.75113857
lknee,772.3149,509.8929,0.8913081
lankle,729.25183,599.96814,0.8719517
reye,758.63727,357.06845,0.9001112
leye,766.5373,353.17798,0.53825414
rear,735.19916,370.8448,0.7987012
lear,0.0,0.0,0.0
lbigtoe,760.6848,621.6058,0.8370597
lsmalltoe,762.5621,617.63727,0.8454058
lheel,715.6416,603.96,0.78820753
rbigtoe,703.8467,643.12585,0.8182606
rsmalltoe,693.97815,646.9776,0.78948283
rheel,662.6502,629.4105,0.7800086
nose,770.4491,359.0563,0.84951335
neck,735.1516,411.85263,0.8447138
rshoulder,709.67737,409.91733,0.8089833
relbow,672.45135,482.4669,0.7694612
rwrist,659.38,581.25,0.8066862
lshoulder,760.6551,411.91583,0.8652739
lelbow,772.4206,474.64148,0.833707
lwrist,780.2632,531.4069,0.74019957
midhip,678.36426,464.8373,0.770606
rhip,652.92206,462.88644,0.7698473
rknee,682.31805,523.58655,0.84935015
rankle,668.53406,619.57733,0.84707546
lhip,699.88556,466.8032,0.7417129
lknee,770.41034,507.9248,0.88283277
lankle,729.25616,598.0485,0.8551296
reye,758.62964,353.22885,0.9389354
leye,764.58734,351.21298,0.6028606
rear,735.19696,368.8682,0.8300376
lear,0.0,0.0,0.0
lbigtoe,760.6742,623.48083,0.81741565
lsmalltoe,762.59314,617.66437,0.8198461
lheel,715.63104,603.9315,0.81151056
rbigtoe,703.822,645.0144,0.8299806
rsmalltoe,692.0654,646.9793,0.78391474
rheel,662.67737,629.37366,0.7744461
nose,768.5139,353.20215,0.8877041
neck,735.1584,402.19427,0.83970517
rshoulder,707.7613,404.1181,0.78039366
relbow,672.4841,478.61066,0.8125471
rwrist,658.12,570.0,0.8262741
lshoulder,760.6735,402.1297,0.8538901
lelbow,772.3254,462.94952,0.80860716
lwrist,778.28436,523.599,0.8437374
midhip,680.25525,462.81354,0.7608618
rhip,654.8331,460.9284,0.7541761
rknee,682.2649,525.5913,0.8029322
rankle,668.5249,619.5381,0.8528449
lhip,701.8335,462.8628,0.7470478
lknee,764.567,507.80847,0.8659256
lankle,729.2684,598.0508,0.8675328
reye,758.61005,351.19797,0.95847946
leye,764.6147,349.15964,0.58867556
rear,735.16656,366.82547,0.838096
lear,0.0,0.0,0.0
lbigtoe,760.66754,621.59296,0.8369187
lsmalltoe,762.60034,617.61536,0.83532673
lheel,715.65765,603.915,0.8343293
rbigtoe,703.816,645.02856,0.83475244
rsmalltoe,692.0548,646.97174,0.7878601
rheel,662.6907,627.4216,0.78574705
nose,768.487,351.14682,0.90333116
neck,733.2572,400.1692,0.8811787
rshoulder,705.77014,400.18765,0.8049822
relbow,670.55634,478.58688,0.7785799
rwrist,659.38,561.25,0.77532154
lshoulder,760.677,400.16202,0.8844853
lelbow,772.3382,462.91882,0.8173786
lwrist,778.24786,521.6031,0.8030038
midhip,672.5088,458.9246,0.7430824
rhip,650.9247,458.87573,0.78301406
rknee,680.28705,527.5097,0.790335
rankle,666.6844,619.51715,0.87601644
lhip,697.90454,460.80267,0.72148067
lknee,762.5792,505.883,0.8796752
lankle,729.3015,599.9629,0.8922119
reye,758.586,347.21283,0.8931801
leye,768.451,339.45328,0.7435383
rear,737.11725,357.0967,0.8004876
lear,0.0,0.0,0.0
lbigtoe,760.58044,621.5699,0.8750891
lsmalltoe,762.5649,617.6014,0.8692356
lheel,717.5736,603.95496,0.8617044
rbigtoe,699.98883,641.164,0.83927155
rsmalltoe,690.0791,645.0552,0.78746206
rheel,662.6558,627.4203,0.78493637
nose,766.55817,341.4331,0.84421045
neck,733.23157,396.24023,0.8634553
rshoulder,707.7731,394.30066,0.80240804
relbow,670.56573,472.6695,0.6925446
rwrist,659.38,556.25,0.7887838
lshoulder,760.6301,398.14255,0.8879359
lelbow,770.4153,460.83054,0.816782
lwrist,778.2924,513.8398,0.7858633
midhip,670.55927,451.08194,0.7424789
rhip,649.038,449.12323,0.78010076
rknee,680.23376,517.7355,0.7697501
rankle,666.66284,617.61053,0.88242555
lhip,695.99786,455.01608,0.7212469
lknee,760.62,500.1101,0.8808836
lankle,729.31494,599.9443,0.8903572
reye,756.76184,337.51727,0.93418795
leye,762.6451,335.53348,0.7396661
rear,735.1741,353.06253,0.8591776
lear,0.0,0.0,0.0
lbigtoe,760.59796,621.56976,0.8902847
lsmalltoe,762.5858,617.596,0.88499635
lheel,717.574,603.96716,0.88045657
rbigtoe,701.89355,643.1135,0.8306192
rsmalltoe,692.0341,646.94617,0.78770304
rheel,662.6569,623.5551,0.798956
nose,764.6076,337.48355,0.89005923
neck,733.19354,388.37543,0.84250146
rshoulder,705.80444,384.5831,0.7960563
relbow,672.4787,464.81985,0.73598105
rwrist,659.38,551.25,0.7342765
lshoulder,760.6281,392.3015,0.84777766
lelbow,770.4388,454.986,0.80045986
lwrist,778.268,509.83838,0.8602872
midhip,668.5703,447.12076,0.7894398
rhip,648.9802,445.21573,0.80934113
rknee,680.20715,513.79315,0.7594215
rankle,666.6679,617.6515,0.88128996
lhip,692.08997,447.2484,0.7257589
lknee,758.7224,500.07245,0.868913
lankle,729.3208,599.98474,0.8903286
reye,756.7407,335.4754,0.9260845
leye,762.6469,331.57578,0.6500352
rear,735.1626,349.20392,0.823928
lear,0.0,0.0,0.0
lbigtoe,760.61224,621.53925,0.888598
lsmalltoe,762.5712,617.5867,0.89302045
lheel,719.4916,604.0075,0.86090106
rbigtoe,701.91034,645.0131,0.823961
rsmalltoe,692.0262,646.9861,0.78904796
rheel,662.661,625.5006,0.79508054
nose,764.5953,331.58752,0.84463185
neck,733.18427,382.57056,0.8860898
rshoulder,705.7674,382.46106,0.8192733
relbow,672.4718,460.83255,0.7134941
rwrist,658.12,545.0,0.76626635
lshoulder,760.6082,384.53516,0.8820964
lelbow,770.4457,449.10266,0.8208202
lwrist,778.2497,503.96136,0.8167107
midhip,670.5332,445.15442,0.7678613
rhip,650.89496,443.2809,0.77315557
rknee,674.4122,523.60956,0.7419057
rankle,666.6445,619.5279,0.89201015
lhip,694.03564,445.2227,0.7622973
lknee,756.7157,494.31146,0.87419283
lankle,729.3253,599.94116,0.8837405
reye,756.7441,323.78946,0.88311136
leye,762.5948,321.77017,0.72754455
rear,737.1321,337.50668,0.84146523
lear,0.0,0.0,0.0
lbigtoe,760.61194,621.5487,0.87663496
lsmalltoe,762.59283,617.5889,0.87422675
lheel,719.48157,603.98346,0.86482203
rbigtoe,701.88,643.1151,0.8169299
rsmalltoe,692.0177,646.99506,0.7979115
rheel,662.6597,631.2722,0.80090165
nose,762.6129,321.82202,0.89772016
neck,731.3244,372.75806,0.82988906
rshoulder,707.7193,370.7404,0.7962656
relbow,676.38477,445.2673,0.80240726
rwrist,660.62,536.25,0.81454456
lshoulder,760.5688,376.68744,0.8317201
lelbow,766.5525,441.25616,0.7787896
lwrist,776.3391,494.25687,0.8749616
midhip,672.45355,437.41556,0.75190127
rhip,650.89056,435.4575,0.76831484
rknee,664.72046,525.55994,0.7646645
rankle,666.6474,619.5596,0.8893884
lhip,695.94025,441.2976,0.7583843
lknee,752.7793,498.13632,0.79549557
lankle,729.31635,599.928,0.87814486
reye,756.6475,319.83554,0.9056338
leye,760.705,317.83255,0.5493274
rear,735.19995,331.59314,0.8086506
lear,0.0,0.0,0.0
lbigtoe,760.60144,621.5942,0.86437213
lsmalltoe,762.6143,617.6099,0.8570755
lheel,719.4746,603.9901,0.85875994
rbigtoe,701.8771,645.0122,0.8253132
rsmalltoe,690.1335,647.0093,0.803147
rheel,662.69885,631.2827,0.8147506
nose,762.6056,315.92398,0.852092
neck,731.27826,366.8539,0.88103485
rshoulder,703.8405,366.7875,0.81159616
relbow,678.324,433.51053,0.80908114
rwrist,656.88,526.25,0.806395
lshoulder,760.59015,368.75284,0.87504375
lelbow,764.5958,429.6013,0.8359697
lwrist,776.334,492.14102,0.86621344
midhip,674.4429,431.43835,0.81132656
rhip,650.95306,429.55734,0.8203637
rknee,664.5886,519.67065,0.7448138
rankle,666.63916,619.51874,0.8946002
lhip,695.97266,431.50638,0.82709116
lknee,746.9417,500.0591,0.82913476
lankle,729.30963,598.03455,0.86756396
reye,754.79346,308.111,0.8511295
leye,760.6776,306.15872,0.47206545
rear,735.1397,321.83554,0.84294486
lear,0.0,0.0,0.0
lbigtoe,760.5942,621.5869,0.9032032
lsmalltoe,762.5884,617.59766,0.887807
lheel,719.46075,603.9862,0.84774697
rbigtoe,701.89667,645.04315,0.83378863
rsmalltoe,692.0314,647.03485,0.8136638
rheel,662.70074,629.38104,0.8189377
nose,760.6699,292.47232,0.86057955
neck,729.34314,351.08878,0.8855643
rshoulder,699.961,351.07883,0.807796
relbow,672.49414,423.69257,0.77038133
rwrist,654.8491,490.23584,0.78970575
lshoulder,758.7208,351.1128,0.85791564
lelbow,760.7572,407.98926,0.8290667
lwrist,776.298,466.81384,0.85325646
midhip,672.47437,419.75818,0.78679705
rhip,650.89703,419.75375,0.80156624
rknee,662.6206,511.8788,0.8015546
rankle,666.6496,617.65466,0.89221287
lhip,695.93976,419.7755,0.7991887
lknee,743.04944,496.19247,0.8719904
lankle,729.2725,598.01587,0.8753042
reye,750.85944,290.45676,0.82678956
leye,758.6714,288.51187,0.42930925
rear,731.26215,306.12146,0.86523235
lear,0.0,0.0,0.0
lbigtoe,760.65265,621.5607,0.889386
lsmalltoe,762.6432,617.56287,0.86701363
lheel,717.5347,604.0109,0.8501649
rbigtoe,699.9718,641.139,0.82107025
rsmalltoe,688.147,645.05884,0.78055936
rheel,664.56964,627.39777,0.8127744
nose,735.2073,259.06543,0.84006023
neck,713.5729,310.0349,0.8633314
rshoulder,690.1161,312.03918,0.77759445
relbow,664.6839,384.43008,0.8784904
rwrist,650.9786,445.2513,0.9051293
lshoulder,739.1012,308.08337,0.7638828
lelbow,758.584,370.8257,0.7848479
lwrist,774.36053,435.42926,0.85096836
midhip,694.0317,421.7177,0.72903764
rhip,676.3638,423.68408,0.6813424
rknee,692.03107,513.7893,0.8152909
rankle,668.5894,619.53516,0.8645461
lhip,711.6057,419.7482,0.73133534
lknee,758.6076,505.9423,0.84830785
lankle,725.3966,601.9765,0.88954616
reye,727.3233,257.0855,0.8626088
leye,731.2472,255.09523,0.20701802
rear,709.67957,268.87396,0.80940384
lear,0.0,0.0,0.0
lbigtoe,760.7461,621.61615,0.8372211
lsmalltoe,760.7067,617.6629,0.8220416
lheel,711.716,607.8327,0.8766367
rbigtoe,703.8457,647.0038,0.8182261
rsmalltoe,692.07355,648.88007,0.7938822
rheel,664.54645,627.3906,0.84211475
nose,727.2357,245.43945,0.84215045
neck,707.71936,304.10965,0.8528373
rshoulder,680.3366,304.14313,0.8364209
relbow,666.59485,378.58746,0.82377434
rwrist,652.90845,431.56186,0.8204076
lshoulder,731.2751,304.06424,0.8211546
lelbow,748.9193,366.824,0.8100608
lwrist,774.44244,429.51904,0.849838
midhip,697.9738,415.7704,0.77174777
rhip,680.30853,415.7935,0.743546
rknee,692.0806,509.88986,0.8447265
rankle,668.6265,619.5189,0.8492581
lhip,715.6345,413.92838,0.75701654
lknee,756.7001,509.82828,0.8339941
lankle,725.41077,601.9686,0.891413
reye,713.66626,243.44933,0.8692535
leye,721.4938,241.40268,0.1831766
rear,696.0234,257.13892,0.91412175
lear,0.0,0.0,0.0
lbigtoe,760.7196,623.50287,0.8217378
lsmalltoe,760.7255,617.6721,0.8055169
lheel,711.7411,607.805,0.8761836
rbigtoe,705.76666,647.02625,0.7886238
rsmalltoe,692.07684,648.8971,0.77233624
rheel,664.55316,627.41,0.84454215
nose,713.6229,237.54208,0.84982204
neck,699.9366,290.52048,0.8816487
rshoulder,676.40295,292.4153,0.8129224
relbow,664.6527,362.89752,0.8053446
rwrist,652.94836,417.84286,0.79164344
lshoulder,729.247,290.47748,0.8598651
lelbow,746.958,355.06744,0.8091692
lwrist,774.27124,413.88693,0.79517806
midhip,699.87024,402.1464,0.751186
rhip,680.37714,404.068,0.72720987
rknee,684.3009,507.85007,0.8449136
rankle,668.63696,617.57874,0.8378881
lhip,719.53436,400.2512,0.72562015
lknee,746.9051,509.81146,0.86464
lankle,727.2549,601.9098,0.8959491
reye,705.7467,231.66458,0.7717285
leye,711.6941,227.79369,0.19967721
rear,688.14197,243.47398,0.8415578
lear,0.0,0.0,0.0
lbigtoe,760.7139,623.48566,0.84130526
lsmalltoe,760.7373,617.6449,0.82804227
lheel,713.558,607.8154,0.90530217
rbigtoe,701.8599,643.10754,0.7711066
rsmalltoe,688.1232,645.0479,0.7407103
rheel,664.63416,623.52625,0.8584221
nose,707.7756,225.88951,0.894235
neck,696.0126,286.53888,0.9119626
rshoulder,666.55164,288.4253,0.8593465
relbow,652.8543,349.1916,0.73908347
rwrist,650.9769,411.89035,0.8001549
lshoulder,725.40454,286.4661,0.8290196
lelbow,745.0651,341.43277,0.789593
lwrist,768.5116,398.1528,0.7234787
midhip,699.9163,400.18982,0.72924906
rhip,680.37775,402.11777,0.7097975
rknee,682.2287,505.96298,0.86622924
rankle,670.5445,615.647,0.7954358
lhip,723.4309,400.12885,0.7163326
lknee,739.075,503.98795,0.8026178
lankle,727.3292,599.93634,0.8929411
reye,696.0424,225.74368,0.9026438
leye,701.85767,221.83296,0.13369745
rear,680.27216,241.3836,0.92511845
lear,0.0,0.0,0.0
lbigtoe,760.7172,621.54175,0.8846407
lsmalltoe,762.61646,617.5449,0.8732058
lheel,713.65265,605.8994,0.9022152
rbigtoe,701.87286,643.12665,0.75336456
rsmalltoe,688.12396,645.03784,0.7323797
rheel,664.67633,621.54865,0.8740798
nose,699.9247,225.7813,0.9163009
neck,690.13824,274.84244,0.87214136
rshoulder,664.55426,274.8017,0.87504
relbow,649.04193,337.4594,0.83418614
rwrist,650.9283,398.16702,0.76253927
lshoulder,715.6058,274.8418,0.8623198
lelbow,745.0706,331.61652,0.8093217
lwrist,770.44775,380.58798,0.7194836
midhip,697.9071,388.41415,0.72463214
rhip,678.33527,390.37808,0.67104304
rknee,680.26953,498.15997,0.8400613
rankle,670.53516,609.8058,0.76351196
lhip,717.5314,386.4575,0.69501567
lknee,729.38794,492.25784,0.8702122
lankle,729.253,590.1829,0.89042085
reye,692.1048,223.81943,0.8770433
leye,698.0525,217.94121,0.6114987
rear,674.46576,235.62766,0.8183216
lear,0.0,0.0,0.0
lbigtoe,762.6174,621.54266,0.83177036
lsmalltoe,764.5597,617.55115,0.836605
lheel,717.5133,601.9178,0.84040785
rbigtoe,699.92096,643.06213,0.75676686
rsmalltoe,684.2626,641.11957,0.73173296
rheel,666.542,619.5387,0.8782281
nose,697.8918,225.87,0.96580887
neck,682.33435,272.80267,0.92967635
rshoulder,654.87415,272.8951,0.8498739
relbow,639.1562,321.74103,0.85157925
rwrist,650.85645,378.5996,0.7309433
lshoulder,711.64087,272.7203,0.90351593
lelbow,743.02014,321.7169,0.8700009
lwrist,770.3944,366.8927,0.7435349
midhip,697.9102,384.546,0.74760395
rhip,678.3926,386.48212,0.6920403
rknee,680.2942,494.19345,0.8612178
rankle,666.726,603.9011,0.804399
lhip,717.5244,384.45825,0.7134084
lknee,731.2353,492.1898,0.8445256
lankle,729.3604,588.20776,0.8840013
reye,688.14197,225.73907,0.8855872
leye,696.0354,219.93208,0.53107876
rear,670.5228,239.43422,0.82867926
lear,0.0,0.0,0.0
lbigtoe,762.59424,619.55255,0.86570615
lsmalltoe,762.6506,613.7021,0.81863785
lheel,719.51996,598.00854,0.7906307
rbigtoe,695.93085,643.05634,0.74270236
rsmalltoe,678.39124,639.1721,0.7284306
rheel,664.6399,613.7068,0.78144693
nose,696.0268,227.79366,0.96478903
neck,680.3541,272.86533,0.927353
rshoulder,650.958,272.8921,0.86631215
relbow,627.3896,317.7975,0.8068849
rwrist,650.9674,364.83713,0.8130592
lshoulder,709.6402,272.82175,0.88139343
lelbow,741.05634,319.88916,0.8413519
lwrist,770.4361,358.99615,0.7507318
midhip,696.058,384.52203,0.7590624
rhip,678.3346,386.44583,0.6946202
rknee,680.3223,494.24872,0.8724333
rankle,664.71295,603.92017,0.8333384
lhip,715.56,384.4451,0.7368819
lknee,737.1178,492.19495,0.8186127
lankle,729.2929,588.20154,0.8940251
reye,684.2719,225.88354,0.9212432
