,x,y,confidence
lheel,701.83795,603.9039,0.83895737
rbigtoe,688.14215,637.2797,0.86784226
rsmalltoe,676.40265,641.131,0.823316
rheel,658.74194,623.53094,0.73881125
nose,768.5071,413.77304,0.8812307
neck,725.367,441.32892,0.8377671
rshoulder,695.9486,437.3943,0.76978755
relbow,646.9682,494.24738,0.7775678
rwrist,645.06366,549.07,0.7337872
lshoulder,750.857,441.28485,0.7485259
lelbow,756.6621,480.4799,0.78228915
lwrist,764.5391,525.49274,0.7725756
midhip,662.6957,486.33746,0.6836054
rhip,637.23596,482.441,0.69554776
rknee,666.67694,529.50745,0.78784883
rankle,664.6399,617.6597,0.8665942
lhip,684.27997,488.3324,0.6218671
lknee,745.0516,509.8895,0.87058836
lankle,713.6531,598.0435,0.8759495
reye,758.7079,402.13293,0.9247787
leye,772.4049,400.27255,0.78896743
rear,731.31494,407.9895,0.8480084
lear,0.0,0.0,0.0
lbigtoe,744.9993,617.6149,0.9471004
lsmalltoe,745.01984,611.7213,0.8456624
lheel,701.85596,603.91534,0.833691
rbigtoe,688.15924,637.27844,0.8666999
rsmalltoe,676.41766,641.1097,0.8258316
rheel,658.7393,621.60815,0.7371472
nose,770.39294,411.86295,0.86299014
neck,725.36096,439.36102,0.83612883
rshoulder,696.0335,435.46823,0.77594507
relbow,646.95953,494.1282,0.79006636
rwrist,646.96686,543.1791,0.8097741
lshoulder,746.99225,441.26233,0.76632804
lelbow,756.6596,478.57477,0.7799189
lwrist,764.5987,519.68805,0.719509
midhip,664.5913,482.48163,0.675844
rhip,637.28204,480.54678,0.68866295
rknee,666.5878,529.51044,0.7958711
rankle,664.6399,617.64185,0.87063396
lhip,688.14044,484.41522,0.6069857
lknee,744.9451,509.81393,0.88075256
lankle,713.6262,598.03174,0.8775556
reye,758.718,400.21338,0.9581797
leye,774.2608,400.14212,0.85019904
rear,731.3299,404.07355,0.84100753
lear,0.0,0.0,0.0
lbigtoe,744.9831,617.6195,0.94162273
lsmalltoe,745.02026,611.7264,0.84081626
lheel,701.8697,603.9158,0.8425249
rbigtoe,686.22815,637.25165,0.88208526
rsmalltoe,674.4565,639.2035,0.82691425
rheel,658.7838,621.5655,0.7514307
nose,768.48706,404.13507,0.8480145
neck,725.38605,431.6138,0.88734215
rshoulder,695.9454,431.48123,0.82196236
relbow,639.14526,486.33582,0.7010552
rwrist,646.94916,541.18317,0.8251802
lshoulder,752.8018,433.4537,0.79642296
lelbow,752.7817,476.49347,0.8087613
lwrist,762.6744,513.8251,0.7798121
midhip,662.7085,482.42538,0.69870514
rhip,637.2795,480.557,0.68845886
rknee,666.5735,525.62476,0.8152626
rankle,664.63965,617.6099,0.8794712
lhip,686.184,482.42163,0.6476098
lknee,744.9325,507.9554,0.8949171
lankle,713.62585,598.0501,0.8857337
reye,758.7066,398.2784,0.9738847
leye,772.37274,398.20023,0.79870945
rear,731.2839,400.19604,0.90056425
lear,0.0,0.0,0.0
lbigtoe,745.0139,617.6281,0.9295945
lsmalltoe,745.0414,611.72656,0.82656753
lheel,701.8729,603.9161,0.85804135
rbigtoe,686.2038,637.27747,0.87036043
rsmalltoe,674.43396,639.22156,0.8270841
rheel,658.78546,619.684,0.7602379
nose,768.4883,402.14218,0.8761603
neck,725.3393,431.4858,0.8932755
rshoulder,694.0555,429.5784,0.81037736
relbow,643.12067,482.46933,0.71058273
rwrist,646.98,543.1491,0.77700603
lshoulder,750.87964,431.54187,0.80565786
lelbow,754.7137,474.57822,0.79202765
lwrist,762.6277,511.8168,0.8213191
midhip,664.66644,478.56802,0.7200402
rhip,639.212,478.56152,0.70930314
rknee,664.6589,535.30444,0.7423263
rankle,664.6318,617.6319,0.8868667
lhip,692.0401,478.56366,0.6466158
lknee,744.9285,507.96283,0.8706548
lankle,713.5825,598.0605,0.8913684
reye,758.677,398.12738,0.9524473
leye,772.4211,396.25897,0.8254361
rear,731.2712,398.2458,0.917804
lear,0.0,0.0,0.0
lbigtoe,745.03064,617.6382,0.91083443
lsmalltoe,745.0471,611.7362,0.8078185
lheel,699.95483,603.92615,0.8700105
rbigtoe,684.30835,637.26025,0.867464
rsmalltoe,672.50793,639.2167,0.82068574
rheel,660.696,621.5222,0.77612305
nose,768.4824,400.08728,0.90336436
neck,727.238,427.60013,0.8786427
rshoulder,695.9428,419.72342,0.790065
relbow,643.12555,476.61868,0.7352811
rwrist,647.00024,537.33344,0.79262
lshoulder,754.7518,429.52975,0.83475304
lelbow,756.6436,474.57428,0.7866655
lwrist,764.5796,515.7697,0.76663905
midhip,664.62067,476.51874,0.7182361
rhip,639.17615,474.6121,0.6791949
rknee,664.539,525.54755,0.7507097
rankle,664.6133,617.5854,0.87770283
lhip,688.1572,476.5878,0.6715053
lknee,742.9796,509.83347,0.8747414
lankle,713.597,598.0337,0.8861948
reye,758.66437,392.31647,0.90029824
leye,772.41864,388.4454,0.78196037
rear,731.27686,396.2088,0.8807215
lear,0.0,0.0,0.0
lbigtoe,745.0149,617.6105,0.92414075
lsmalltoe,745.04297,609.8105,0.8240301
lheel,701.8302,603.9073,0.870553
rbigtoe,684.2625,637.2521,0.8669838
rsmalltoe,670.5387,639.1903,0.83008313
rheel,660.72546,619.6728,0.7794623
nose,770.3843,394.3146,0.84884804
neck,725.34393,417.84116,0.8779037
rshoulder,694.055,415.81747,0.8390736
relbow,643.1302,476.4835,0.7805874
rwrist,645.08704,539.1894,0.8073225
lshoulder,752.8117,421.7206,0.7876232
lelbow,750.8407,466.7482,0.7880271
lwrist,762.6223,509.96088,0.84033316
midhip,666.5894,472.6504,0.746844
rhip,645.0162,468.71765,0.6772327
rknee,662.64844,525.49207,0.7659251
rankle,664.588,617.59973,0.88496864
lhip,692.06976,474.63904,0.69785583
lknee,742.9322,509.95587,0.83302367
lankle,713.61285,598.0333,0.88522494
reye,758.7003,384.50906,0.9573422
leye,772.37854,384.43042,0.78892624
rear,729.3706,386.4439,0.9164589
lear,0.0,0.0,0.0
lbigtoe,745.00995,617.58496,0.930261
lsmalltoe,745.0339,609.7665,0.8414869
lheel,701.89294,603.9195,0.8502421
rbigtoe,684.2216,637.21643,0.8718855
rsmalltoe,668.6289,639.1557,0.8232973
rheel,660.7239,621.53265,0.81297475
nose,766.5454,386.50095,0.85149306
neck,725.39856,413.96655,0.89729154
rshoulder,693.97577,411.9496,0.7865692
relbow,635.3413,462.8795,0.74908906
rwrist,645.0383,525.49884,0.77344054
lshoulder,754.78925,415.82187,0.8175326
lelbow,754.7243,460.97504,0.78829753
lwrist,764.5708,507.8662,0.7793826
midhip,666.6171,464.8245,0.75021124
rhip,643.124,462.92926,0.70183474
rknee,652.926,537.3115,0.7672093
rankle,664.58057,617.63873,0.9030312
lhip,693.9813,466.8031,0.67387897
lknee,739.0514,509.81046,0.81339854
lankle,713.6151,599.9161,0.902639
reye,758.6537,382.52243,0.94818693
leye,770.46063,382.4282,0.79450583
rear,729.37866,382.56546,0.9438044
lear,0.0,0.0,0.0
lbigtoe,745.07855,617.62897,0.9071454
lsmalltoe,745.0617,609.8072,0.824937
lheel,701.90234,603.9444,0.869399
rbigtoe,684.20996,637.2069,0.8806448
rsmalltoe,668.6307,639.1721,0.8251835
rheel,662.6236,621.5979,0.8131752
nose,766.5164,382.51868,0.8957592
neck,725.3365,411.89444,0.85897326
rshoulder,692.07074,404.1371,0.75981116
relbow,635.18304,458.91525,0.80402255
rwrist,641.1034,511.84897,0.7989376
lshoulder,754.7605,413.78616,0.8301425
lelbow,750.8688,457.00284,0.7540049
lwrist,762.5777,496.145,0.77684754
midhip,668.60474,460.9171,0.7661493
rhip,646.9721,460.94235,0.73476094
rknee,652.8523,535.3017,0.78738964
rankle,664.56335,617.6452,0.89882064
lhip,695.9988,460.9301,0.7531179
lknee,731.3123,513.7777,0.77953917
lankle,713.6217,598.0023,0.89012295
reye,758.59674,372.7426,0.88456035
leye,770.3968,370.7899,0.7846604
rear,729.30164,378.59106,0.89598274
lear,0.0,0.0,0.0
lbigtoe,746.9384,617.63,0.9001122
lsmalltoe,746.92554,609.7982,0.8163063
lheel,701.9095,603.9207,0.8708206
rbigtoe,682.37256,635.33563,0.8912318
rsmalltoe,668.61566,639.1437,0.82630646
rheel,660.7405,623.47723,0.7822252
nose,766.5392,372.7801,0.83862084
neck,725.3866,402.0903,0.8954976
rshoulder,692.0833,398.26596,0.8109043
relbow,633.251,445.21207,0.83680964
rwrist,639.2238,507.95212,0.8042229
lshoulder,756.6709,404.0934,0.8165016
lelbow,746.97845,449.1798,0.7990739
lwrist,760.75885,492.22552,0.8611286
midhip,668.61383,456.98895,0.7662361
rhip,648.8968,457.00095,0.7244995
rknee,652.86414,535.3455,0.80886203
rankle,664.5624,617.6249,0.89903295
lhip,695.9697,458.89606,0.7579346
lknee,729.23474,523.56305,0.8428289
lankle,713.63434,598.0418,0.88715625
reye,758.59955,366.934,0.9564636
leye,770.4108,366.81415,0.80283755
rear,729.26825,368.89636,0.94843596
lear,0.0,0.0,0.0
lbigtoe,745.0732,617.62134,0.909338
lsmalltoe,745.0692,609.778,0.8230255
lheel,703.8302,603.9232,0.8764776
rbigtoe,682.3386,635.31256,0.88728887
rsmalltoe,668.57605,637.27246,0.8237762
rheel,662.6289,621.6226,0.77916014
nose,762.6737,366.91092,0.9089485
neck,723.4195,398.21475,0.8969172
rshoulder,690.1295,394.29044,0.76999664
relbow,633.3036,437.35828,0.7816576
rwrist,643.0897,498.14197,0.73753655
lshoulder,752.77527,400.18472,0.8386929
lelbow,748.89026,447.16312,0.7829223
lwrist,762.5647,490.22607,0.7882098
midhip,668.53204,453.0549,0.764544
rhip,645.072,451.09207,0.7116391
rknee,651.0325,527.4712,0.8444281
rankle,664.5773,617.63525,0.8965374
lhip,695.9203,456.93643,0.7476645
lknee,727.33105,513.7628,0.85596395
lankle,713.63306,598.0428,0.8840301
reye,756.6805,359.02023,0.8639941
leye,766.54865,355.18753,0.795449
rear,729.2183,364.92926,0.9396163
lear,0.0,0.0,0.0
lbigtoe,745.04016,617.6168,0.9291414
lsmalltoe,745.06635,609.78625,0.8413863
lheel,703.8617,603.98755,0.8805247
rbigtoe,682.34644,635.3343,0.87165284
rsmalltoe,668.58044,637.2887,0.802599
rheel,662.64026,623.49457,0.77528316
nose,762.65295,360.9825,0.8363831
neck,723.41327,388.43707,0.83095956
rshoulder,693.9695,384.44916,0.8287765
relbow,633.3776,431.47003,0.8452971
rwrist,641.1044,496.22986,0.788373
lshoulder,750.84,396.2323,0.8139677
lelbow,746.9689,439.37796,0.8096516
lwrist,760.73956,478.57693,0.8392207
midhip,670.5591,449.18848,0.78024423
rhip,648.96936,449.1636,0.75481766
rknee,650.9803,525.54865,0.8770863
rankle,664.56964,617.60486,0.886915
lhip,695.976,451.08887,0.7973167
lknee,725.3883,509.85184,0.90119183
lankle,713.59125,598.00726,0.8858384
reye,756.6673,353.0831,0.90973663
leye,764.606,351.2571,0.7487078
rear,727.37915,353.22977,0.9475659
lear,0.0,0.0,0.0
lbigtoe,745.0584,617.63007,0.93035084
lsmalltoe,745.07825,609.78455,0.84400386
lheel,701.9144,603.99243,0.8825775
rbigtoe,682.38007,635.3493,0.8725953
rsmalltoe,668.6228,637.2994,0.794593
rheel,662.6761,621.62256,0.792923
nose,762.57916,351.14026,0.90266275
neck,721.4633,382.59567,0.8891055
rshoulder,690.13855,380.56494,0.7846908
relbow,635.2975,427.6243,0.8173319
rwrist,645.071,492.2627,0.81232834
lshoulder,748.8694,384.54767,0.8517137
lelbow,746.9689,431.4972,0.83875215
lwrist,760.63934,472.65588,0.8610796
midhip,668.5886,445.29163,0.80958235
rhip,648.89716,445.27045,0.7592281
rknee,650.9352,523.51495,0.86447275
rankle,662.72125,617.54767,0.86409336
lhip,694.04083,447.14832,0.8124125
lknee,719.4895,507.9139,0.8717183
lankle,713.5606,598.0053,0.89222777
reye,754.7753,339.49716,0.8532652
leye,762.6687,339.41107,0.7673239
rear,729.227,347.27124,0.89582694
lear,0.0,0.0,0.0
lbigtoe,746.91046,617.6496,0.92544854
lsmalltoe,746.9149,609.7996,0.8377619
lheel,701.86536,604.0097,0.86850464
rbigtoe,682.3412,635.3426,0.88605374
rsmalltoe,668.5865,637.276,0.820501
rheel,660.73975,621.57446,0.7859482
nose,760.6478,337.44345,0.9279514
neck,723.37665,370.84,0.83693403
rshoulder,694.0119,366.92984,0.8380872
relbow,635.23425,415.8886,0.8027817
rwrist,637.219,476.61642,0.74067175
lshoulder,748.8992,380.50714,0.8174887
lelbow,746.9085,427.5829,0.8524898
lwrist,760.6939,462.95355,0.8611144
midhip,670.5554,443.19608,0.76378745
rhip,650.8663,443.20886,0.7555263
rknee,650.95154,521.60114,0.8493072
rankle,662.699,615.6787,0.8527162
lhip,695.9444,443.2494,0.794088
lknee,713.7297,507.95865,0.9004226
lankle,713.5658,596.076,0.88605833
reye,750.8631,331.61972,0.8340574
leye,762.57275,329.61063,0.7661965
rear,727.36755,335.48267,0.9513174
lear,0.0,0.0,0.0
lbigtoe,745.05365,617.6563,0.9405463
lsmalltoe,745.07227,609.7853,0.8644734
lheel,703.7958,603.96875,0.86992913
rbigtoe,682.32086,635.31586,0.8815216
rsmalltoe,668.57355,637.223,0.8181658
rheel,660.71063,621.52875,0.7960097
nose,758.5788,323.81137,0.79760075
neck,719.52466,366.75586,0.85537887
rshoulder,686.2165,357.1001,0.7788551
relbow,637.1941,415.81345,0.8040076
rwrist,635.3126,476.51184,0.71496856
lshoulder,750.8347,368.82022,0.86052436
lelbow,745.04694,417.868,0.85458094
lwrist,760.64105,456.96866,0.8411705
midhip,676.4271,439.32465,0.76956165
rhip,652.86914,437.3852,0.75837296
rknee,652.87714,519.63434,0.8071781
rankle,662.69434,615.6793,0.8567206
lhip,697.86725,441.30347,0.8035112
lknee,713.71844,507.8856,0.8959842
lankle,713.53375,596.06683,0.8842709
reye,746.88885,319.81454,0.8438357
leye,758.7285,319.85242,0.72649896
rear,727.278,321.89322,0.8937274
lear,0.0,0.0,0.0
lbigtoe,745.07056,617.6306,0.9507464
lsmalltoe,745.05963,607.88763,0.87110656
lheel,701.89276,603.98975,0.8752668
rbigtoe,682.2452,635.284,0.9065672
rsmalltoe,666.66736,635.36926,0.8480489
rheel,660.69196,621.55255,0.79754406
nose,744.8984,306.2008,0.8223968
neck,717.56683,351.20914,0.8813864
rshoulder,686.1997,345.28915,0.7928133
relbow,646.972,400.24454,0.76958996
rwrist,635.22485,460.8411,0.75621223
lshoulder,746.9982,355.13547,0.84178096
lelbow,745.04663,404.10846,0.850099
lwrist,758.5925,443.26675,0.83755034
midhip,680.39374,441.27478,0.8130975
rhip,662.714,437.40417,0.75570685
rknee,662.6256,517.7213,0.7695419
rankle,664.53357,615.68854,0.84875405
lhip,698.04236,443.19543,0.7850049
lknee,723.37756,507.93726,0.84293926
lankle,713.5411,597.98553,0.8903079
reye,737.10785,304.0564,0.79037166
leye,748.85864,304.07437,0.77420926
rear,721.4474,306.1997,0.84583485
lear,758.58154,310.08813,0.2818522
lbigtoe,745.03644,617.6119,0.96739334
lsmalltoe,745.04486,609.76404,0.8867841
lheel,701.87427,603.99426,0.86743045
rbigtoe,682.3434,635.30914,0.883449
rsmalltoe,668.5932,637.19977,0.8341619
rheel,658.7899,621.51984,0.7965753
nose,744.9958,292.47748,0.6278209
neck,713.68463,337.56183,0.89252114
rshoulder,684.2034,337.40533,0.84883845
relbow,648.9748,398.2604,0.8528216
rwrist,635.2615,458.893,0.7950362
lshoulder,744.9898,343.3234,0.84216136
lelbow,745.0275,396.19925,0.86900586
lwrist,756.742,433.5418,0.8611299
midhip,690.0804,441.27454,0.7233457
rhip,666.6766,439.3705,0.74224454
rknee,666.5994,517.72015,0.81294805
rankle,664.5504,615.65826,0.8478904
lhip,711.60046,441.30356,0.7530687
lknee,729.24554,509.79526,0.8836676
lankle,713.56866,596.0698,0.8849714
reye,739.1114,288.53967,0.6153971
leye,744.98505,288.4531,0.37924612
rear,715.61084,292.45,0.78860104
lear,0.0,0.0,0.0
lbigtoe,745.03284,617.5852,0.9467275
lsmalltoe,745.0362,607.8821,0.8757388
lheel,701.85657,603.9571,0.8700889
rbigtoe,684.2469,635.3018,0.86860865
rsmalltoe,670.5239,637.1978,0.82160515
rheel,658.7428,619.66345,0.8103551
nose,731.2305,286.48465,0.6645108
neck,711.59314,335.44766,0.89843017
rshoulder,680.2477,333.52307,0.837569
relbow,648.93713,394.2832,0.82705504
rwrist,637.2274,449.1368,0.7721233
lshoulder,742.9615,335.57788,0.8936647
lelbow,744.908,384.5409,0.8936917
lwrist,758.58496,429.48273,0.8812311
midhip,692.1012,439.33908,0.7315473
rhip,668.528,439.34076,0.7278099
rknee,668.52374,519.6738,0.8428971
rankle,664.54315,615.6202,0.85948396
lhip,713.54376,439.34854,0.7655355
lknee,741.02313,509.89304,0.87821454
lankle,713.5918,596.08966,0.8906683
reye,725.32104,276.7797,0.636609
leye,731.2482,274.84253,0.56624216
rear,698.0308,288.46893,0.85178137
lear,0.0,0.0,0.0
lbigtoe,746.9295,617.6507,0.93231595
lsmalltoe,746.9374,611.73206,0.841214
lheel,701.8417,603.8907,0.8708865
rbigtoe,684.21783,635.3542,0.8379964
rsmalltoe,668.626,637.2196,0.8157013
rheel,656.83923,619.63873,0.8240676
nose,717.5486,274.7703,0.7240883
neck,701.87994,325.72495,0.83710843
rshoulder,672.4454,325.7447,0.7849484
relbow,646.9882,388.4549,0.7819801
rwrist,635.3551,447.17197,0.8744466
lshoulder,733.1952,327.64734,0.8147544
lelbow,744.9121,378.64395,0.84455335
lwrist,758.7042,419.74628,0.83707774
midhip,695.9049,435.43182,0.76975095
rhip,668.6215,435.4658,0.7150581
rknee,668.6045,521.62305,0.8340532
rankle,664.5286,613.71265,0.8452863
lhip,713.6919,435.39896,0.76308554
lknee,743.0075,509.93164,0.8816098
lankle,713.6388,596.09894,0.87730783
reye,709.702,270.8737,0.73519516
leye,719.5012,268.9063,0.49916816
rear,686.23083,278.7222,0.8139836
lear,0.0,0.0,0.0
lbigtoe,745.0762,617.68524,0.91677207
lsmalltoe,746.9801,611.754,0.8165581
lheel,703.7909,603.9009,0.852014
rbigtoe,682.3796,635.3449,0.83018833
rsmalltoe,668.5778,637.2138,0.8046728
rheel,658.7545,619.5944,0.8253429
nose,680.37866,257.13373,0.9129871
neck,674.45526,310.03094,0.8435049
rshoulder,641.1028,313.98642,0.7987831
relbow,635.2834,372.738,0.7719296
rwrist,648.9442,415.8669,0.69421077
lshoulder,709.64453,308.1265,0.841374
lelbow,737.10345,359.0164,0.7786636
lwrist,760.60474,398.2244,0.74605256
midhip,694.0426,427.58234,0.7545946
rhip,668.52423,429.54544,0.753682
rknee,668.5667,509.90564,0.8357963
rankle,664.6249,607.8568,0.8435942
lhip,713.6983,421.74747,0.74657786
lknee,731.2842,503.99173,0.8072323
