,x,y,confidence
lknee,780.2739,537.2285,0.7841183
lankle,758.713,605.8454,0.9122309
reye,805.6962,382.42896,0.8315797
leye,815.4709,380.57977,0.33714795
rear,774.4264,382.49634,0.86423016
lear,0.0,0.0,0.0
lbigtoe,794.0126,629.3468,0.8795969
lsmalltoe,792.06067,619.6498,0.8650553
lheel,745.0398,613.7303,0.8001369
rbigtoe,731.28925,662.64813,0.8072257
rsmalltoe,717.55115,662.64923,0.7407601
rheel,686.1708,635.2934,0.7652789
nose,815.52936,386.43997,0.812837
neck,774.31323,425.65646,0.8616289
rshoulder,743.01575,425.59808,0.8088175
relbow,713.6269,496.12582,0.8031108
rwrist,711.596,560.804,0.75038564
lshoulder,805.65466,423.70868,0.82330495
lelbow,803.7206,490.2401,0.7384242
lwrist,807.6839,539.322,0.838802
midhip,705.799,472.6436,0.651428
rhip,682.2183,470.7233,0.7266984
rknee,725.388,545.11725,0.73732233
rankle,697.90204,631.2687,0.8540309
lhip,737.1216,476.49008,0.58175296
lknee,780.1999,529.5127,0.779255
lankle,758.70715,604.0049,0.9150398
reye,805.7645,380.5612,0.84251046
leye,817.4682,378.61044,0.24485059
rear,776.30206,382.42548,0.8746605
lear,0.0,0.0,0.0
lbigtoe,793.9479,629.4039,0.90968525
lsmalltoe,792.0572,619.6707,0.8725937
lheel,745.0282,615.59314,0.8235806
rbigtoe,731.2918,662.6106,0.82233065
rsmalltoe,717.56573,660.7151,0.74780977
rheel,686.23193,635.2539,0.80551654
nose,821.2861,382.49448,0.84360236
neck,774.4024,417.77167,0.8858467
rshoulder,744.9581,415.88403,0.8416255
relbow,713.62695,490.22562,0.8193153
rwrist,711.576,554.8595,0.8084646
lshoulder,805.6986,417.8189,0.84563255
lelbow,801.8167,486.38348,0.6939202
lwrist,807.6088,539.2406,0.8021129
midhip,701.90515,464.81955,0.6735234
rhip,680.3193,462.88574,0.7830376
rknee,725.3748,539.2755,0.7530115
rankle,697.8845,631.3683,0.8345876
lhip,737.1098,474.58765,0.58029497
lknee,776.40515,529.4748,0.8023636
lankle,758.72424,603.96173,0.9158376
reye,807.7072,370.77423,0.81830686
leye,821.36127,368.87384,0.30701786
rear,780.27094,376.64484,0.77586627
lear,0.0,0.0,0.0
lbigtoe,793.92175,629.38965,0.89898455
lsmalltoe,792.0695,619.64935,0.85859144
lheel,745.01337,613.68915,0.80809313
rbigtoe,731.28613,662.6494,0.80372083
rsmalltoe,717.5535,662.6416,0.7508763
rheel,686.1925,637.1963,0.7934186
nose,821.2877,366.92294,0.7575759
neck,774.418,398.21906,0.88052356
rshoulder,745.0013,396.2802,0.8355013
relbow,711.62537,464.84705,0.81167597
rwrist,699.8745,527.5661,0.76156527
lshoulder,805.6946,400.08618,0.8619803
lelbow,803.7284,449.18973,0.779353
lwrist,803.689,509.96466,0.83267194
midhip,709.7134,445.1851,0.7178884
rhip,682.2977,439.3391,0.70828146
rknee,701.8583,533.36926,0.72591156
rankle,697.9016,629.4131,0.82229316
lhip,733.19025,447.23758,0.6769947
lknee,758.74,523.6177,0.863878
lankle,758.6483,603.9392,0.9140367
reye,813.51135,355.10657,0.72146124
leye,823.32526,355.1707,0.19129807
rear,790.038,353.17953,0.78528273
lear,0.0,0.0,0.0
lbigtoe,792.0881,631.2623,0.8779005
lsmalltoe,792.05725,619.6307,0.85752463
lheel,745.0229,615.6091,0.83506215
rbigtoe,731.272,654.8244,0.7744824
rsmalltoe,715.623,654.87067,0.7222303
rheel,688.1668,635.3276,0.74743694
nose,823.2639,353.2052,0.7798893
neck,774.3908,388.4113,0.83391273
rshoulder,744.9907,384.5896,0.824905
relbow,711.5688,462.84656,0.7901686
rwrist,698.0365,523.5462,0.78998685
lshoulder,805.6751,392.3431,0.7898541
lelbow,803.7284,449.17654,0.729658
lwrist,801.75195,509.84937,0.8167063
midhip,705.7566,433.50464,0.71879685
rhip,680.34454,431.45984,0.77811223
rknee,699.9074,527.5259,0.78689593
rankle,697.9249,631.2845,0.8374596
lhip,729.34216,443.23425,0.691907
lknee,756.75604,523.59094,0.8302995
lankle,758.6486,603.9308,0.90607876
reye,815.49976,343.36673,0.7053315
leye,823.4085,345.30368,0.17812377
rear,789.9995,345.27325,0.76929915
lear,0.0,0.0,0.0
lbigtoe,793.9366,629.4121,0.8685454
lsmalltoe,792.0891,619.6209,0.84178454
lheel,745.04425,615.6039,0.825992
rbigtoe,731.2327,654.88214,0.7850572
rsmalltoe,715.6106,656.8317,0.7274643
rheel,690.1401,637.2311,0.7450232
nose,823.2634,353.2007,0.7808964
neck,774.3907,388.40732,0.83485186
rshoulder,744.9898,384.5888,0.82561845
relbow,711.5669,462.86896,0.78663677
rwrist,698.02765,523.5597,0.7910534
lshoulder,805.6764,392.33807,0.78984874
lelbow,803.7353,449.16797,0.7335438
lwrist,801.7553,509.85117,0.81743425
midhip,705.76935,433.51215,0.7188358
rhip,680.3529,431.46844,0.77758515
rknee,699.89777,527.54517,0.78696686
rankle,697.9249,631.2859,0.8376607
lhip,729.35223,443.23706,0.6918992
lknee,756.75525,523.5942,0.83117485
lankle,758.6488,603.93036,0.9062018
reye,815.4983,343.36084,0.7059054
leye,823.40814,345.29944,0.17809972
rear,790.0026,343.38855,0.7697032
lear,0.0,0.0,0.0
lbigtoe,793.93604,629.4118,0.86853194
lsmalltoe,792.0892,619.62067,0.8420259
lheel,745.0438,615.6037,0.8264947
rbigtoe,731.2324,654.8812,0.7856732
rsmalltoe,715.61,656.8318,0.7279545
rheel,690.14087,637.2328,0.74426836
nose,823.41797,345.32144,0.72363794
neck,776.2743,382.5318,0.88840044
rshoulder,744.9257,382.4552,0.83441746
relbow,711.6555,447.13864,0.8863314
rwrist,697.99036,509.96182,0.83564144
lshoulder,807.61096,384.42557,0.860114
lelbow,805.6207,437.42236,0.77621996
lwrist,797.8677,498.1521,0.7796125
midhip,709.65955,435.44922,0.7368005
rhip,682.2614,431.52597,0.7898342
rknee,697.9413,525.49524,0.841002
rankle,697.8958,627.4304,0.8148042
lhip,731.2546,443.24988,0.7476829
lknee,752.7635,521.64874,0.8200698
lankle,758.6291,603.92584,0.9035301
reye,819.36066,335.5351,0.7557161
leye,829.1825,335.4719,0.16443408
rear,790.0718,337.42844,0.86029553
lear,0.0,0.0,0.0
lbigtoe,792.0611,629.41327,0.869069
lsmalltoe,792.05164,619.6203,0.83715135
lheel,745.0285,615.6186,0.8257279
rbigtoe,731.28534,654.86255,0.7660153
rsmalltoe,717.5115,656.8076,0.72785485
rheel,690.1194,635.34937,0.7518392
nose,825.3049,335.534,0.76908004
neck,776.3858,368.892,0.86527485
rshoulder,746.9308,368.79648,0.81943345
relbow,711.7364,439.34464,0.8695487
rwrist,698.0516,503.97015,0.80640864
lshoulder,807.6132,372.7047,0.80563855
lelbow,803.7611,429.59515,0.80642927
lwrist,799.83234,490.22,0.78381026
midhip,709.7007,431.59534,0.76701903
rhip,682.29645,429.59756,0.7802508
rknee,697.8707,523.5572,0.84867775
rankle,696.0764,625.4914,0.82034236
lhip,731.2528,437.41815,0.7334748
lknee,746.9764,519.6815,0.8325337
lankle,758.6518,603.8756,0.91000724
reye,819.4095,323.77164,0.7410313
leye,827.27124,323.7589,0.1630922
rear,790.064,327.65668,0.79708254
lear,0.0,0.0,0.0
lbigtoe,792.0902,629.39124,0.86289406
lsmalltoe,792.07886,619.6131,0.8412386
lheel,745.05536,615.63293,0.8321209
rbigtoe,731.2199,654.833,0.76286656
rsmalltoe,715.61694,656.7802,0.7314651
rheel,690.10126,635.3404,0.74883115
nose,827.2955,333.5274,0.7803332
neck,780.2534,366.79736,0.8396435
rshoulder,748.867,362.95105,0.7594537
relbow,711.72424,429.5268,0.8847443
rwrist,698.0118,492.2167,0.8521662
lshoulder,811.549,368.76447,0.8130388
lelbow,805.6918,427.54102,0.8169837
lwrist,799.84174,480.46768,0.82410014
midhip,709.6995,429.60248,0.80320764
rhip,682.3492,427.55716,0.76981306
rknee,696.0843,519.6765,0.8346332
rankle,696.0579,625.48303,0.8250506
lhip,729.3898,433.47247,0.7697679
lknee,745.0868,519.6572,0.83995074
lankle,758.6625,603.8889,0.9085028
reye,821.4177,319.91907,0.8667688
leye,835.03204,319.92822,0.16174738
rear,792.0642,319.80334,0.8378525
lear,0.0,0.0,0.0
lbigtoe,794.0126,631.27325,0.8496734
lsmalltoe,793.96765,619.66254,0.80415624
lheel,745.06573,615.65704,0.8262611
rbigtoe,729.40063,654.8731,0.7596811
rsmalltoe,715.61316,656.8204,0.7210326
rheel,688.1676,635.3148,0.75047565
nose,823.3805,312.0372,0.7435871
neck,778.3269,353.24277,0.83070093
rshoulder,748.8769,353.15652,0.78431576
relbow,711.5504,429.4778,0.8598822
rwrist,697.9625,482.45895,0.85854477
lshoulder,807.735,357.03714,0.7893532
lelbow,805.61597,417.7631,0.7953566
lwrist,797.8334,476.49915,0.8081293
midhip,711.5636,427.62338,0.8097881
rhip,684.25574,425.5882,0.7341988
rknee,697.9228,513.80597,0.8406136
rankle,697.8861,623.4894,0.8380898
lhip,729.391,431.4702,0.80213135
lknee,746.9881,511.85562,0.8280012
lankle,758.66943,603.84937,0.9077001
reye,815.5071,304.22983,0.8064732
leye,827.2302,304.1167,0.24362478
rear,789.9864,306.2221,0.86219907
lear,0.0,0.0,0.0
lbigtoe,793.9963,631.27246,0.8401959
lsmalltoe,793.959,619.65796,0.7985541
lheel,745.0761,615.607,0.8295685
rbigtoe,729.3701,656.7756,0.7637729
rsmalltoe,715.58636,656.78467,0.7211987
rheel,690.14233,635.21045,0.7673589
nose,815.5047,302.20425,0.75283563
neck,776.3362,347.28506,0.818367
rshoulder,746.9743,349.1573,0.74488175
relbow,709.71436,413.84445,0.81420815
rwrist,698.058,474.64465,0.8634449
lshoulder,805.7262,345.3223,0.7570156
lelbow,803.74493,413.88458,0.69340163
lwrist,797.8916,470.69745,0.7599527
midhip,713.5755,429.59946,0.8090767
rhip,692.02905,429.5357,0.73011386
rknee,707.702,523.6042,0.77910835
rankle,699.89453,625.45575,0.8005916
lhip,733.24866,431.5076,0.7613338
lknee,756.7187,511.8839,0.7964792
lankle,758.67145,603.84906,0.9010545
reye,805.7451,292.40817,0.82342875
leye,819.4516,290.53946,0.100743346
rear,786.1161,302.19684,0.81837857
lear,0.0,0.0,0.0
lbigtoe,793.94086,631.28534,0.87253785
lsmalltoe,793.9364,619.64746,0.82980055
lheel,745.0811,613.7015,0.81881994
rbigtoe,731.21796,660.7384,0.7574228
rsmalltoe,715.5831,658.7861,0.72454995
rheel,695.9117,635.2385,0.7992159
nose,821.3865,292.40964,0.8259296
neck,774.358,339.47928,0.8270563
rshoulder,745.01514,337.5644,0.79855806
relbow,709.7352,407.97263,0.8032583
rwrist,699.8759,464.8397,0.85542744
lshoulder,803.6825,345.29846,0.7237145
lelbow,803.7165,406.0583,0.6711043
lwrist,799.7858,460.81238,0.7409888
midhip,715.5692,431.5545,0.7738361
rhip,695.956,431.53943,0.73542255
rknee,711.6871,523.5825,0.8410621
rankle,701.8603,621.55426,0.808523
lhip,739.06665,433.46857,0.7212757
lknee,762.6502,511.88498,0.79511946
lankle,758.7004,603.876,0.92380476
reye,807.7281,286.49432,0.82397306
leye,821.2622,284.5561,0.071110725
rear,780.2374,290.47763,0.84321344
lear,0.0,0.0,0.0
lbigtoe,795.8856,629.40875,0.8740299
lsmalltoe,794.00323,619.6257,0.85954803
lheel,745.0571,615.60284,0.84872705
rbigtoe,729.2223,660.6955,0.7788369
rsmalltoe,713.5945,654.894,0.7548131
rheel,697.8855,631.3228,0.7882718
nose,790.04034,274.73206,0.76035494
neck,760.59937,321.8249,0.8966924
rshoulder,729.2668,319.8975,0.84992725
relbow,711.6477,388.43594,0.765064
rwrist,699.966,449.19492,0.7973109
lshoulder,791.96655,325.69223,0.81748444
lelbow,799.38,397.5,0.7515008
lwrist,801.7559,451.11127,0.79888654
midhip,741.04315,445.1749,0.7386271
rhip,717.52356,443.28018,0.6809168
rknee,727.3828,533.3812,0.8293251
rankle,709.6406,623.52185,0.808511
lhip,760.60455,445.23917,0.7519885
lknee,784.11145,525.6234,0.8100432
lankle,758.6999,603.9615,0.93209815
reye,776.40936,266.91205,0.7176264
leye,790.0935,266.9174,0.4625805
rear,758.5909,272.82828,0.8116698
lear,0.0,0.0,0.0
lbigtoe,793.9803,629.41156,0.8522684
lsmalltoe,793.9464,619.6544,0.8326942
lheel,745.0156,611.75806,0.8372464
rbigtoe,729.25104,662.6932,0.80915666
rsmalltoe,713.6738,658.75653,0.7588155
rheel,699.8942,633.2345,0.76350653
nose,778.24567,261.04068,0.8336862
neck,750.87976,317.819,0.813503
rshoulder,723.39996,313.96976,0.78423727
relbow,709.7011,386.47583,0.77671266
rwrist,705.75385,447.27353,0.7802769
lshoulder,782.15906,319.7666,0.77838194
lelbow,792.0592,382.55692,0.7802998
lwrist,801.8116,445.16315,0.8034972
midhip,740.9883,445.19177,0.740962
rhip,717.57294,445.1985,0.6927501
rknee,731.3278,531.411,0.79770285
rankle,709.6567,621.5517,0.83597714
lhip,758.7133,445.17853,0.7513763
lknee,788.0901,529.44196,0.8234189
lankle,758.70966,603.9746,0.92801505
reye,768.4698,257.09488,0.81012154
leye,776.34955,255.18166,0.321995
rear,743.0373,263.04727,0.8220872
lear,0.0,0.0,0.0
lbigtoe,795.88995,629.3988,0.8598826
lsmalltoe,793.97626,619.67737,0.8378651
lheel,745.0217,611.7116,0.8442248
rbigtoe,729.2559,662.62994,0.81704426
rsmalltoe,713.6442,656.7816,0.77522135
rheel,699.8724,631.3191,0.76379275
nose,778.2531,261.03778,0.8331054
neck,750.87665,317.8134,0.81221867
rshoulder,723.4033,313.96564,0.78428316
relbow,709.69977,386.4721,0.7783387
rwrist,705.7545,447.2729,0.7822633
lshoulder,780.27203,319.75494,0.7777549
lelbow,792.05634,382.5511,0.7775297
lwrist,801.8126,445.16006,0.80194163
midhip,741.002,445.18283,0.74367785
rhip,719.46893,445.19406,0.69240814
rknee,731.32416,531.40686,0.79800963
rankle,709.65674,621.5509,0.8355859
lhip,758.7218,445.16614,0.75084233
lknee,789.92114,527.4829,0.84646636
lankle,758.7095,603.9711,0.9296012
reye,768.4775,257.09045,0.8106348
leye,776.35455,255.17834,0.31720927
rear,743.0368,263.03772,0.8240305
lear,0.0,0.0,0.0
lbigtoe,795.88904,629.3876,0.8596035
lsmalltoe,793.975,619.672,0.84083533
lheel,745.02106,611.7121,0.84480876
rbigtoe,729.2477,662.6183,0.81460565
rsmalltoe,713.62933,654.89124,0.7764995
rheel,699.8742,631.3173,0.7632166
nose,729.2782,243.36156,0.8721435
neck,721.4348,290.378,0.8510822
rshoulder,690.0843,292.39175,0.79686123
relbow,697.96643,358.99005,0.77981603
rwrist,713.6208,413.88834,0.7244872
lshoulder,752.7844,286.57013,0.8143582
lelbow,786.1228,351.11273,0.803166
lwrist,807.743,400.1526,0.7901077
midhip,742.8988,419.74448,0.7123016
rhip,715.6401,423.68762,0.65023655
rknee,737.1657,519.6934,0.8008144
rankle,711.6841,621.54083,0.8494385
lhip,760.7329,415.87048,0.7312974
lknee,778.2964,517.68286,0.7816706
lankle,760.7587,601.99457,0.88576
reye,719.5308,239.46591,0.75809115
leye,729.2122,233.64172,0.42908964
rear,697.8881,245.44246,0.84595
lear,0.0,0.0,0.0
lbigtoe,793.9886,631.27216,0.86905897
lsmalltoe,795.8898,619.6779,0.86260515
lheel,750.87317,607.8144,0.8127827
rbigtoe,729.2286,660.7324,0.8024482
rsmalltoe,713.586,654.8745,0.7862089
rheel,703.8513,631.2756,0.7463912
nose,711.737,215.99643,0.83165073
neck,713.62225,259.1384,0.9147328
rshoulder,682.3117,259.1137,0.8606466
relbow,680.3321,302.24124,0.8571252
rwrist,711.6335,345.29007,0.79609936
lshoulder,744.931,259.1613,0.8763618
lelbow,784.1209,304.15085,0.7950478
lwrist,807.7465,343.3285,0.68932915
midhip,742.9841,384.48523,0.74236965
rhip,717.58417,386.44128,0.6670121
rknee,727.4189,494.22522,0.838467
rankle,709.7157,607.81604,0.8070464
lhip,762.61304,382.5218,0.706213
lknee,782.16266,492.16547,0.78368336
lankle,774.3824,586.29346,0.8759588
reye,701.8544,212.18819,0.807694
leye,711.6369,210.20056,0.40290987
rear,684.2956,227.72588,0.81857115
lear,0.0,0.0,0.0
lbigtoe,791.9567,627.4076,0.8118074
lsmalltoe,799.8065,619.541,0.81103224
lheel,760.6537,588.3408,0.79630464
rbigtoe,727.342,658.7496,0.73970246
rsmalltoe,711.73267,652.8723,0.710242
rheel,699.89075,615.60443,0.68804336
nose,713.7024,225.7106,0.71180326
neck,713.66943,259.05795,0.9270678
rshoulder,682.3466,257.2267,0.85410404
relbow,664.7052,288.55795,0.8434409
rwrist,701.86053,312.02118,0.7556215
lshoulder,744.90936,259.11246,0.8899917
lelbow,788.01843,290.43695,0.8456576
lwrist,809.58594,321.89987,0.7995242
midhip,746.91113,378.5816,0.6922395
rhip,727.35046,382.46802,0.69112635
rknee,731.28827,500.07568,0.79018766
rankle,696.00037,603.8794,0.85631603
lhip,770.4298,372.7654,0.6439157
lknee,801.7836,486.37692,0.77140427
lankle,774.433,574.5983,0.85546964
reye,707.77203,219.94356,0.69358325
leye,713.7156,215.98955,0.5544509
rear,693.9562,227.839,0.73735744
lear,0.0,0.0,0.0
lbigtoe,791.98615,617.5602,0.8520627
lsmalltoe,799.8179,607.8337,0.7815427
lheel,760.6315,580.4125,0.7680045
rbigtoe,709.63586,652.93256,0.73942065
rsmalltoe,694.0115,649.00543,0.7164842
rheel,684.2535,605.8435,0.73982644
nose,729.3304,257.16895,0.9326138
neck,711.7307,290.4794,0.8541141
rshoulder,682.24225,300.26517,0.7081325
relbow,653.12,323.75,0.26253337
rwrist,696.88,311.25,0.20035693
lshoulder,743.0112,286.47537,0.7916792
lelbow,770.4305,323.7747,0.2308476
lwrist,799.38,311.25,0.22991543
midhip,758.6442,406.0374,0.6364905
rhip,731.2651,411.873,0.605886
rknee,733.217,525.6171,0.7098818
rankle,692.06116,631.27814,0.7617111
lhip,782.16724,400.21252,0.5856907
lknee,809.697,511.83432,0.78222513
lankle,805.6435,603.83813,0.9033945
reye,723.3836,255.16234,0.84703
leye,729.31244,247.39864,0.6760804
rear,698.0277,259.13684,0.83272636
lear,0.0,0.0,0.0
lbigtoe,840.9461,625.45874,0.82114637
lsmalltoe,840.94293,617.69,0.8170239
lheel,791.9326,613.6543,0.8335917
rbigtoe,703.79694,672.4759,0.73291826
rsmalltoe,690.0891,666.6439,0.7109197
rheel,682.2786,633.3031,0.68348813
nose,729.3318,257.16943,0.93301165
neck,711.7291,290.48233,0.8543158
rshoulder,682.24066,300.2663,0.70878685
relbow,658.78143,335.51093,0.26474714
rwrist,700.62,306.25,0.20111763
lshoulder,743.0143,286.4822,0.7940694
lelbow,770.43506,323.79327,0.22618018
lwrist,788.07764,313.95343,0.2375388
midhip,758.64246,406.0506,0.6393161
rhip,731.2647,411.8864,0.60968643
rknee,733.2254,525.6184,0.71114856
rankle,692.06085,631.2762,0.7603862
lhip,780.2829,400.2094,0.58878404
lknee,811.5851,511.84348,0.7818507
lankle,805.6455,603.846,0.9061486
reye,723.3844,255.16193,0.84740984
leye,729.31354,247.397,0.6760149
rear,698.0252,259.1362,0.83323234
lear,0.0,0.0,0.0
lbigtoe,840.9582,625.4581,0.82231325
lsmalltoe,840.9439,617.691,0.81884843
lheel,791.9354,613.66547,0.83447504
rbigtoe,701.9144,672.47656,0.73243123
rsmalltoe,690.0881,666.64777,0.70881623
rheel,682.2812,633.2978,0.6819943
nose,731.3014,268.85016,0.853114
neck,719.5179,310.0132,0.782054
rshoulder,678.12,315.0,0.7385313
relbow,643.12,351.25,0.55751234
rwrist,686.88,307.5,0.5804765
lshoulder,746.9521,306.05466,0.7727193
lelbow,769.38,342.5,0.3153446
lwrist,799.38,317.5,0.14414774
midhip,754.7796,429.53802,0.6948726
rhip,729.34283,431.56454,0.6963092
rknee,735.159,545.1169,0.74537885
rankle,692.06757,635.25055,0.81848395
lhip,776.31146,425.6564,0.6776314
lknee,821.3075,525.53375,0.8355618
lankle,805.6148,603.98413,0.9187707
