,x,y,confidence
rhip,633.3354,505.9573,0.7745062
rknee,680.3066,529.43854,0.78787756
rankle,652.9493,609.756,0.748616
lhip,684.2637,507.96994,0.72290385
lknee,746.925,521.64874,0.832811
lankle,709.62616,596.04877,0.8158328
reye,731.28973,382.60214,0.9381977
leye,744.87573,382.49112,0.70461404
rear,711.6181,386.4383,0.8900066
lear,0.0,0.0,0.0
lbigtoe,741.067,615.59686,0.8573494
lsmalltoe,739.0797,607.7958,0.7799435
lheel,695.97876,601.967,0.8165242
rbigtoe,678.33514,635.25287,0.86557937
rsmalltoe,664.6455,635.25336,0.857714
rheel,648.96796,615.70087,0.7193976
nose,743.0701,388.40134,0.9105916
neck,713.6127,431.5448,0.9291501
rshoulder,684.23834,431.55872,0.8282633
relbow,658.7563,507.90173,0.8305254
rwrist,651.02686,592.16364,0.58545387
lshoulder,743.03796,431.49194,0.8955048
lelbow,756.6429,492.23325,0.76229876
lwrist,762.66675,539.195,0.80671465
midhip,658.79425,505.95694,0.72429764
rhip,633.32275,504.0041,0.7595516
rknee,680.2972,535.31134,0.7709963
rankle,654.81537,609.797,0.739681
lhip,682.29663,507.85443,0.7182032
lknee,745.01624,521.6641,0.86496234
lankle,709.6214,596.07965,0.8207373
reye,731.3012,382.58255,0.9350216
leye,744.8928,382.4702,0.72706234
rear,711.6192,386.43036,0.89151716
lear,0.0,0.0,0.0
lbigtoe,741.0613,615.58887,0.8560189
lsmalltoe,739.05115,605.9452,0.783898
lheel,695.9847,601.9702,0.8261608
rbigtoe,678.334,635.2611,0.8673966
rsmalltoe,664.6575,635.2549,0.85938066
rheel,648.9885,617.55365,0.70988965
nose,743.0746,386.47723,0.92747444
neck,713.635,431.50266,0.9248992
rshoulder,684.2731,431.4629,0.8286341
relbow,662.6046,507.8697,0.8499787
rwrist,652.8654,590.2113,0.6006272
lshoulder,743.0578,431.516,0.88571495
lelbow,756.66895,492.299,0.775903
lwrist,762.653,539.2041,0.8184185
midhip,658.7654,503.983,0.7084853
rhip,633.3311,502.00952,0.75009733
rknee,680.3486,533.4045,0.7449267
rankle,654.85095,609.7972,0.7378136
lhip,682.2333,505.91318,0.7034501
lknee,744.95123,519.6842,0.83102787
lankle,707.7695,596.0635,0.8187245
reye,731.3264,382.5284,0.9311621
leye,744.89,382.43433,0.69926226
rear,711.6351,384.53415,0.9057261
lear,0.0,0.0,0.0
lbigtoe,741.0347,615.6057,0.85552996
lsmalltoe,737.15826,605.9487,0.77609944
lheel,695.9769,601.9372,0.8330649
rbigtoe,678.3641,635.26135,0.8665068
rsmalltoe,664.6722,635.25604,0.8570241
rheel,648.9802,617.5649,0.7141188
nose,744.92053,384.46997,0.97228426
neck,713.617,431.44858,0.92527336
rshoulder,684.22955,429.62656,0.8362865
relbow,664.533,507.90012,0.8551077
rwrist,652.9361,590.20496,0.59400296
lshoulder,743.0478,431.48776,0.88722205
lelbow,756.73676,494.2295,0.8150302
lwrist,764.53033,539.23376,0.8403145
midhip,656.82544,498.1541,0.7150847
rhip,633.3324,496.1903,0.77574486
rknee,682.2756,529.4734,0.78202426
rankle,654.86273,609.7892,0.7469348
lhip,680.3749,502.0437,0.6851454
lknee,744.8971,519.6813,0.8272159
lankle,707.7584,596.0442,0.8194983
reye,733.2306,380.55142,0.8969159
leye,744.9769,376.66757,0.77993083
rear,711.6411,382.6084,0.91927195
lear,0.0,0.0,0.0
lbigtoe,740.9791,615.61584,0.8552905
lsmalltoe,737.1231,607.8136,0.7823724
lheel,695.9872,601.9082,0.8402561
rbigtoe,678.3711,635.2532,0.8700678
rsmalltoe,664.664,635.2452,0.86160237
rheel,648.95746,617.56213,0.75246364
nose,745.0179,382.43555,0.94560117
neck,713.57245,429.53665,0.9286954
rshoulder,682.30963,429.59622,0.8444295
relbow,664.64325,507.92892,0.8709816
rwrist,652.8905,578.4812,0.6601068
lshoulder,743.0427,429.53122,0.883312
lelbow,752.7623,488.33365,0.76367974
lwrist,762.6657,539.166,0.8139273
midhip,660.7406,492.2939,0.7250544
rhip,635.1971,492.30057,0.79213786
rknee,682.3182,529.44116,0.75819904
rankle,652.92755,605.90857,0.7684812
lhip,684.2239,492.26984,0.70217276
lknee,741.06354,519.6257,0.8362757
lankle,707.7137,596.0784,0.8193593
reye,737.12787,370.82742,0.8715735
leye,745.00543,368.92795,0.7016154
rear,711.63184,380.58572,0.9090774
lear,0.0,0.0,0.0
lbigtoe,739.12225,615.6091,0.8780056
lsmalltoe,737.1237,605.9267,0.8103636
lheel,695.96625,601.9822,0.85236955
rbigtoe,678.3035,635.25574,0.85795426
rsmalltoe,664.58234,635.2206,0.8565438
rheel,647.0357,611.777,0.6758557
nose,745.02264,380.52893,0.92013574
neck,713.58923,429.4534,0.92062485
rshoulder,682.3398,429.5063,0.84681433
relbow,664.6596,505.90985,0.89261323
rwrist,651.0409,574.56274,0.69327277
lshoulder,743.03564,429.4677,0.8732035
lelbow,750.81134,486.3918,0.7386669
lwrist,762.60724,537.25836,0.77993417
midhip,656.8305,488.32166,0.655729
rhip,633.2085,488.29672,0.7278648
rknee,682.2571,523.6003,0.7541245
rankle,652.9071,603.97784,0.78890795
lhip,682.3259,490.21613,0.63855547
lknee,740.97974,513.7819,0.82248014
lankle,707.7323,596.07495,0.82252955
reye,737.1446,368.93436,0.8952412
leye,745.0325,368.85687,0.767949
rear,711.68854,380.5047,0.87219894
lear,0.0,0.0,0.0
lbigtoe,739.08746,615.59814,0.8636713
lsmalltoe,737.1065,605.91016,0.8020808
lheel,696.00995,602.0202,0.8605434
rbigtoe,676.43195,635.20215,0.85886246
rsmalltoe,664.5687,633.37695,0.8596965
rheel,647.0415,609.7884,0.69165874
nose,745.0586,378.5881,0.8947935
neck,713.5936,429.44443,0.9205204
rshoulder,682.31647,429.47095,0.8507629
relbow,664.6954,505.8946,0.8888025
rwrist,652.9305,574.52655,0.6018852
lshoulder,743.04724,429.48355,0.8846918
lelbow,748.85876,478.61853,0.8041787
lwrist,760.74084,533.3451,0.8146231
midhip,652.91956,480.5093,0.6631047
rhip,631.32446,478.58194,0.75705403
rknee,680.38745,521.63983,0.7492305
rankle,652.91394,603.94885,0.7938306
lhip,682.2384,484.39258,0.5937287
lknee,737.1428,515.7386,0.80929375
lankle,707.7718,596.08954,0.8294582
reye,739.0628,368.8618,0.9170189
leye,746.91315,368.79123,0.84112275
rear,713.5497,378.5835,0.8464434
lear,0.0,0.0,0.0
lbigtoe,740.9982,615.6073,0.87524223
lsmalltoe,739.0447,605.9152,0.8051902
lheel,696.04236,603.85223,0.87919056
rbigtoe,676.4248,633.37616,0.85823226
rsmalltoe,664.56433,633.3534,0.85041124
rheel,648.8735,609.78894,0.7091602
nose,746.9579,370.84097,0.8915573
neck,713.54175,427.5455,0.8889223
rshoulder,682.2774,427.53864,0.8250674
relbow,664.6679,505.95844,0.84367347
rwrist,652.9089,568.6299,0.6660071
lshoulder,742.9198,427.62064,0.8544848
lelbow,746.9776,476.61713,0.8605864
lwrist,760.71704,525.56177,0.89123833
midhip,650.96436,476.64166,0.7446705
rhip,631.29706,476.63364,0.795725
rknee,680.25995,525.5021,0.82452816
rankle,651.045,603.99994,0.8221173
lhip,676.38324,478.50504,0.65109587
lknee,731.3189,509.91418,0.85769594
lankle,707.7732,596.09357,0.8390589
reye,740.9719,366.92813,0.9359255
leye,745.06604,366.81363,0.5380458
rear,713.5712,376.64297,0.84959006
lear,0.0,0.0,0.0
lbigtoe,741.06,615.6094,0.9016721
lsmalltoe,739.0985,605.90967,0.82339
lheel,696.0294,603.86005,0.8874053
rbigtoe,678.32263,635.1789,0.8619011
rsmalltoe,664.59656,633.3825,0.8581265
rheel,647.00256,611.76794,0.72139055
nose,746.9389,368.81918,0.9287718
neck,713.5531,417.76938,0.9055593
rshoulder,682.3489,417.7742,0.8219926
relbow,664.6912,496.2231,0.8603456
rwrist,652.8912,562.7467,0.69859827
lshoulder,742.9303,419.74548,0.824369
lelbow,746.98926,476.46378,0.8288307
lwrist,760.62616,523.54736,0.8955449
midhip,650.92017,474.63757,0.68638784
rhip,629.3578,474.5705,0.70970416
rknee,678.3215,521.56714,0.7295254
rankle,652.90155,605.9019,0.80783844
lhip,676.39813,476.56665,0.6150397
lknee,729.3091,509.87228,0.8945769
lankle,709.65204,596.0971,0.84090406
reye,739.10364,366.73474,0.9063581
leye,746.90094,362.93326,0.5978784
rear,713.56573,370.7739,0.8925232
lear,0.0,0.0,0.0
lbigtoe,742.91016,615.6278,0.8743297
lsmalltoe,739.1251,605.92377,0.7972164
lheel,696.045,603.90186,0.8418219
rbigtoe,678.3152,633.32,0.8921751
rsmalltoe,664.57715,633.3326,0.8428282
rheel,648.97235,615.65045,0.74299175
nose,746.9403,366.743,0.90492815
neck,713.58215,413.9521,0.93176126
rshoulder,682.26215,415.78253,0.86714244
relbow,664.65955,494.15927,0.85997796
rwrist,658.74945,554.94025,0.61719126
lshoulder,743.0625,413.9124,0.87950194
lelbow,746.92316,468.72168,0.80761564
lwrist,760.6538,517.7067,0.8684181
midhip,646.99805,464.84192,0.6918207
rhip,625.4516,462.9346,0.7503542
rknee,670.5653,521.6441,0.7420931
rankle,652.92426,607.80804,0.8014917
lhip,670.5043,468.75266,0.5784201
lknee,727.27045,507.94757,0.9066915
lankle,709.6939,594.1008,0.85328656
reye,739.123,355.15665,0.8808541
leye,745.05005,353.2468,0.57229036
rear,711.69696,366.86783,0.93187773
lear,0.0,0.0,0.0
lbigtoe,741.0616,615.66327,0.88160026
lsmalltoe,741.00665,605.9228,0.81391186
lheel,697.87335,602.01385,0.80462503
rbigtoe,678.36224,633.3549,0.9004051
rsmalltoe,664.6179,635.1836,0.86202127
rheel,649.00946,617.5567,0.7767818
nose,746.90344,359.04294,0.8580695
neck,713.6087,411.88177,0.882692
rshoulder,682.2241,413.79434,0.8481988
relbow,664.57764,484.4326,0.8478391
rwrist,652.928,545.11865,0.76310545
lshoulder,744.898,408.00168,0.8328028
lelbow,746.8966,462.81866,0.8852688
lwrist,760.64343,511.90842,0.8881292
midhip,648.96924,462.8528,0.68799025
rhip,625.48206,460.95663,0.7534523
rknee,670.5113,523.61774,0.8026423
rankle,651.0218,611.742,0.8242052
lhip,678.3805,468.7103,0.5750649
lknee,725.3265,509.8697,0.878535
lankle,709.6788,592.1273,0.8650221
reye,739.0516,353.11862,0.9074723
leye,745.0061,353.0601,0.56897
rear,711.6717,361.00494,0.84661937
lear,0.0,0.0,0.0
lbigtoe,741.0109,615.65906,0.8477004
lsmalltoe,739.0995,605.90155,0.7920035
lheel,697.88184,601.8854,0.77654034
rbigtoe,678.3569,633.2924,0.90328157
rsmalltoe,664.6274,633.3664,0.87187505
rheel,648.90686,619.5085,0.8022127
nose,742.923,321.75153,0.9008566
neck,713.62494,374.7074,0.8552579
rshoulder,682.3048,372.76678,0.7986392
relbow,652.9518,455.00653,0.8160319
rwrist,649.0407,509.8504,0.91713417
lshoulder,744.88806,376.65854,0.81194466
lelbow,743.06903,431.43042,0.92275715
lwrist,758.6793,484.39093,0.8474608
midhip,662.717,447.1781,0.8130912
rhip,635.24713,445.22977,0.78595793
rknee,658.7518,523.5801,0.8510603
rankle,652.8691,613.70624,0.8398204
lhip,686.16113,447.22217,0.77279466
lknee,711.6357,509.9337,0.8879945
lankle,709.62616,592.1822,0.8213976
reye,729.3304,317.82492,0.89169526
leye,741.07935,313.95258,0.5842543
rear,709.6667,325.70605,0.78606725
lear,0.0,0.0,0.0
lbigtoe,739.06946,611.7798,0.83611387
lsmalltoe,739.05396,603.95746,0.8368385
lheel,697.9261,603.87445,0.84257466
rbigtoe,678.3818,633.2952,0.84849375
rsmalltoe,664.61005,635.21344,0.8513208
rheel,649.0116,619.6814,0.83375776
nose,741.00256,308.1353,0.8404743
neck,713.5986,368.75687,0.9052022
rshoulder,682.25635,368.74963,0.8608827
relbow,654.89777,445.21652,0.82951
rwrist,648.90857,505.8886,0.8643552
lshoulder,744.95966,368.7734,0.87097585
lelbow,744.8889,427.52234,0.88793504
lwrist,758.7326,476.6179,0.86361045
midhip,662.6632,443.25443,0.7884024
rhip,635.20404,441.27652,0.77364504
rknee,658.76105,517.72925,0.8110804
rankle,652.88715,609.76746,0.8222351
lhip,684.28564,445.19824,0.77841425
lknee,711.5667,507.87256,0.86491174
lankle,707.6936,592.1412,0.817287
reye,729.2334,306.03363,0.9097384
leye,739.0631,304.14426,0.59766674
rear,705.8006,319.77402,0.80575347
lear,0.0,0.0,0.0
lbigtoe,739.07605,611.7434,0.8487086
lsmalltoe,737.1301,603.9425,0.8491719
lheel,696.0633,603.8706,0.8726236
rbigtoe,678.3404,633.3096,0.86746407
rsmalltoe,664.5941,635.1843,0.8762693
rheel,650.88654,619.5321,0.82381123
nose,741.0008,308.13293,0.84096086
neck,713.60095,368.7577,0.90365005
rshoulder,682.25525,368.75262,0.8601309
relbow,654.8969,445.2218,0.83006394
rwrist,648.9089,505.89166,0.864581
lshoulder,744.96204,368.77115,0.8711162
lelbow,744.88544,427.52106,0.88756734
lwrist,758.7232,476.61606,0.86261046
midhip,662.6598,443.2481,0.7862878
rhip,635.19836,441.2735,0.7724158
rknee,658.761,517.7224,0.8104625
rankle,652.88745,609.76526,0.82245415
lhip,684.28613,445.1932,0.7771957
lknee,711.569,507.8796,0.86736345
lankle,707.69403,592.1382,0.817371
reye,729.23065,306.03314,0.9101334
leye,739.06793,304.14255,0.60443485
rear,705.8038,319.77582,0.806404
lear,0.0,0.0,0.0
lbigtoe,739.0726,611.7438,0.84848076
lsmalltoe,737.12915,603.9408,0.8499007
lheel,696.064,603.8671,0.8713593
rbigtoe,678.33997,633.31287,0.8685962
rsmalltoe,664.5927,635.1861,0.8777348
rheel,650.88586,619.52966,0.82438177
nose,741.0331,298.30087,0.83637124
neck,713.584,359.00696,0.8707653
rshoulder,682.224,355.14838,0.8235793
relbow,660.6821,431.5186,0.831388
rwrist,648.97253,494.17474,0.8638004
lshoulder,744.8992,359.04703,0.83752406
lelbow,743.06885,415.91367,0.8909376
lwrist,756.69684,466.76935,0.7946103
midhip,662.70557,437.37292,0.7672019
rhip,635.21295,435.4594,0.762366
rknee,658.7494,513.798,0.812817
rankle,652.86597,607.8291,0.8348624
lhip,686.21484,439.33896,0.7427663
lknee,711.5422,507.93372,0.8762094
lankle,705.7702,592.1565,0.8085137
reye,727.4092,290.57526,0.9042131
leye,733.2524,290.49106,0.43494737
rear,703.84656,310.01242,0.81217206
lear,0.0,0.0,0.0
lbigtoe,739.0694,609.804,0.8385504
lsmalltoe,737.14667,603.89886,0.85246396
lheel,696.03265,603.87744,0.8735511
rbigtoe,678.322,633.23114,0.8642056
rsmalltoe,664.5722,633.3267,0.8584748
rheel,650.8895,617.67334,0.8305421
nose,713.6301,272.7926,0.9069789
neck,697.9718,333.56207,0.90925986
rshoulder,668.55457,333.5235,0.8215915
relbow,656.80707,400.2049,0.8348067
rwrist,648.9519,464.78574,0.8590656
lshoulder,729.26825,333.58505,0.86945796
lelbow,741.0807,392.28864,0.81323683
lwrist,752.76776,441.30167,0.7787118
midhip,668.62256,431.5271,0.7659489
rhip,648.93384,431.5466,0.72578585
rknee,668.544,519.6317,0.8256138
rankle,654.89685,609.7968,0.78952813
lhip,695.9059,431.52814,0.7756328
lknee,719.5019,509.82373,0.86243993
lankle,709.65625,592.1631,0.841115
reye,701.86194,270.7877,0.81498426
leye,711.7457,263.02713,0.5732108
rear,682.25165,286.49954,0.8584027
lear,0.0,0.0,0.0
lbigtoe,741.0147,613.6764,0.87241113
lsmalltoe,739.12604,604.0024,0.8496577
lheel,696.0383,601.99884,0.85441434
rbigtoe,678.31165,633.2886,0.847319
rsmalltoe,664.5525,633.34143,0.8284733
rheel,650.9304,619.52844,0.82965374
nose,711.6086,264.97318,0.8704526
neck,695.9124,321.90567,0.91982704
rshoulder,664.5976,321.84476,0.8619391
relbow,652.9193,394.29657,0.82732797
rwrist,648.95825,455.0076,0.8283542
lshoulder,727.25037,323.72495,0.86495835
lelbow,741.0519,384.52792,0.8455085
lwrist,752.8003,431.53067,0.82174265
midhip,680.28186,433.53024,0.7758353
rhip,660.6967,435.46582,0.6927961
rknee,672.4906,519.6207,0.7989777
rankle,656.8102,609.75696,0.78918177
lhip,697.97955,433.45377,0.7990127
lknee,723.4256,509.86313,0.8786599
lankle,709.6913,594.0853,0.8527196
reye,697.94867,259.17792,0.89618886
leye,707.73987,259.01935,0.4672481
rear,676.39343,274.77,0.84535694
lear,0.0,0.0,0.0
lbigtoe,741.0469,613.71466,0.8695584
lsmalltoe,741.0278,605.8327,0.84628004
lheel,696.06384,603.8361,0.88631576
rbigtoe,676.358,633.20984,0.7971496
rsmalltoe,662.6305,633.2754,0.7890382
rheel,650.9691,617.707,0.82765126
nose,711.60785,264.96896,0.8713672
neck,695.90955,321.90176,0.91964096
rshoulder,664.598,321.84286,0.86216265
relbow,652.9194,394.29517,0.8269795
rwrist,648.9576,455.00867,0.82838964
lshoulder,727.2426,323.71777,0.86362773
lelbow,741.05273,384.52786,0.8458454
lwrist,752.80365,431.53168,0.8218321
midhip,680.28204,433.52994,0.7760662
rhip,660.69714,435.4658,0.69294125
rknee,672.4897,519.6199,0.7990029
rankle,656.8119,607.876,0.789749
lhip,697.9792,433.45297,0.7991275
lknee,723.426,509.86252,0.8787916
lankle,709.69147,594.08624,0.8525492
reye,697.94794,259.17767,0.896928
leye,707.73816,259.01648,0.46551105
rear,676.3921,274.76953,0.8453986
lear,0.0,0.0,0.0
lbigtoe,741.05707,613.7156,0.8709028
lsmalltoe,741.0338,605.8335,0.84690166
lheel,696.06366,603.83795,0.88703024
rbigtoe,674.4713,633.1991,0.7942515
rsmalltoe,662.6224,633.2676,0.78616965
rheel,650.97107,617.7039,0.8258774
nose,701.8375,257.1526,0.91628397
neck,692.0259,317.83636,0.8495116
rshoulder,660.7499,315.88474,0.8072977
relbow,650.9392,382.45987,0.89994985
rwrist,649.0452,445.14813,0.88912004
lshoulder,721.4236,317.9145,0.83749205
lelbow,739.0533,376.62778,0.7748713
lwrist,752.83453,423.67917,0.7951827
midhip,682.2519,431.49286,0.8103083
rhip,662.71893,431.56284,0.75853944
rknee,676.35614,513.8309,0.8026599
rankle,658.79614,605.9403,0.79342294
lhip,699.97314,429.60938,0.7937672
lknee,723.4283,509.89343,0.8671883
lankle,709.7415,592.1662,0.86628056
reye,693.97455,255.14793,0.87203383
leye,699.89545,247.37491,0.5130563
rear,668.5285,266.9018,0.83829474
lear,0.0,0.0,0.0
lbigtoe,742.9111,613.69293,0.8696143
lsmalltoe,742.9153,604.004,0.8698359
lheel,697.8712,602.0399,0.90096116
rbigtoe,678.3027,629.414,0.77238077
rsmalltoe,662.6699,631.3513,0.7515498
rheel,652.85394,617.6463,0.7909267
nose,695.9767,253.18256,0.87093616
neck,682.35394,306.14615,0.92172503
rshoulder,652.91016,306.08887,0.8509799
relbow,650.9494,372.76678,0.83951485
rwrist,650.91187,431.57535,0.8787748
lshoulder,713.6371,306.2104,0.8958408
lelbow,733.22296,366.80005,0.8361891
lwrist,754.7209,411.84952,0.7699555
midhip,684.23267,429.5298,0.76252997
rhip,664.722,431.45386,0.7615215
rknee,672.4523,511.84796,0.8287884
rankle,658.7801,605.92773,0.79339486
lhip,705.80457,427.60535,0.7403232
lknee,717.55225,509.83276,0.85121596
lankle,711.595,590.2071,0.8961742
reye,682.3553,245.38547,0.8892829
leye,694.0462,243.41808,0.40942425
rear,664.5441,259.02948,0.9004788
lear,0.0,0.0,0.0
lbigtoe,742.9225,613.72845,0.8893894
lsmalltoe,742.9378,604.01117,0.88246965
lheel,697.93787,601.9299,0.86892253
rbigtoe,680.2408,629.3542,0.739799
rsmalltoe,664.6191,631.32806,0.72553545
rheel,650.9711,617.6493,0.8005999
nose,682.2115,241.3802,0.9504049
neck,674.4407,280.62616,0.8200124
rshoulder,647.0061,274.86087,0.87372166
relbow,635.3381,327.69067,0.855905
rwrist,654.83093,384.41644,0.819296
lshoulder,701.8344,282.64227,0.8380075
lelbow,731.2898,329.6647,0.7844333
lwrist,752.81146,366.85107,0.68669283
midhip,680.3047,402.1175,0.7718803
rhip,658.77637,402.14185,0.7014756
rknee,664.6263,498.08798,0.83360654
rankle,654.8221,603.95844,0.807659
lhip,698.0205,400.2423,0.7811504
lknee,707.74664,494.18243,0.83375084
lankle,713.6185,578.47534,0.8532765
reye,672.4894,233.64804,0.8468585
leye,682.27386,229.80495,0.77546704
rear,650.9911,243.3947,0.93192214
lear,0.0,0.0,0.0
lbigtoe,742.9302,613.7015,0.8580929
lsmalltoe,743.0995,603.9494,0.89211965
lheel,703.8463,588.2081,0.72647655
rbigtoe,674.425,633.3433,0.7931833
rsmalltoe,658.7446,633.36743,0.8125851
rheel,652.8597,615.65265,0.7321143
nose,682.2535,241.49606,0.9559258
neck,672.506,276.71713,0.8507683
rshoulder,646.9851,272.8639,0.8702121
relbow,633.24884,319.74582,0.9189789
rwrist,652.9491,366.77658,0.8483239
lshoulder,699.9425,278.7095,0.8498697
lelbow,731.2434,321.7779,0.87145597
lwrist,756.7353,353.21225,0.77769375
midhip,678.3156,398.16724,0.7565678
rhip,651.0329,398.20248,0.74269795
rknee,664.61414,494.2133,0.8611866
rankle,650.9504,603.83704,0.8747855
lhip,697.93207,398.13098,0.7840038
lknee,709.6954,492.25006,0.85160446
lankle,713.56146,578.4566,0.85446054
reye,676.34955,239.45067,0.8616283
leye,682.2944,233.6794,0.71623844
rear,652.89935,243.46278,0.8752903
lear,0.0,0.0,0.0
lbigtoe,742.8975,611.7643,0.83388335
lsmalltoe,743.06213,603.8926,0.8843448
lheel,701.8746,588.2273,0.73657376
rbigtoe,674.4329,633.2968,0.7833985
rsmalltoe,656.8263,633.2936,0.7978704
rheel,648.96265,611.76465,0.74832577
nose,682.25745,241.4914,0.95448875
neck,672.50946,276.71625,0.85043716
rshoulder,646.9896,272.86258,0.87036157
relbow,633.2535,319.7475,0.92067945
rwrist,652.9462,366.7817,0.8488035
lshoulder,699.9426,278.7094,0.8497002
lelbow,731.2476,321.7836,0.86995405
lwrist,756.73413,353.211,0.7766491
midhip,678.315,398.16727,0.7563541
rhip,651.0334,398.20215,0.74215055
rknee,664.6095,494.20963,0.86200523
rankle,650.95044,603.8416,0.8743081
lhip,697.9303,398.1314,0.78427494
lknee,709.6929,492.24826,0.8508769
