,x,y,confidence
nose,758.5892,380.58334,0.92865133
neck,729.3055,429.58524,0.9273406
rshoulder,698.0344,431.42728,0.86540544
relbow,662.6789,507.9526,0.76880354
rwrist,649.00134,576.5294,0.8002391
lshoulder,758.7319,429.53705,0.89042926
lelbow,762.5867,492.1754,0.8449233
lwrist,770.4624,537.25464,0.5284168
midhip,682.22736,494.15598,0.7814029
rhip,656.7837,494.17368,0.7371822
rknee,688.12573,539.2132,0.8645969
rankle,664.6637,619.5133,0.8878186
lhip,707.77106,492.2675,0.716938
lknee,774.35657,519.6511,0.86884135
lankle,727.22974,599.99646,0.8585643
reye,744.87695,372.69778,0.9294649
leye,758.7462,368.92667,0.8310184
rear,725.36835,386.41425,0.8521274
lear,0.0,0.0,0.0
lbigtoe,758.69586,619.64795,0.87107676
lsmalltoe,758.62775,617.5723,0.84981155
lheel,711.6409,603.9394,0.85330623
rbigtoe,696.01526,643.09796,0.8901035
rsmalltoe,682.293,645.0603,0.85549986
rheel,652.94165,627.446,0.6887195
nose,758.68915,382.4095,0.92879117
neck,729.3912,429.5899,0.9093983
rshoulder,699.92737,431.42996,0.8493672
relbow,662.6786,507.96228,0.738436
rwrist,649.05664,584.2739,0.7562035
lshoulder,760.58765,429.53903,0.8831037
lelbow,762.60406,492.1357,0.83903813
lwrist,774.29376,539.2077,0.5578201
midhip,680.32874,494.18823,0.7681009
rhip,652.9192,494.20535,0.7421268
rknee,688.17773,539.1714,0.8495281
rankle,664.6597,617.67944,0.88778794
lhip,707.7691,492.29547,0.7064768
lknee,774.3521,517.7333,0.86581826
lankle,727.234,600.01,0.8588009
reye,744.95966,372.76468,0.89606214
leye,760.5938,368.92117,0.7500715
rear,727.3148,386.52078,0.84299284
lear,0.0,0.0,0.0
lbigtoe,758.6897,619.6469,0.8727611
lsmalltoe,758.6245,617.572,0.8496947
lheel,711.6462,603.94006,0.8401705
rbigtoe,695.9983,643.1163,0.8964669
rsmalltoe,682.2829,645.0545,0.8603293
rheel,654.83606,625.4693,0.69383895
nose,760.5882,382.45206,0.93727005
neck,731.26483,429.60773,0.9046105
rshoulder,701.8395,429.62564,0.83934844
relbow,662.6942,507.93497,0.72948825
rwrist,649.0534,580.4057,0.7627775
lshoulder,760.6223,429.60193,0.89421374
lelbow,762.6334,492.154,0.8497505
lwrist,774.4211,539.30695,0.62456644
midhip,682.2645,494.1564,0.7598657
rhip,654.8557,494.16336,0.7255699
rknee,688.1939,539.23047,0.85699826
rankle,664.6647,617.6582,0.8908694
lhip,709.73175,492.28754,0.7147432
lknee,774.35065,517.7198,0.8712889
lankle,727.24286,600.003,0.8582306
reye,745.0679,374.7074,0.87563485
leye,760.66425,368.90436,0.80130464
rear,727.4147,388.39938,0.85109323
lear,0.0,0.0,0.0
lbigtoe,758.6911,619.6447,0.8732425
lsmalltoe,758.62494,617.5712,0.850481
lheel,711.64856,603.9354,0.8319663
rbigtoe,695.98425,643.1183,0.8944731
rsmalltoe,682.2698,645.0459,0.8607596
rheel,654.83356,625.43243,0.69623804
nose,760.6948,382.43076,0.92070824
neck,731.30457,429.61923,0.8976592
rshoulder,701.88574,429.62863,0.83496743
relbow,664.60876,505.97894,0.7279563
rwrist,650.85175,580.4091,0.7235014
lshoulder,760.65265,429.61755,0.89637595
lelbow,762.6598,492.20352,0.85147333
lwrist,774.4052,541.2125,0.6166706
midhip,680.2662,494.19846,0.77957916
rhip,652.86865,494.13193,0.7610199
rknee,690.1076,539.1806,0.8541486
rankle,664.6598,617.64233,0.8912991
lhip,705.7957,494.16693,0.71099746
lknee,774.35254,515.77985,0.8681686
lankle,727.2495,599.9917,0.8578869
reye,746.9483,374.70767,0.8642622
leye,760.73804,368.8751,0.7743714
rear,729.2805,390.33237,0.8397556
lear,0.0,0.0,0.0
lbigtoe,758.68335,619.64215,0.87660825
lsmalltoe,758.6205,617.571,0.8533425
lheel,711.65216,603.9268,0.82944125
rbigtoe,695.98566,645.0129,0.8955296
rsmalltoe,682.26355,645.05634,0.86030036
rheel,654.8436,623.5144,0.7004231
nose,760.7249,378.63876,0.8878519
neck,731.22974,429.49384,0.8960241
rshoulder,701.84064,429.55347,0.8413663
relbow,664.6806,507.89633,0.6853967
rwrist,650.87305,576.4855,0.71462595
lshoulder,760.5687,427.62497,0.8697426
lelbow,764.54144,490.27304,0.8076081
lwrist,776.2641,541.2507,0.7003428
midhip,680.2453,490.3119,0.7781482
rhip,652.89264,490.2365,0.7347685
rknee,690.0851,537.2268,0.8372031
rankle,664.652,617.6326,0.89303327
lhip,701.89484,492.15042,0.7207669
lknee,774.2532,515.7191,0.8694148
lankle,727.2378,600.01294,0.8646375
reye,748.8546,370.8202,0.8842964
leye,760.71045,368.78903,0.83990794
rear,729.33234,386.4491,0.8863651
lear,0.0,0.0,0.0
lbigtoe,758.6795,619.6707,0.8751836
lsmalltoe,758.63007,617.5977,0.86638534
lheel,711.6474,603.9566,0.8485059
rbigtoe,695.9873,645.0296,0.90617746
rsmalltoe,682.26904,645.08527,0.86841404
rheel,652.94073,623.52966,0.70857716
nose,760.642,376.63968,0.89190143
neck,729.37616,427.5835,0.8884707
rshoulder,699.92865,427.58286,0.8322066
relbow,666.688,496.22546,0.80985177
rwrist,650.91235,572.5498,0.72444105
lshoulder,760.5673,427.54575,0.8548767
lelbow,764.5244,490.25455,0.81012785
lwrist,776.28156,541.19574,0.801854
midhip,676.39886,490.24527,0.7582767
rhip,650.94916,488.3241,0.75522625
rknee,690.1154,535.3042,0.8354721
rankle,664.6644,617.5956,0.8882763
lhip,697.98126,490.2512,0.73711646
lknee,772.34467,511.91434,0.8526562
lankle,727.23016,599.9859,0.856329
reye,746.97516,368.90176,0.9210124
leye,760.63434,368.73932,0.8534271
rear,729.2572,384.45312,0.93230295
lear,0.0,0.0,0.0
lbigtoe,758.61127,621.5365,0.866188
lsmalltoe,758.6477,617.61975,0.8732323
lheel,711.63165,603.94226,0.8370879
rbigtoe,695.97485,645.0094,0.8996309
rsmalltoe,682.25055,645.0556,0.856187
rheel,652.94116,623.47955,0.71398914
nose,760.6426,376.64172,0.89210594
neck,729.3774,427.58493,0.88877124
rshoulder,699.92834,427.5831,0.8322235
relbow,666.68677,496.22467,0.80931246
rwrist,650.913,572.54834,0.72243327
lshoulder,760.56915,427.5475,0.85546595
lelbow,764.53687,490.2588,0.80948746
lwrist,776.28796,541.1922,0.8097799
midhip,676.3968,490.24435,0.7568944
rhip,650.94464,488.32104,0.75389254
rknee,690.11395,535.30646,0.8355161
rankle,664.6643,617.596,0.8895061
lhip,697.98224,490.25113,0.73618156
lknee,772.3456,513.7613,0.8534161
lankle,727.22784,599.97437,0.855333
reye,746.9758,368.90164,0.9208738
leye,760.6355,368.73996,0.85257584
rear,729.2554,384.45187,0.932117
lear,0.0,0.0,0.0
lbigtoe,758.6231,621.5335,0.8655025
lsmalltoe,758.6512,617.61664,0.8687433
lheel,711.6305,603.9321,0.841079
rbigtoe,695.98083,645.0199,0.9016079
rsmalltoe,682.25183,645.06396,0.85972285
rheel,652.9427,623.47437,0.71849877
nose,760.67175,370.86072,0.889977
neck,729.3603,425.59167,0.8668163
rshoulder,701.85284,425.62054,0.80108416
relbow,666.7145,496.19162,0.7727405
rwrist,650.973,572.5582,0.7205048
lshoulder,758.7096,423.66068,0.83737385
lelbow,762.6176,486.33926,0.7838518
lwrist,774.3634,541.17004,0.7629592
midhip,672.4611,486.35565,0.7321261
rhip,648.99316,482.43335,0.7419109
rknee,692.05365,525.64795,0.84185356
rankle,664.67316,617.59045,0.8868989
lhip,696.0101,488.33243,0.7194766
lknee,768.50275,511.83978,0.85016155
lankle,727.23694,599.9568,0.85227346
reye,748.856,368.78012,0.9195529
leye,760.6295,366.84528,0.8019531
rear,729.30945,382.56244,0.9281578
lear,0.0,0.0,0.0
lbigtoe,758.59985,621.54865,0.86026716
lsmalltoe,758.6813,617.60754,0.86128926
lheel,711.6302,603.9374,0.8193174
rbigtoe,695.98505,645.0113,0.9082347
rsmalltoe,682.257,645.05133,0.86570734
rheel,652.94855,621.6052,0.72383726
nose,762.58215,368.87006,0.90171427
neck,731.226,419.75214,0.8499384
rshoulder,703.818,421.71902,0.7826682
relbow,668.5311,494.14172,0.84237933
rwrist,651.0279,566.67456,0.7756276
lshoulder,758.70483,417.83475,0.8421427
lelbow,762.59314,478.57214,0.83819735
lwrist,774.3467,539.23425,0.7855265
midhip,670.5083,482.42847,0.7398433
rhip,648.9594,480.4558,0.7644848
rknee,690.1259,525.6204,0.83072805
rankle,664.6518,617.61456,0.8760922
lhip,695.94745,484.39243,0.6986052
lknee,766.5058,509.97385,0.8622926
lankle,727.2329,599.9805,0.85410833
reye,748.93646,366.8773,0.8948276
leye,760.64264,364.87018,0.5952971
rear,729.32355,382.52448,0.9136872
lear,0.0,0.0,0.0
lbigtoe,756.7598,621.56274,0.87179816
lsmalltoe,758.6696,617.6202,0.8765077
lheel,711.641,603.9596,0.8341819
rbigtoe,695.97,643.10034,0.8988909
rsmalltoe,682.23474,645.03015,0.85312855
rheel,652.89954,623.47296,0.7212193
nose,762.5717,368.78174,0.9252308
neck,729.32544,417.82446,0.8848305
rshoulder,701.84033,419.78326,0.7946869
relbow,666.67834,492.27368,0.80290276
rwrist,650.9717,570.51324,0.8338838
lshoulder,758.6615,415.92065,0.8647885
lelbow,762.5882,478.6002,0.8479646
lwrist,774.4219,537.2482,0.7885376
midhip,670.51624,478.57663,0.7539489
rhip,648.954,476.6171,0.7814437
rknee,686.24286,525.5203,0.8229975
rankle,664.6501,617.60406,0.8716024
lhip,695.97626,480.52762,0.71965796
lknee,764.5883,509.90768,0.8711746
lankle,725.3781,599.97003,0.8392603
reye,748.9379,366.80496,0.8966923
leye,760.6464,362.8832,0.599953
rear,729.3139,382.44302,0.89153254
lear,0.0,0.0,0.0
lbigtoe,756.73914,621.57983,0.8778274
lsmalltoe,758.66113,617.6191,0.88123244
lheel,711.6041,603.93976,0.81217533
rbigtoe,695.9586,643.10913,0.88967097
rsmalltoe,682.2217,645.02966,0.8469719
rheel,652.9073,623.50415,0.713639
nose,762.58014,368.7421,0.9279766
neck,729.2688,417.76398,0.9004783
rshoulder,699.90594,417.84534,0.80658144
relbow,666.5995,494.1669,0.81363624
rwrist,650.9241,564.75366,0.83910596
lshoulder,758.6499,415.90033,0.86360216
lelbow,762.6471,478.56412,0.84287184
lwrist,774.3436,535.36487,0.769874
midhip,670.5068,476.62433,0.76076007
rhip,648.98035,476.48364,0.7608973
rknee,684.22845,525.5634,0.8149733
rankle,664.6464,617.68176,0.8836801
lhip,695.95386,478.50714,0.742975
lknee,762.60876,509.94522,0.8887675
lankle,725.37415,599.9938,0.85688
reye,748.93384,366.75198,0.8860028
leye,760.67444,358.9951,0.6396719
rear,729.31177,380.55383,0.87186855
lear,0.0,0.0,0.0
lbigtoe,756.70917,621.572,0.8785108
lsmalltoe,758.63684,617.6167,0.8888524
lheel,711.62537,603.94635,0.83652014
rbigtoe,695.9662,645.0017,0.89089704
rsmalltoe,682.2216,645.06366,0.8560038
rheel,652.92255,625.44244,0.72237223
nose,760.70557,366.90765,0.9419426
neck,729.238,415.77225,0.91800946
rshoulder,697.9803,415.7706,0.86904466
relbow,666.5806,494.23587,0.8334626
rwrist,650.8954,562.75134,0.85002553
lshoulder,758.64496,415.80753,0.8679599
lelbow,764.52716,478.52774,0.8377259
lwrist,774.2844,529.5108,0.7990754
midhip,668.625,474.60037,0.75192904
rhip,648.9729,472.61835,0.74464846
rknee,682.2091,527.5236,0.84012014
rankle,664.6516,619.51733,0.8894735
lhip,694.0516,476.52652,0.74544346
lknee,760.63,509.8471,0.918324
lankle,725.3913,599.95654,0.8554258
reye,748.872,364.83737,0.8703039
leye,760.6421,355.16064,0.6854509
rear,729.29004,374.69293,0.84326947
lear,0.0,0.0,0.0
lbigtoe,756.70526,621.59235,0.8710736
lsmalltoe,758.6277,617.6202,0.8919908
lheel,711.6448,603.88074,0.8393001
rbigtoe,695.9708,645.03314,0.9006934
rsmalltoe,682.23535,646.94763,0.87002116
rheel,652.93396,625.48914,0.7363347
nose,762.56757,364.93103,0.9026423
neck,729.2401,413.83713,0.919513
rshoulder,698.05035,413.83875,0.8614253
relbow,666.64246,486.38806,0.7903277
rwrist,650.8935,556.9811,0.8605321
lshoulder,758.58936,413.84702,0.8605864
lelbow,762.6739,478.5768,0.81879735
lwrist,774.28125,531.4139,0.7993363
midhip,666.6863,468.75333,0.741056
rhip,648.8826,464.855,0.7489594
rknee,682.29395,525.48987,0.8476401
rankle,664.6583,619.5124,0.8768404
lhip,692.0917,474.531,0.70333415
lknee,758.7681,509.80417,0.9488153
lankle,725.35944,599.93396,0.8503025
reye,748.92615,355.1753,0.8628814
leye,760.7372,353.1676,0.7895921
rear,729.2495,368.8886,0.91231054
lear,0.0,0.0,0.0
lbigtoe,756.70184,621.5776,0.8584243
lsmalltoe,758.6116,617.5952,0.88336545
lheel,711.63776,603.9023,0.81793964
rbigtoe,695.97235,645.0213,0.8891454
rsmalltoe,682.2163,645.0852,0.85961807
rheel,654.8202,625.4826,0.7328873
nose,760.68195,362.93237,0.89324105
neck,727.39,411.9094,0.91789705
rshoulder,697.9001,409.96976,0.8519283
relbow,666.6131,486.38596,0.8032646
rwrist,650.8652,556.8741,0.8856024
lshoulder,758.6236,411.92413,0.85211307
lelbow,762.6163,478.4966,0.82842433
lwrist,774.3125,531.424,0.8162317
midhip,666.61005,462.9495,0.7500749
rhip,647.0055,462.83456,0.77992064
rknee,680.3143,525.5126,0.8475102
rankle,664.655,619.5225,0.8864321
lhip,690.12866,464.87097,0.6834282
lknee,758.6826,507.84512,0.9621194
lankle,725.363,598.0555,0.8520857
reye,747.00885,353.2237,0.90423733
leye,760.65643,353.0613,0.8119274
rear,729.2493,366.9298,0.91141033
lear,0.0,0.0,0.0
lbigtoe,756.73193,621.6046,0.8570872
lsmalltoe,758.62634,617.6217,0.8746023
lheel,711.64777,603.8968,0.82530046
rbigtoe,695.9537,643.10065,0.87080276
rsmalltoe,682.21234,645.05005,0.857183
rheel,654.8199,625.49426,0.74186265
nose,760.7207,355.133,0.8930927
neck,727.31635,404.08957,0.8839189
rshoulder,697.9313,402.1347,0.85101
relbow,666.63025,480.49142,0.8021255
rwrist,650.87366,554.8774,0.8619237
lshoulder,756.7141,406.04413,0.7996624
lelbow,760.74695,474.6013,0.80985945
lwrist,774.2867,527.5442,0.8296517
midhip,664.671,460.87863,0.7772374
rhip,645.0434,460.79715,0.7591965
rknee,678.357,523.59076,0.8303205
rankle,664.6437,619.5202,0.88577425
lhip,688.1236,460.93842,0.72013134
lknee,758.6086,505.95575,0.9258527
lankle,725.3661,599.9532,0.87649715
reye,748.92303,351.2211,0.8946761
leye,760.62427,351.09213,0.5984942
rear,729.23737,366.76572,0.89793533
lear,0.0,0.0,0.0
lbigtoe,756.68506,623.4891,0.8430067
lsmalltoe,758.6279,617.6535,0.8813925
lheel,711.6809,603.94464,0.86591417
rbigtoe,695.9334,643.09393,0.8604175
rsmalltoe,682.19904,645.04333,0.8544979
rheel,654.8171,627.4161,0.7553161
nose,760.6096,351.21057,0.95888096
neck,727.307,400.1196,0.92499393
rshoulder,697.9088,398.17963,0.87205744
relbow,668.5424,470.7022,0.70481557
rwrist,651.00836,545.16077,0.7600509
lshoulder,756.70337,402.08762,0.82394767
lelbow,760.71875,472.6417,0.81634164
lwrist,772.3964,525.5096,0.83803463
midhip,666.5774,456.97482,0.7692095
rhip,646.9841,455.0051,0.74827397
rknee,678.3051,521.6374,0.84974766
rankle,664.6216,617.668,0.89791656
lhip,688.1556,458.9039,0.72039276
lknee,754.7556,503.9949,0.84907424
lankle,725.34186,599.9176,0.85973984
reye,748.8694,347.26062,0.8545518
leye,760.6041,341.39307,0.6738119
rear,729.26874,355.16595,0.8545237
lear,0.0,0.0,0.0
lbigtoe,754.76685,623.4768,0.8370294
lsmalltoe,758.5937,617.64996,0.8769869
lheel,711.66034,603.9342,0.8744798
rbigtoe,695.9006,643.08826,0.853721
rsmalltoe,680.3697,645.01935,0.849599
rheel,654.8279,625.46875,0.77470213
nose,758.755,345.30923,0.8979035
neck,727.2596,396.2136,0.88801694
rshoulder,696.0438,396.17114,0.83837354
relbow,666.6007,474.6383,0.7857027
rwrist,650.92255,543.17456,0.8415834
lshoulder,754.71924,396.20822,0.7877283
lelbow,760.63776,462.8095,0.8450541
lwrist,772.36774,523.5275,0.8255704
midhip,664.585,449.19846,0.7539376
rhip,641.1307,447.27185,0.7521724
rknee,676.40985,523.5626,0.82024264
rankle,664.6135,617.67993,0.8901705
lhip,684.27264,451.1242,0.6925806
lknee,748.8969,502.07086,0.8344748
lankle,725.3917,598.0124,0.85660577
reye,746.9551,339.3926,0.8932542
leye,758.6949,337.42615,0.6881341
rear,729.2207,353.07144,0.9005972
lear,0.0,0.0,0.0
lbigtoe,754.7359,621.5477,0.86052394
lsmalltoe,758.6115,617.59106,0.88032806
lheel,711.6909,603.9022,0.85719264
rbigtoe,695.9067,645.0075,0.85740376
rsmalltoe,680.3659,645.06744,0.8633696
rheel,652.9458,627.38556,0.75794274
nose,756.7568,327.65366,0.8767274
neck,723.433,382.48813,0.88972497
rshoulder,695.93884,380.5591,0.8452709
relbow,664.7268,451.12048,0.8183128
rwrist,650.8631,523.65753,0.80392647
lshoulder,748.86554,382.57977,0.82907486
lelbow,758.698,437.3619,0.85961246
lwrist,772.37445,496.22897,0.82822907
midhip,658.7848,439.35556,0.7230628
rhip,637.2261,435.44553,0.75329924
rknee,664.5595,515.7466,0.75200665
rankle,664.6061,617.66693,0.88248557
lhip,680.3343,443.22678,0.72115743
lknee,742.9593,496.21674,0.9086357
lankle,727.22186,598.0034,0.8562666
reye,744.9339,321.80994,0.95943063
leye,756.6864,319.91,0.6695856
rear,725.3677,335.58505,0.88906574
lear,0.0,0.0,0.0
lbigtoe,752.8266,621.5865,0.8629498
lsmalltoe,758.59827,617.6118,0.90224063
lheel,713.5556,603.9681,0.87338126
rbigtoe,695.95404,645.04346,0.858451
rsmalltoe,682.22375,646.98895,0.8580568
rheel,656.80194,627.3928,0.7617054
nose,756.66187,319.88486,0.9148498
neck,721.47003,370.77176,0.84399986
rshoulder,695.92017,370.75665,0.82181185
relbow,664.6931,445.29803,0.8846725
rwrist,650.89923,511.86884,0.83450174
lshoulder,745.0529,370.76486,0.8314227
lelbow,758.603,429.61172,0.9015161
lwrist,772.34674,492.21094,0.85868824
midhip,662.61774,435.39624,0.7653268
rhip,637.204,433.47104,0.7817287
rknee,658.7698,521.6452,0.7270172
rankle,664.6126,617.67175,0.893072
lhip,682.2903,435.45956,0.74991864
lknee,741.0783,498.1158,0.8408602
lankle,725.39606,596.1001,0.8461165
reye,743.06354,317.84683,0.91924953
leye,750.8561,312.03723,0.45514512
rear,725.3281,331.61716,0.83584666
lear,0.0,0.0,0.0
lbigtoe,752.8402,621.604,0.87055796
lsmalltoe,758.5904,617.619,0.89848447
lheel,711.7251,603.94244,0.8813566
rbigtoe,695.92615,643.11066,0.8397384
rsmalltoe,682.2031,646.9672,0.8481747
rheel,658.73895,627.4436,0.76033425
nose,752.80945,313.92633,0.832526
neck,721.4364,366.7411,0.846143
rshoulder,695.8856,362.95096,0.81289005
relbow,664.7194,435.45334,0.8740768
rwrist,650.83905,500.06216,0.81598127
lshoulder,745.07654,366.88092,0.85057336
lelbow,758.6343,429.49756,0.88790476
lwrist,772.3674,490.22696,0.8281553
midhip,662.6631,431.49258,0.8278583
rhip,637.2447,429.59793,0.8172283
rknee,656.7957,523.6177,0.7673437
rankle,664.6248,617.7034,0.8887403
lhip,682.29596,431.5407,0.80455947
lknee,739.08057,496.12396,0.8286254
lankle,725.3875,596.10913,0.8457083
reye,742.97595,308.04446,0.92841643
leye,746.94666,306.08884,0.50717056
rear,725.3203,321.8737,0.8562186
lear,0.0,0.0,0.0
lbigtoe,752.78375,621.5721,0.8778098
lsmalltoe,756.7544,617.593,0.913805
lheel,711.7305,603.9674,0.8906892
rbigtoe,695.91235,643.1065,0.846154
rsmalltoe,680.38104,646.9643,0.8522723
rheel,658.74146,629.367,0.7631605
nose,752.8057,288.5658,0.8528023
neck,717.51764,349.14746,0.82146597
rshoulder,688.1656,347.26584,0.77870095
relbow,664.55005,417.76837,0.8547069
rwrist,648.9996,480.49356,0.86528075
lshoulder,745.0658,349.16968,0.8116503
lelbow,756.6845,402.1015,0.84745693
lwrist,766.5202,462.8869,0.84645176
midhip,664.6538,417.85422,0.8311077
rhip,641.16943,417.80704,0.7416138
rknee,650.94147,509.83575,0.86987096
rankle,664.5889,617.6748,0.8923224
lhip,684.2431,419.77243,0.7918148
lknee,729.39185,492.27655,0.8742488
lankle,721.45154,598.006,0.79449487
reye,742.9775,284.60782,0.8554551
leye,747.00714,280.66882,0.25265658
rear,719.54034,300.26315,0.8066603
lear,0.0,0.0,0.0
lbigtoe,756.65845,621.54346,0.8495001
lsmalltoe,758.62463,617.57574,0.87247485
lheel,711.6071,605.8593,0.9164594
rbigtoe,695.9356,643.0853,0.8434894
rsmalltoe,682.2163,646.95593,0.8269956
rheel,658.7801,627.3851,0.7458269
nose,746.918,276.7765,0.8524147
neck,715.6504,337.3847,0.87030554
rshoulder,690.1147,335.4882,0.82771355
relbow,664.5302,409.9634,0.82002634
rwrist,648.9127,476.53864,0.87103796
lshoulder,745.0219,337.44305,0.83953655
lelbow,756.7192,398.22586,0.86615646
lwrist,762.682,458.86893,0.82383084
midhip,666.5954,417.80115,0.8230028
rhip,648.9056,415.89844,0.78929925
rknee,652.9217,507.9041,0.84209096
rankle,664.56836,617.66486,0.875649
lhip,684.29675,419.74683,0.7722444
lknee,733.2476,492.27386,0.8303241
lankle,715.5619,599.9785,0.85870427
reye,739.06573,274.7464,0.85436124
leye,744.9136,272.8137,0.33635297
rear,715.6377,290.41953,0.85890085
lear,0.0,0.0,0.0
lbigtoe,756.7283,621.51373,0.84026587
lsmalltoe,756.70557,617.59357,0.8189362
lheel,707.73334,605.9337,0.88330823
rbigtoe,695.9435,643.0807,0.7985672
rsmalltoe,682.2318,646.96375,0.79874724
rheel,656.81384,627.40436,0.7441511
nose,746.92413,276.78833,0.8495309
neck,715.6497,337.38654,0.8710987
rshoulder,690.1114,335.48746,0.8277878
relbow,664.5296,409.96262,0.8200014
rwrist,648.91235,476.53778,0.87171847
lshoulder,745.0214,337.4467,0.84053165
lelbow,756.7181,398.22757,0.86625886
lwrist,762.682,458.869,0.8239191
midhip,666.58875,417.79178,0.82804745
rhip,648.899,415.8901,0.79194146
rknee,652.92346,507.9058,0.84124124
rankle,664.56915,617.66315,0.87570316
lhip,684.2906,419.73828,0.77705383
lknee,733.24695,492.28058,0.8313935
