,x,y,confidence
rankle,654.894,617.5761,0.8442502
lhip,684.2281,490.22522,0.7258352
lknee,758.67645,509.97183,0.9402994
lankle,711.7185,596.0992,0.8465049
reye,743.05365,378.56326,0.9092283
leye,758.5692,370.845,0.6821075
rear,723.4232,388.4399,0.8256073
lear,0.0,0.0,0.0
lbigtoe,744.9689,617.6953,0.90709823
lsmalltoe,744.92896,613.72003,0.8234375
lheel,697.9673,603.84375,0.8749452
rbigtoe,686.2224,635.2825,0.8800807
rsmalltoe,674.4588,637.21423,0.8059221
rheel,649.0115,621.6082,0.7969575
nose,756.64465,382.49884,0.9343287
neck,723.4463,429.54773,0.9001088
rshoulder,696.0034,429.46667,0.8622468
relbow,656.8072,498.10126,0.7802907
rwrist,635.349,564.7584,0.7782753
lshoulder,746.9445,429.6349,0.86595345
lelbow,758.66644,490.31284,0.8562705
lwrist,772.4024,539.2626,0.7121418
midhip,664.6123,488.33737,0.77332956
rhip,639.19714,484.43637,0.71539783
rknee,676.4238,527.55664,0.8372467
rankle,654.88477,617.5713,0.8430537
lhip,684.2642,490.2454,0.7201699
lknee,758.66724,509.97314,0.9365605
lankle,711.73474,596.10016,0.8477298
reye,743.004,376.6822,0.90988886
leye,756.7054,370.83783,0.7158308
rear,723.375,388.4196,0.82668054
lear,0.0,0.0,0.0
lbigtoe,744.9762,617.68604,0.9060398
lsmalltoe,744.93427,613.7144,0.81946254
lheel,697.989,603.8457,0.87230235
rbigtoe,686.2124,635.2887,0.8793561
rsmalltoe,674.4502,637.2166,0.802561
rheel,649.0,621.591,0.79601943
nose,756.6412,382.49835,0.93342704
neck,723.4492,429.5373,0.90230775
rshoulder,696.0131,427.62732,0.8626762
relbow,658.72156,496.1872,0.7788669
rwrist,635.3565,564.7534,0.77079976
lshoulder,746.941,431.42337,0.8693568
lelbow,758.6716,492.13733,0.8568319
lwrist,772.3991,539.27814,0.72134465
midhip,664.6217,488.33917,0.7768807
rhip,639.1994,484.4232,0.7161247
rknee,676.4199,527.5517,0.8370649
rankle,654.88464,617.573,0.84341717
lhip,684.2822,490.25797,0.72261435
lknee,758.6651,509.9698,0.93838364
lankle,711.7379,596.0953,0.8477322
reye,743.00244,376.68524,0.90992165
leye,756.6994,370.84055,0.71150327
rear,723.37427,388.41714,0.8280478
lear,0.0,0.0,0.0
lbigtoe,744.9687,617.6916,0.9057983
lsmalltoe,744.9366,613.7175,0.82008094
lheel,697.9924,603.8415,0.86952555
rbigtoe,686.2124,635.2875,0.8782235
rsmalltoe,674.45197,637.2175,0.8022685
rheel,648.9999,621.5928,0.7955822
nose,754.7463,382.4878,0.92723715
neck,723.41394,429.57742,0.9025048
rshoulder,695.94904,429.5067,0.87088054
relbow,652.9672,500.0732,0.7787626
rwrist,635.3029,566.7175,0.79996175
lshoulder,746.9276,431.42938,0.8716529
lelbow,758.63293,490.30728,0.8519961
lwrist,772.42633,539.2971,0.7243973
midhip,664.6378,490.25793,0.7829232
rhip,639.2104,486.39868,0.7149261
rknee,678.2816,529.4897,0.8308631
rankle,654.8837,617.5812,0.8451152
lhip,684.2987,490.31036,0.72748643
lknee,758.68146,509.95694,0.9418562
lankle,711.73096,596.0843,0.8457453
reye,742.9482,378.56128,0.8976225
leye,754.77954,370.8556,0.6925478
rear,721.4686,390.33716,0.82354355
lear,0.0,0.0,0.0
lbigtoe,744.9675,617.7062,0.89184135
lsmalltoe,744.9368,613.7325,0.80818015
lheel,697.9904,602.0218,0.8631543
rbigtoe,686.2087,635.2855,0.87999856
rsmalltoe,674.43915,637.2141,0.8044454
rheel,648.9995,621.6013,0.79410857
nose,752.83966,382.5175,0.92592025
neck,723.43933,429.57193,0.9080348
rshoulder,695.9839,429.45142,0.869341
relbow,654.8262,496.19824,0.7643406
rwrist,635.2498,570.51605,0.7996362
lshoulder,746.9461,431.46164,0.87462974
lelbow,758.59576,490.306,0.83724976
lwrist,772.34344,539.31335,0.7278224
midhip,664.60706,490.21802,0.76108325
rhip,639.17413,488.28195,0.71162707
rknee,678.2949,529.4869,0.8411915
rankle,654.88715,617.592,0.84273666
lhip,684.28094,490.2426,0.71286094
lknee,758.6912,509.96597,0.93490213
lankle,711.7278,596.0984,0.84609497
reye,742.94354,378.60837,0.9043044
leye,754.75684,372.72842,0.70945543
rear,723.3622,388.4175,0.8254663
lear,0.0,0.0,0.0
lbigtoe,744.974,617.7126,0.89274615
lsmalltoe,744.9426,613.73596,0.8113396
lheel,697.98303,602.02356,0.8673811
rbigtoe,686.2076,635.28046,0.877608
rsmalltoe,674.44763,637.21075,0.80186355
rheel,648.99536,621.6103,0.7867889
nose,754.7509,382.61627,0.93188083
neck,723.4128,429.60477,0.905364
rshoulder,695.9425,429.5046,0.8749921
relbow,652.9439,498.09442,0.7694655
rwrist,635.2021,570.5691,0.8285744
lshoulder,746.94977,431.4774,0.8797305
lelbow,758.65826,492.19696,0.8743831
lwrist,772.33734,541.24756,0.7876325
midhip,664.6125,492.209,0.8171679
rhip,639.1835,490.24933,0.7452446
rknee,678.3183,529.44403,0.8511732
rankle,654.89514,617.58984,0.83969235
lhip,684.2807,492.2771,0.7514765
lknee,758.6986,509.95288,0.9272358
lankle,711.7343,596.0792,0.8454928
reye,742.9873,380.56284,0.937865
leye,754.7611,376.6199,0.6678241
rear,721.4768,390.36646,0.81890416
lear,0.0,0.0,0.0
lbigtoe,744.94025,617.70825,0.8867642
lsmalltoe,744.91125,613.73975,0.8072473
lheel,697.99023,601.99475,0.8699366
rbigtoe,686.2161,635.271,0.87916934
rsmalltoe,674.45123,637.2019,0.7984854
rheel,648.995,621.61444,0.7867643
nose,756.64594,384.4142,0.93521607
neck,723.3932,429.62024,0.9009269
rshoulder,695.914,429.52383,0.87117755
relbow,652.91534,498.14038,0.77234274
rwrist,635.2199,570.60986,0.8475998
lshoulder,746.9515,431.49542,0.8781497
lelbow,758.7049,492.2314,0.88121676
lwrist,770.4713,541.2759,0.8004656
midhip,664.6146,492.2457,0.82276356
rhip,639.15845,490.27444,0.7523985
rknee,678.30524,527.58,0.84637
rankle,656.78296,617.59143,0.8387401
lhip,686.18024,492.3143,0.74127126
lknee,758.72845,509.94852,0.93077964
lankle,711.7327,596.08954,0.84399295
reye,743.0306,380.59924,0.9441427
leye,754.78424,376.68655,0.61326873
rear,723.38654,390.40665,0.8219209
lear,0.0,0.0,0.0
lbigtoe,744.9557,617.7131,0.8770428
lsmalltoe,744.9243,615.58746,0.79980165
lheel,697.9915,602.0085,0.875438
rbigtoe,686.2132,635.2726,0.8738458
rsmalltoe,674.44434,637.20386,0.7983912
rheel,649.0077,621.6243,0.7834555
nose,756.6485,384.41342,0.93507147
neck,723.39825,429.61816,0.9013813
rshoulder,695.919,429.52002,0.8711458
relbow,652.9187,498.12357,0.7775253
rwrist,635.21454,570.59937,0.848246
lshoulder,746.9522,431.49725,0.8777672
lelbow,758.7018,492.22546,0.88065714
lwrist,772.32697,541.28094,0.8006392
midhip,664.6102,492.26785,0.8249459
rhip,639.15155,490.29782,0.7566604
rknee,678.30646,529.4411,0.84546846
rankle,656.78503,617.59357,0.83864224
lhip,686.17847,494.1374,0.7426714
lknee,758.7276,509.94592,0.93369853
lankle,711.73126,596.09186,0.84396577
reye,743.0319,380.59628,0.94363445
leye,754.7905,376.6811,0.6204504
rear,723.38574,390.401,0.8221278
lear,0.0,0.0,0.0
lbigtoe,744.9567,617.7137,0.8766011
lsmalltoe,744.92615,615.5878,0.7988033
lheel,697.9907,602.00903,0.87638384
rbigtoe,686.2139,635.2728,0.87454194
rsmalltoe,674.4446,637.20374,0.7990483
rheel,649.0064,623.4716,0.78295624
nose,756.6653,384.41534,0.9402685
neck,723.40027,429.62442,0.9010049
rshoulder,695.9018,429.56064,0.869406
relbow,651.01984,502.04218,0.7944721
rwrist,635.2154,570.6227,0.8593442
lshoulder,746.9746,431.46906,0.8743374
lelbow,758.7177,492.21033,0.87209374
lwrist,772.3314,541.2677,0.7861926
midhip,664.62555,494.12466,0.82555383
rhip,639.1748,492.16165,0.76449704
rknee,678.30115,527.5728,0.84026486
rankle,656.79156,617.5963,0.8365098
lhip,686.20184,494.20316,0.7260856
lknee,758.72614,509.90982,0.9323101
lankle,711.7286,596.08344,0.8413298
reye,743.04095,380.60577,0.94521314
leye,756.6528,376.68686,0.62975544
rear,723.3898,390.40512,0.8236385
lear,0.0,0.0,0.0
lbigtoe,744.9538,619.49567,0.8751107
lsmalltoe,744.92126,615.5891,0.7957428
lheel,697.98895,602.0047,0.8685354
rbigtoe,686.23364,635.26984,0.87133056
rsmalltoe,674.4636,637.2052,0.7998535
rheel,649.0059,623.48615,0.78181505
nose,756.6914,384.39722,0.9472228
neck,723.37634,429.60696,0.8977103
rshoulder,694.0396,429.5272,0.8674276
relbow,652.9064,498.1555,0.78767294
rwrist,635.22723,570.61066,0.8485682
lshoulder,746.9838,431.47733,0.8703461
lelbow,758.723,492.2029,0.874349
lwrist,772.3628,541.30164,0.789906
midhip,664.68646,492.25302,0.8281035
rhip,641.1569,490.3103,0.7489242
rknee,678.28033,527.4972,0.8387588
rankle,656.78485,617.5888,0.83504903
lhip,686.224,492.30484,0.7344421
lknee,758.7132,509.90945,0.9342553
lankle,711.7384,596.0712,0.8410194
reye,743.05853,380.56662,0.934619
leye,756.68854,376.6474,0.61457753
rear,723.4048,390.3513,0.82765174
lear,0.0,0.0,0.0
lbigtoe,744.94073,619.50604,0.8770503
lsmalltoe,744.9234,615.5981,0.80028427
lheel,697.9929,601.99274,0.86523587
rbigtoe,686.23895,635.2723,0.8712533
rsmalltoe,674.4655,637.20886,0.79815567
rheel,649.00256,623.4898,0.78134936
nose,754.76764,378.58005,0.86471725
neck,719.5152,427.52246,0.84600675
rshoulder,693.99316,425.5953,0.82228935
relbow,658.75183,494.26535,0.7921401
rwrist,637.2106,566.68054,0.7741317
lshoulder,746.8922,427.59402,0.85169613
lelbow,758.62805,488.30997,0.8214101
lwrist,772.3427,541.1954,0.8016865
midhip,666.55927,484.3953,0.78555185
rhip,645.0832,480.49924,0.74398464
rknee,674.46344,529.45105,0.81936145
rankle,654.8604,615.6883,0.83106315
lhip,686.23846,488.27194,0.7099035
lknee,758.6804,509.943,0.93858916
lankle,711.7281,596.0669,0.83896065
reye,743.0016,368.91806,0.96077424
leye,754.78485,368.8249,0.7026162
rear,721.4484,384.4655,0.8551167
lear,0.0,0.0,0.0
lbigtoe,744.975,619.50824,0.8593392
lsmalltoe,744.95074,613.72485,0.7894548
lheel,697.9705,601.99634,0.8474917
rbigtoe,686.19507,635.31226,0.8642945
rsmalltoe,672.4674,637.22974,0.7987825
rheel,649.01483,621.5218,0.80960864
nose,754.7585,378.58707,0.86921775
neck,719.51013,423.6697,0.8275317
rshoulder,693.9966,419.80515,0.8191139
relbow,658.733,494.21732,0.8113558
rwrist,637.18823,566.66235,0.80868155
lshoulder,745.0604,425.62158,0.8419289
lelbow,758.5676,484.38974,0.80176115
lwrist,772.3602,541.20154,0.82768196
midhip,668.5427,480.53088,0.76325774
rhip,648.9143,478.52225,0.7649543
rknee,674.4534,525.626,0.8476442
rankle,654.8551,615.646,0.8250633
lhip,692.0991,486.3259,0.69093263
lknee,756.7278,509.79062,0.92753446
lankle,711.70325,596.0648,0.8342951
reye,742.99835,368.88147,0.98507375
leye,756.6809,368.81335,0.79243493
rear,719.5132,382.56567,0.8610737
lear,0.0,0.0,0.0
lbigtoe,744.92456,619.5232,0.86235017
lsmalltoe,744.9104,615.5958,0.793488
lheel,697.96277,601.99646,0.8314351
rbigtoe,686.16974,635.30414,0.86098033
rsmalltoe,670.5633,637.2033,0.8032058
rheel,649.004,619.6765,0.8150224
nose,754.75903,378.5863,0.86934185
neck,719.5115,423.6718,0.82737696
rshoulder,693.9968,419.80484,0.8189457
relbow,658.7412,494.21872,0.81537676
rwrist,637.1893,566.65784,0.80889255
lshoulder,745.0629,425.6257,0.84170496
lelbow,758.5753,484.41342,0.80399776
lwrist,772.3606,541.20496,0.8308626
midhip,668.5473,480.5368,0.76397187
rhip,648.92175,478.52747,0.76568997
rknee,674.4524,525.6339,0.8454925
rankle,654.8518,615.6449,0.82535493
lhip,692.1009,486.33185,0.69266695
lknee,756.7277,509.79364,0.92734057
lankle,711.704,596.0651,0.83450675
reye,742.99786,368.8809,0.98527265
leye,756.6818,368.81213,0.7926958
rear,719.5137,382.565,0.86095333
lear,0.0,0.0,0.0
lbigtoe,744.9136,619.5194,0.8649431
lsmalltoe,744.9019,615.593,0.79545116
lheel,697.9641,601.99713,0.8318727
rbigtoe,684.31866,635.2916,0.86200726
rsmalltoe,670.5612,637.20416,0.8043502
rheel,649.0003,619.6752,0.8151667
nose,754.7634,370.79852,0.8565364
neck,719.5194,415.92865,0.8716438
rshoulder,694.0554,415.84634,0.8624381
relbow,656.77966,492.16315,0.7555463
rwrist,635.31714,558.89087,0.8633057
lshoulder,744.99475,417.8148,0.868126
lelbow,756.7107,476.54108,0.8223498
lwrist,770.4409,535.3299,0.69711274
midhip,664.6345,474.58963,0.7852235
rhip,643.088,470.65283,0.712957
rknee,670.53705,523.60895,0.85055715
rankle,654.8727,615.59955,0.8188213
lhip,684.27155,476.55957,0.76332563
lknee,756.6758,507.9369,0.91159415
lankle,711.74786,596.0964,0.8463166
reye,743.0083,366.8938,0.9682545
leye,754.7466,366.83362,0.638654
rear,721.49023,380.52713,0.8337215
lear,0.0,0.0,0.0
lbigtoe,744.9098,619.5021,0.8826315
lsmalltoe,744.898,615.60583,0.80754864
lheel,698.05945,603.8625,0.8269914
rbigtoe,686.17816,635.3561,0.85829
rsmalltoe,672.45917,637.25903,0.80072784
rheel,649.0147,619.6072,0.83173347
nose,754.77356,366.9239,0.9158927
neck,719.50244,413.89905,0.8911942
rshoulder,694.0065,413.7956,0.8762288
relbow,656.8181,484.3867,0.7554972
rwrist,637.30005,554.8315,0.82705116
lshoulder,745.00385,415.79306,0.8838063
lelbow,758.562,476.4816,0.8470464
lwrist,770.4122,531.4353,0.71890974
midhip,664.58234,468.73666,0.762674
rhip,641.157,464.8192,0.7351626
rknee,666.72095,523.5099,0.822631
rankle,652.91205,613.7342,0.8283464
lhip,682.35956,472.674,0.74772894
lknee,754.77655,507.84177,0.88594794
lankle,711.7106,598.0019,0.85360336
reye,742.9707,364.82413,0.9008764
leye,754.77216,359.01196,0.5993839
rear,721.46857,374.70245,0.8172261
lear,0.0,0.0,0.0
lbigtoe,744.9543,619.5196,0.886128
lsmalltoe,744.9344,615.60046,0.81477886
lheel,698.02484,603.95166,0.80508786
rbigtoe,684.23834,635.31274,0.8604865
rsmalltoe,668.62024,637.2166,0.8095133
rheel,648.95215,619.60724,0.8319867
nose,754.76483,366.91724,0.9155543
neck,719.49817,413.89075,0.89069664
rshoulder,694.0073,413.79367,0.87685853
relbow,656.81946,484.3792,0.75363106
rwrist,637.2958,554.8382,0.82994056
lshoulder,744.9978,415.77893,0.8849506
lelbow,756.7523,474.62747,0.84297764
lwrist,768.49774,529.4916,0.72525376
midhip,664.5809,468.73624,0.7618283
rhip,641.15704,464.8223,0.73521507
rknee,666.7215,523.50854,0.8228736
rankle,652.9126,613.73285,0.828223
lhip,682.3578,472.669,0.7478444
lknee,754.7716,507.86407,0.8883991
lankle,711.7088,598.00104,0.85316384
reye,742.96625,364.8226,0.89981556
leye,754.74994,359.0062,0.59282637
rear,721.466,374.70044,0.81736875
lear,0.0,0.0,0.0
lbigtoe,744.9595,619.521,0.8864505
lsmalltoe,744.93945,615.59955,0.81296515
lheel,698.0221,603.9498,0.8055963
rbigtoe,684.2385,635.31415,0.85975057
rsmalltoe,668.62054,637.21735,0.8097859
rheel,648.9522,619.60583,0.83220184
nose,754.7522,362.94498,0.84580594
neck,717.56305,411.8489,0.851303
rshoulder,693.98724,409.92285,0.8290959
relbow,652.94385,486.3678,0.7768646
rwrist,635.3645,554.9375,0.87519646
lshoulder,744.96313,411.93732,0.85773456
lelbow,752.78986,462.88632,0.82105374
lwrist,768.48816,523.6076,0.7891902
midhip,664.6696,462.92184,0.78387517
rhip,645.0431,462.8297,0.7637221
rknee,666.685,523.5501,0.86381197
rankle,652.92847,615.61426,0.8348203
lhip,686.1699,464.8276,0.7439115
lknee,748.9026,505.96854,0.8807548
lankle,711.7387,598.041,0.8699796
reye,742.9727,355.0685,0.929628
leye,752.7767,353.1581,0.600408
rear,719.4991,368.79492,0.867609
lear,0.0,0.0,0.0
lbigtoe,744.965,619.5197,0.9027313
lsmalltoe,744.9622,615.58984,0.8402853
lheel,699.877,603.9889,0.82485723
rbigtoe,684.2248,635.34686,0.8622391
rsmalltoe,668.63165,637.24194,0.8162271
rheel,648.9567,619.63776,0.8504675
nose,750.8728,355.15466,0.8509211
neck,717.57544,402.1785,0.8482716
rshoulder,693.94836,402.09457,0.8254208
relbow,654.8264,480.5135,0.75892925
rwrist,637.2481,552.9292,0.83362687
lshoulder,744.967,404.10626,0.8487588
lelbow,752.8348,460.90628,0.83600914
lwrist,770.4645,517.71027,0.73295784
midhip,662.63727,458.96786,0.78056407
rhip,637.27203,456.98474,0.7546375
rknee,664.72687,521.64856,0.81691265
rankle,652.9346,615.6202,0.8304353
lhip,684.20123,460.89883,0.75799537
lknee,746.91406,507.81192,0.9093541
lankle,711.7527,597.9957,0.877707
reye,742.94574,351.2798,0.96699846
leye,748.88873,351.17456,0.6627965
rear,719.5043,364.90552,0.84425694
lear,0.0,0.0,0.0
lbigtoe,743.083,617.70953,0.9418479
lsmalltoe,744.95966,613.68665,0.87245554
lheel,699.8847,603.9476,0.8525489
rbigtoe,682.3896,637.1978,0.8615961
rsmalltoe,668.6055,637.28644,0.819253
rheel,648.96985,619.6068,0.8508473
nose,750.8314,351.1981,0.90947175
neck,715.6451,398.28778,0.89787555
rshoulder,688.1408,398.2385,0.84844995
relbow,654.8331,478.50467,0.7477995
rwrist,637.2522,547.127,0.80466
lshoulder,744.97955,400.1253,0.8763276
lelbow,754.74304,460.79562,0.8166514
lwrist,766.5563,513.81976,0.76728857
midhip,658.74835,453.06924,0.7453922
rhip,635.33563,451.1496,0.7638166
rknee,664.57495,525.49695,0.82912123
rankle,654.84204,615.6409,0.8249515
lhip,680.3543,455.01703,0.7284551
lknee,744.89966,504.0133,0.90661895
lankle,713.5546,596.07825,0.87512547
reye,742.926,347.27853,0.90390927
leye,748.8795,343.32156,0.63169175
rear,719.50635,355.15237,0.83408284
lear,0.0,0.0,0.0
lbigtoe,743.037,617.71124,0.9187735
lsmalltoe,744.94476,613.69324,0.8591382
lheel,699.9375,603.92065,0.85314137
rbigtoe,684.2476,637.23596,0.85542434
rsmalltoe,670.5138,639.1659,0.8072513
rheel,650.8651,619.6179,0.86094964
nose,748.92535,345.3028,0.8371591
neck,715.6029,394.302,0.8544027
rshoulder,690.1044,390.38455,0.8042883
relbow,656.77734,466.75504,0.62683874
rwrist,645.035,539.2785,0.753282
lshoulder,743.09015,396.2524,0.8562368
lelbow,754.72797,454.98486,0.7762039
lwrist,764.5657,511.85538,0.7890272
midhip,660.713,447.11798,0.7960738
rhip,637.2377,445.2765,0.81221974
rknee,660.69464,519.6325,0.76934403
rankle,652.9666,615.63617,0.8303592
lhip,680.3756,447.17795,0.7809267
lknee,743.05237,500.11563,0.8892737
lankle,713.5993,594.1234,0.87141466
reye,741.0703,337.53323,0.92692393
leye,747.00464,337.4382,0.6851059
rear,717.54395,351.19702,0.8603898
lear,0.0,0.0,0.0
lbigtoe,743.08234,617.67084,0.92588866
lsmalltoe,744.97955,611.7733,0.86288244
lheel,699.9748,603.8653,0.8559878
rbigtoe,684.2754,637.26385,0.82794726
rsmalltoe,670.54706,639.1907,0.78362495
rheel,649.0066,619.65594,0.8675053
nose,748.8692,337.4588,0.91344225
neck,715.5769,384.4305,0.88370997
rshoulder,690.13477,384.5085,0.80735457
relbow,652.8726,466.74524,0.7366164
rwrist,639.14636,533.35205,0.7965907
lshoulder,743.089,382.5303,0.8380438
lelbow,754.76636,441.32944,0.78160614
lwrist,766.5092,500.0459,0.76452607
midhip,654.88904,443.2766,0.77872205
rhip,635.2641,443.27298,0.8107647
rknee,658.7316,521.5796,0.758561
rankle,652.97156,615.6828,0.83867896
lhip,678.39075,445.12918,0.74364376
lknee,742.90967,496.2115,0.90001595
lankle,713.57526,594.14966,0.8766545
reye,741.0228,335.4268,0.9139539
leye,748.89374,331.58737,0.68301314
rear,717.5591,345.2807,0.79161304
lear,0.0,0.0,0.0
lbigtoe,743.08636,617.6581,0.9273927
lsmalltoe,744.95374,611.75934,0.8755175
lheel,699.9735,603.87915,0.8536849
rbigtoe,684.3069,637.21545,0.84287155
rsmalltoe,672.4535,639.1784,0.78436923
rheel,649.02075,621.52637,0.861377
nose,746.9722,331.60004,0.8507367
neck,715.5944,378.63773,0.8239298
rshoulder,690.123,378.57632,0.7588516
relbow,652.97797,456.96365,0.7202672
rwrist,643.09564,515.7425,0.7510893
lshoulder,743.0743,380.51233,0.82730275
lelbow,754.7717,437.38458,0.80680764
lwrist,766.4892,494.17648,0.83395344
midhip,654.84375,441.27008,0.7607298
rhip,635.24255,441.28107,0.7733349
rknee,650.9463,517.6835,0.7649305
rankle,652.9423,615.6793,0.840698
lhip,678.3343,441.33038,0.72560436
lknee,739.1036,494.29752,0.8497491
lankle,713.6062,592.20123,0.8785939
reye,739.0892,323.7581,0.8675256
leye,746.93335,321.81525,0.7137056
rear,715.63477,337.43668,0.8753662
lear,0.0,0.0,0.0
lbigtoe,744.90936,619.50806,0.9012861
lsmalltoe,744.99695,613.68933,0.8590895
lheel,701.85004,603.8577,0.85128504
rbigtoe,684.3074,637.22296,0.8295331
rsmalltoe,670.5659,639.18243,0.7783532
rheel,649.0336,621.5784,0.8386707
nose,745.04675,319.84674,0.9065671
neck,715.6136,368.7708,0.8729484
rshoulder,690.1113,366.86374,0.8106017
relbow,662.6124,433.50046,0.69312537
rwrist,639.1898,505.9543,0.7836764
lshoulder,743.08514,368.86655,0.8262636
lelbow,756.67053,431.52667,0.8655378
lwrist,766.4928,492.14716,0.80406046
midhip,660.72534,433.4343,0.77835345
rhip,635.3523,433.4488,0.7736713
rknee,648.9878,511.88425,0.78989494
rankle,652.9278,615.6183,0.8326626
lhip,680.3839,433.441,0.7821547
lknee,739.0443,494.2922,0.8639891
lankle,713.5802,592.16437,0.88269997
reye,735.1656,317.84604,0.85738456
leye,744.92126,310.0371,0.63837045
rear,715.58417,329.63632,0.8011629
lear,0.0,0.0,0.0
lbigtoe,744.90063,619.51843,0.9153903
lsmalltoe,744.99994,613.68756,0.874267
lheel,701.82904,603.8526,0.86951435
rbigtoe,684.2711,637.2142,0.8255388
rsmalltoe,670.5142,639.1739,0.7719134
rheel,650.8841,621.515,0.84395874
nose,744.963,311.98587,0.8666723
neck,713.7022,362.9173,0.85040814
rshoulder,686.221,357.06635,0.7908587
relbow,660.6941,431.473,0.7965795
rwrist,639.162,496.1348,0.7903928
lshoulder,743.06616,366.7544,0.85597
lelbow,754.7231,427.60663,0.8182923
lwrist,770.3919,480.5329,0.80374825
midhip,660.69995,429.59772,0.821825
rhip,635.33044,429.57663,0.81147647
rknee,648.9956,519.6838,0.78858066
rankle,652.93713,615.6426,0.833658
lhip,680.3613,429.60883,0.8274739
lknee,731.30347,494.29315,0.8669813
lankle,713.5729,592.19336,0.87459147
reye,735.1595,306.21213,0.86104584
leye,744.9038,306.06763,0.69983506
rear,715.61334,319.86905,0.87732863
lear,0.0,0.0,0.0
lbigtoe,744.93463,619.53064,0.9248917
lsmalltoe,745.01154,613.7029,0.8752228
lheel,701.8474,603.87396,0.86363906
rbigtoe,684.2947,637.2199,0.82288957
rsmalltoe,670.55145,639.16876,0.7689253
rheel,650.8787,621.541,0.84987885
nose,743.071,302.21393,0.8802334
neck,711.7382,353.18082,0.9074314
rshoulder,682.34863,351.21912,0.8585347
relbow,652.8808,431.49075,0.837412
rwrist,637.2134,490.2617,0.8386761
lshoulder,743.001,355.14883,0.8413508
lelbow,754.7471,419.76093,0.79635346
lwrist,770.3991,478.46857,0.82511294
midhip,658.78796,427.5442,0.7859267
rhip,635.2795,425.61926,0.7818111
rknee,648.9777,517.7372,0.81315327
rankle,652.91284,615.65155,0.846064
lhip,680.38824,429.4501,0.8128426
lknee,729.32306,496.18466,0.8636663
lankle,713.56104,592.1624,0.8749303
reye,731.27606,296.3646,0.8117936
leye,742.97186,292.37775,0.4433802
rear,713.6618,308.15192,0.8275024
lear,0.0,0.0,0.0
lbigtoe,744.90674,617.71155,0.91120785
lsmalltoe,744.9969,611.7692,0.858656
lheel,701.84094,603.8516,0.8534005
rbigtoe,684.29114,635.3563,0.83617383
rsmalltoe,670.55396,639.151,0.7639513
rheel,649.033,621.5643,0.84721184
nose,741.0862,292.37335,0.87189275
neck,711.7026,349.26337,0.8930753
rshoulder,682.24567,347.24908,0.79543245
relbow,651.0237,421.72556,0.80884385
rwrist,635.33014,480.50674,0.8688826
lshoulder,742.9702,351.2123,0.8564118
lelbow,752.83704,413.93225,0.7826308
lwrist,766.5043,470.67337,0.7991273
midhip,660.759,421.72214,0.7631608
rhip,637.2422,419.7491,0.73378605
rknee,649.03973,507.9572,0.8578025
rankle,652.91437,615.6027,0.8382622
lhip,680.3942,425.62186,0.7973103
lknee,727.36786,490.31265,0.8829832
